ID,choice,rt,condition_int,state,contrast_left,contrast_right,reward,trials,blocks,contrast,ecoperf,condition
26,1,633,2,1,0.509957441964269,0.49004255803573,0,12,6,0,1,2
26,0,470,2,0,0.451044690433703,0.548955309566297,1,13,6,0,1,2
26,0,426,2,0,0.466775954415561,0.533224045584438,1,14,6,0,1,2
26,1,466,2,1,0.562157024105864,0.437842975894136,0,15,6,0,1,2
26,0,487,2,0,0.440900153496189,0.55909984650381,1,16,6,0,1,2
26,0,600,2,0,0.470493743487849,0.52950625651215,1,17,6,0,1,2
26,0,451,2,0,0.436658833795098,0.563341166204901,1,18,6,0,1,2
26,0,506,2,0,0.447143785824275,0.552856214175725,1,19,6,0,1,2
26,1,437,2,1,0.536646460369349,0.46335353963065,0,20,6,0,1,2
26,1,418,2,1,0.568716950417074,0.431283049582925,0,21,6,0,1,2
26,1,555,2,0,0.47839975921638,0.521600240783619,1,22,6,0,0,2
26,1,487,2,NaN,0.499571719131023,0.500428280868976,NaN,23,6,0,0,2
26,0,759,2,NaN,0.42237396749358,0.577626032506419,NaN,24,6,0,0,2
26,1,374,2,NaN,0.565604400604924,0.434395599395075,NaN,25,6,0,0,2
26,1,561,3,1,0.829747792650235,0.170252207349764,0,1,7,0,1,3
26,1,396,3,1,0.824948775446197,0.175051224553802,0,2,7,0,1,3
26,0,348,3,0,0.142938784865926,0.857061215134074,1,3,7,0,1,3
26,1,358,3,1,0.860521088736141,0.139478911263859,0,4,7,0,1,3
26,1,410,3,1,0.841350586570097,0.158649413429902,0,5,7,0,1,3
26,1,487,3,1,0.848693795205952,0.151306204794047,0,6,7,0,1,3
26,0,543,3,0,0.183311499897361,0.816688500102638,1,7,7,0,1,3
26,0,421,3,0,0.175116125947648,0.824883874052351,1,8,7,0,1,3
26,0,386,3,0,0.186223224768277,0.813776775231722,1,9,7,0,1,3
26,0,368,3,0,0.145844733734836,0.854155266265163,1,10,7,0,1,3
26,0,338,3,1,0.860121621713568,0.139878378286432,0,11,7,0,0,3
26,1,427,3,1,0.808099910177833,0.191900089822166,0,12,7,0,1,3
26,0,423,3,0,0.150055742416384,0.849944257583615,1,13,7,0,1,3
26,1,343,3,0,0.149568188881344,0.850431811118655,1,14,7,0,0,3
26,1,420,3,1,0.878400435718801,0.121599564281198,0,15,7,0,1,3
26,0,341,3,0,0.145025438549671,0.854974561450328,1,16,7,0,1,3
26,1,427,3,1,0.813222670540488,0.186777329459511,0,17,7,0,1,3
26,0,255,3,0,0.152355249175038,0.847644750824961,1,18,7,0,1,3
26,0,318,3,0,0.178360690281815,0.821639309718184,1,19,7,0,1,3
26,0,416,3,0,0.123178551978116,0.876821448021883,1,20,7,0,1,3
26,0,367,3,0,0.138894752257628,0.861105247742371,1,21,7,0,1,3
26,1,431,3,1,0.826493073908266,0.173506926091734,0,22,7,0,1,3
26,0,321,3,1,0.836397062547901,0.163602937452098,0,23,7,0,0,3
26,0,364,3,0,0.191882590856308,0.808117409143691,1,24,7,0,1,3
26,1,425,3,NaN,0.866780635669983,0.133219364330016,NaN,25,7,0,0,3
26,0,434,1,1,0.505483348514619,0.49451665148538,0,1,8,0,0,1
26,0,310,1,1,0.52726465411896,0.472735345881039,0,2,8,0,0,1
26,1,474,1,0,0.420528297249482,0.579471702750517,1,3,8,0,0,1
26,0,95,1,1,0.539554273047837,0.460445726952162,0,4,8,0,0,1
26,1,202,1,1,0.539510702730859,0.46048929726914,0,5,8,0,1,1
26,1,501,1,1,0.568665613298057,0.431334386701943,0,6,8,0,1,1
26,1,316,1,0,0.491384980753121,0.508615019246878,1,7,8,0,0,1
26,1,278,1,0,0.456207001080196,0.543792998919803,1,8,8,0,0,1
26,1,209,1,0,0.476728313244388,0.523271686755611,1,9,8,0,0,1
26,1,389,1,0,0.45895579617975,0.54104420382025,1,10,8,0,0,1
26,1,273,1,1,0.579355127239094,0.420644872760905,0,11,8,0,1,1
26,0,350,1,1,0.517716543737774,0.482283456262226,0,12,8,0,0,1
26,0,264,1,1,0.50373705816273,0.496262941837269,0,13,8,0,0,1
26,1,352,1,0,0.428307318188575,0.571692681811424,1,14,8,0,0,1
26,0,254,1,0,0.423611088406473,0.576388911593526,1,15,8,0,1,1
26,0,318,1,1,0.534123816452947,0.465876183547052,0,16,8,0,0,1
26,1,415,1,0,0.457148598769652,0.542851401230347,1,17,8,0,0,1
26,1,840,1,1,0.543917376424213,0.456082623575786,0,18,8,0,1,1
26,1,365,1,0,0.494003787641323,0.505996212358676,1,19,8,0,0,1
26,0,468,1,0,0.464385449478835,0.535614550521164,1,20,8,0,1,1
26,0,385,1,0,0.475781865746202,0.524218134253797,1,21,8,0,1,1
26,1,408,1,0,0.483196279046167,0.516803720953832,1,22,8,0,0,1
26,0,142,1,1,0.552243628443776,0.447756371556223,0,23,8,0,0,1
26,0,389,1,1,0.50217481668733,0.497825183312669,0,24,8,0,0,1
26,1,259,1,0,0.490710139712106,0.509289860287893,1,25,8,0,0,1
26,0,433,3,1,0.863689395448804,0.136310604551195,0,1,9,1,1,3
26,0,473,3,1,0.827269313293131,0.172730686706868,0,2,9,1,1,3
26,0,427,3,0,0.176471086003655,0.823528913996344,1,3,9,1,0,3
26,0,414,3,1,0.808561971143043,0.191438028856956,0,4,9,1,1,3
26,0,428,3,1,0.865504320896562,0.134495679103437,0,5,9,1,1,3
26,0,389,3,1,0.837062195684405,0.162937804315594,0,6,9,1,1,3
26,1,284,3,0,0.179691014393475,0.820308985606525,1,7,9,1,1,3
26,0,390,3,0,0.151457133109048,0.848542866890951,1,8,9,1,0,3
26,1,360,3,0,0.131836804408798,0.868163195591201,1,9,9,1,1,3
26,0,441,3,0,0.13943136447143,0.860568635528569,1,10,9,1,0,3
26,0,275,3,1,0.815233102100293,0.184766897899706,0,11,9,1,1,3
26,0,676,3,1,0.817695072934733,0.182304927065266,0,12,9,1,1,3
26,0,450,3,1,0.842091625774769,0.15790837422523,0,13,9,1,1,3
26,1,458,3,0,0.154291038941385,0.845708961058614,1,14,9,1,1,3
26,0,824,3,0,0.120886566938191,0.879113433061808,1,15,9,1,0,3
26,0,417,3,1,0.851109175322253,0.148890824677746,0,16,9,1,1,3
26,1,340,3,0,0.173511051080082,0.826488948919917,1,17,9,1,1,3
26,0,326,3,1,0.836012383518169,0.16398761648183,0,18,9,1,1,3
26,0,488,3,0,0.153444169942591,0.846555830057408,1,19,9,1,0,3
26,0,220,3,0,0.124897038039892,0.875102961960107,1,20,9,1,0,3
26,1,277,3,0,0.140030362244426,0.859969637755573,1,21,9,1,1,3
26,1,285,3,0,0.127912280837557,0.872087719162442,1,22,9,1,1,3
26,0,445,3,1,0.809460448639953,0.190539551360046,0,23,9,1,1,3
26,0,543,3,1,0.818842963194263,0.181157036805736,0,24,9,1,1,3
26,1,353,3,0,0.134515510046516,0.865484489953483,1,25,9,1,1,3
26,0,439,1,1,0.507863041268696,0.492136958731303,0,1,10,1,1,1
26,0,604,1,1,0.529533073727779,0.47046692627222,0,2,10,1,1,1
26,0,231,1,0,0.492402077857009,0.50759792214299,1,3,10,1,0,1
26,0,280,1,1,0.559991260030173,0.440008739969826,0,4,10,1,1,1
26,1,391,1,1,0.517823439611868,0.482176560388131,0,5,10,1,0,1
26,0,358,1,1,0.531770298421787,0.468229701578212,0,6,10,1,1,1
26,1,241,1,0,0.444512374431079,0.55548762556892,1,7,10,1,1,1
26,0,539,1,0,0.431856762588499,0.5681432374115,1,8,10,1,0,1
26,0,269,1,0,0.466936773587882,0.533063226412117,1,9,10,1,0,1
26,0,280,1,0,0.430642934714075,0.569357065285924,1,10,10,1,0,1
26,0,228,1,1,0.568262546197448,0.431737453802551,0,11,10,1,1,1
26,0,907,1,1,0.515286463707775,0.484713536292224,0,12,10,1,1,1
26,1,385,1,1,0.505516895239028,0.494483104760971,0,13,10,1,0,1
26,0,372,1,0,0.478636043239198,0.521363956760801,1,14,10,1,0,1
26,1,492,1,0,0.444802621568441,0.555197378431558,1,15,10,1,1,1
26,0,356,1,1,0.524822236192863,0.475177763807136,0,16,10,1,1,1
26,1,505,1,0,0.429587933460568,0.570412066539431,1,17,10,1,1,1
26,0,303,1,1,0.574560998040739,0.42543900195926,0,18,10,1,1,1
26,0,281,1,0,0.44003850228698,0.559961497713019,1,19,10,1,0,1
26,1,433,1,0,0.461421209378214,0.538578790621785,1,20,10,1,1,1
26,0,315,1,0,0.420660082318231,0.579339917681768,1,21,10,1,0,1
26,0,525,1,0,0.497537778684527,0.502462221315472,1,22,10,1,0,1
26,1,421,1,1,0.545711777705216,0.454288222294783,0,23,10,1,0,1
26,0,560,1,1,0.518235095036018,0.481764904963981,0,24,10,1,1,1
26,0,451,1,0,0.489635725265847,0.510364274734152,1,25,10,1,0,1
26,0,350,4,1,0.845826773772186,0.154173226227814,0,1,11,1,1,4
26,0,464,4,1,0.8554179695959,0.144582030404099,0,2,11,1,1,4
26,1,392,4,0,0.168518471377519,0.83148152862248,1,3,11,1,1,4
26,0,266,4,1,0.866964294087876,0.133035705912124,0,4,11,1,1,4
26,0,387,4,1,0.855384545701591,0.144615454298408,0,5,11,1,1,4
26,0,479,4,1,0.811626433270818,0.188373566729181,0,6,11,1,1,4
26,1,406,4,0,0.19671619031833,0.803283809681669,1,7,11,1,1,4
26,1,393,4,0,0.193162888752279,0.806837111247721,1,8,11,1,1,4
26,1,365,4,0,0.158954225620222,0.841045774379777,1,9,11,1,1,4
26,1,412,4,0,0.169275017216318,0.830724982783681,1,10,11,1,1,4
26,0,561,4,1,0.818914522801407,0.181085477198593,0,11,11,1,1,4
26,0,424,4,1,0.8437916923854,0.156208307614599,0,12,11,1,1,4
26,0,344,4,1,0.86724562490869,0.13275437509131,0,13,11,1,1,4
26,1,283,4,0,0.162235304260565,0.837764695739434,1,14,11,1,1,4
26,1,383,4,0,0.192740596270709,0.80725940372929,1,15,11,1,1,4
26,0,333,4,1,0.804331011109771,0.195668988890228,0,16,11,1,1,4
26,1,385,4,0,0.18953920534278,0.810460794657219,1,17,11,1,1,4
26,0,346,4,1,0.839358541250998,0.160641458749001,0,18,11,1,1,4
26,1,247,4,0,0.184465895081252,0.815534104918747,1,19,11,1,1,4
26,1,465,4,0,0.179835658178313,0.820164341821686,1,20,11,1,1,4
26,1,338,4,0,0.197485905464853,0.802514094535147,1,21,11,1,1,4
26,1,388,4,0,0.178519644989167,0.821480355010832,1,22,11,1,1,4
26,0,362,4,1,0.858063642926426,0.141936357073573,0,23,11,1,1,4
26,0,406,4,1,0.841871879504115,0.158128120495884,0,24,11,1,1,4
26,1,357,4,0,0.164078139897245,0.835921860102754,1,25,11,1,1,4
26,0,478,2,1,0.516770975714644,0.483229024285355,0,1,12,1,1,2
26,0,463,2,1,0.555340181203051,0.444659818796948,0,2,12,1,1,2
26,1,362,2,0,0.46761968385136,0.532380316148639,1,3,12,1,1,2
26,0,439,2,1,0.541312109503604,0.458687890496395,0,4,12,1,1,2
26,1,413,2,1,0.509247076380602,0.490752923619397,0,5,12,1,0,2
26,0,428,2,1,0.555645335257765,0.444354664742234,0,6,12,1,1,2
26,1,451,2,0,0.48433620622989,0.515663793770109,1,7,12,1,1,2
26,1,388,2,0,0.483563368342636,0.516436631657363,1,8,12,1,1,2
26,1,376,2,0,0.440080891324339,0.55991910867566,1,9,12,1,1,2
26,0,441,2,1,0.555981758409584,0.444018241590416,0,10,12,1,1,2
26,0,527,2,1,0.540862001619068,0.459137998380931,0,11,12,1,1,2
26,1,445,2,1,0.501167291704228,0.498832708295771,0,12,12,1,0,2
26,1,413,2,0,0.423737462388606,0.576262537611393,1,13,12,1,1,2
26,1,443,2,0,0.459367661844638,0.540632338155361,1,14,12,1,1,2
26,0,438,2,1,0.509183210163169,0.49081678983683,0,15,12,1,1,2
26,1,371,2,0,0.427212924043667,0.572787075956332,1,16,12,1,1,2
26,0,455,2,1,0.527136702968818,0.472863297031181,0,17,12,1,1,2
26,1,300,2,0,0.442791373950959,0.557208626049041,1,18,12,1,1,2
26,1,409,2,0,0.442092646279125,0.557907353720875,1,19,12,1,1,2
26,1,396,2,0,0.475627733489341,0.524372266510658,1,20,12,1,1,2
26,1,342,2,0,0.465920634065567,0.534079365934432,1,21,12,1,1,2
26,1,316,2,1,0.500037494058647,0.499962505941352,0,22,12,1,0,2
26,0,484,2,1,0.575879167340847,0.424120832659152,0,23,12,1,1,2
26,1,378,2,0,0.460470990709986,0.539529009290013,1,24,12,1,1,2
26,1,348,2,NaN,0.492988866490554,0.507011133509445,NaN,25,12,1,1,2
26,0,344,4,1,0.813915693904204,0.186084306095795,0,1,13,0,0,4
26,1,385,4,1,0.850153600815782,0.149846399184217,0,2,13,0,1,4
26,0,403,4,0,0.195866713407676,0.804133286592323,1,3,13,0,1,4
26,1,331,4,1,0.809311711637871,0.190688288362128,0,4,13,0,1,4
26,1,430,4,1,0.852506313481419,0.14749368651858,0,5,13,0,1,4
26,0,275,4,1,0.865152600040981,0.134847399959018,0,6,13,0,0,4
26,0,478,4,0,0.141730330867187,0.858269669132812,1,7,13,0,1,4
26,0,429,4,0,0.173919677752477,0.826080322247522,1,8,13,0,1,4
26,0,402,4,0,0.179431639415349,0.82056836058465,1,9,13,0,1,4
26,0,407,4,0,0.125930453925204,0.874069546074795,1,10,13,0,1,4
26,1,435,4,1,0.82313151591723,0.176868484082769,0,11,13,0,1,4
26,1,393,4,1,0.828595875146466,0.171404124853533,0,12,13,0,1,4
26,1,404,4,1,0.824954342587722,0.175045657412277,0,13,13,0,1,4
26,0,522,4,0,0.199968763243329,0.80003123675667,1,14,13,0,1,4
26,0,408,4,0,0.137844095375716,0.862155904624283,1,15,13,0,1,4
26,1,331,4,1,0.856038517832673,0.143961482167326,0,16,13,0,1,4
26,0,354,4,0,0.154439409024528,0.845560590975471,1,17,13,0,1,4
26,1,344,4,1,0.819693226726463,0.180306773273536,0,18,13,0,1,4
26,0,331,4,0,0.164623260569597,0.835376739430403,1,19,13,0,1,4
26,0,326,4,0,0.182956892533209,0.81704310746679,1,20,13,0,1,4
26,0,536,4,0,0.138592567010137,0.861407432989862,1,21,13,0,1,4
26,0,418,4,0,0.14390240560917,0.856097594390829,1,22,13,0,1,4
26,1,413,4,1,0.806143746576567,0.193856253423432,0,23,13,0,1,4
26,1,537,4,1,0.872037047552445,0.127962952447554,0,24,13,0,1,4
26,0,384,4,0,0.144673499303738,0.855326500696261,1,25,13,0,1,4
26,1,503,2,1,0.529232853362551,0.470767146637448,0,1,14,0,1,2
26,1,408,2,1,0.572881476063436,0.427118523936563,0,2,14,0,1,2
26,0,487,2,0,0.45116785049155,0.548832149508449,1,3,14,0,1,2
26,1,379,2,1,0.562713261093203,0.437286738906796,0,4,14,0,1,2
26,1,580,2,1,0.531878250352008,0.468121749647991,0,5,14,0,1,2
26,1,539,2,1,0.5525294206083,0.447470579391699,0,6,14,0,1,2
26,0,783,2,0,0.464312346131568,0.535687653868431,1,7,14,0,1,2
26,0,635,2,0,0.424827986083836,0.575172013916163,1,8,14,0,1,2
26,0,606,2,0,0.438227256094298,0.561772743905701,1,9,14,0,1,2
26,0,431,2,0,0.426833268339945,0.573166731660054,1,10,14,0,1,2
26,0,435,2,1,0.515856316535356,0.484143683464643,0,11,14,0,0,2
26,1,507,2,1,0.57849017003104,0.421509829968959,0,12,14,0,1,2
26,1,616,2,1,0.536106216624248,0.463893783375751,0,13,14,0,1,2
26,0,841,2,0,0.485896152848067,0.514103847151932,1,14,14,0,1,2
26,0,558,2,0,0.447667007133833,0.552332992866166,1,15,14,0,1,2
26,1,421,2,1,0.557139174421676,0.442860825578323,0,16,14,0,1,2
26,0,406,2,0,0.452111003999618,0.547888996000381,1,17,14,0,1,2
26,0,594,2,1,0.50050423426036,0.499495765739639,0,18,14,0,0,2
26,0,660,2,0,0.484500193582964,0.515499806417035,1,19,14,0,1,2
26,0,440,2,0,0.452824638046746,0.547175361953253,1,20,14,0,1,2
26,0,413,2,0,0.428082842654728,0.571917157345271,1,21,14,0,1,2
26,0,432,2,0,0.456911819948824,0.543088180051175,1,22,14,0,1,2
26,1,516,2,1,0.569534312290178,0.430465687709821,0,23,14,0,1,2
26,0,612,2,1,0.524004207225657,0.475995792774342,0,24,14,0,0,2
26,0,654,2,0,0.483414531916353,0.516585468083646,1,25,14,0,1,2
26,1,389,3,1,0.803721530597263,0.196278469402736,0,1,15,0,1,3
26,0,254,3,1,0.850231786986001,0.149768213013998,0,2,15,0,0,3
26,0,579,3,0,0.157856845799506,0.842143154200493,1,3,15,0,1,3
26,1,339,3,1,0.817108611936442,0.182891388063557,0,4,15,0,1,3
26,1,368,3,1,0.858534530822768,0.141465469177231,0,5,15,0,1,3
26,1,408,3,1,0.841551049836671,0.158448950163328,0,6,15,0,1,3
26,0,398,3,0,0.151442069574087,0.848557930425912,1,7,15,0,1,3
26,0,451,3,0,0.183496679339731,0.816503320660268,1,8,15,0,1,3
26,0,334,3,0,0.14935097858769,0.850649021412309,1,9,15,0,1,3
26,1,277,3,0,0.128361227615641,0.871638772384358,1,10,15,0,0,3
26,0,303,3,1,0.844951108548269,0.15504889145173,0,11,15,0,0,3
26,1,396,3,1,0.817751117381104,0.182248882618895,0,12,15,0,1,3
26,0,290,3,1,0.879786667948151,0.120213332051848,0,13,15,0,0,3
26,1,286,3,0,0.138200381377781,0.861799618622218,1,14,15,0,0,3
26,0,492,3,0,0.17771950357372,0.82228049642628,1,15,15,0,1,3
26,0,470,3,1,0.854460500133429,0.14553949986657,0,16,15,0,0,3
26,0,323,3,0,0.147572098060648,0.852427901939351,1,17,15,0,1,3
26,1,486,3,0,0.130407927113951,0.869592072886048,1,18,15,0,0,3
26,0,402,3,0,0.124659564855768,0.875340435144231,1,19,15,0,1,3
26,0,389,3,0,0.174833532813568,0.825166467186431,1,20,15,0,1,3
26,0,375,3,0,0.1773503600151,0.822649639984899,1,21,15,0,1,3
26,0,665,3,1,0.854082171371566,0.145917828628433,0,22,15,0,0,3
26,1,431,3,1,0.867360684942747,0.132639315057252,0,23,15,0,1,3
26,1,736,3,0,0.1810839952001,0.818916004799899,1,24,15,0,0,3
26,1,468,3,NaN,0.8409245068416,0.159075493158399,NaN,25,15,0,0,3
26,0,808,1,1,0.549555237653618,0.450444762346381,0,1,16,0,0,1
26,0,571,1,1,0.537429563269909,0.46257043673009,0,2,16,0,0,1
26,1,456,1,0,0.470396701340352,0.529603298659648,1,3,16,0,0,1
26,1,753,1,1,0.519302613640228,0.480697386359771,0,4,16,0,1,1
26,0,434,1,1,0.536289517215672,0.463710482784327,0,5,16,0,0,1
26,1,409,1,1,0.535809428724757,0.464190571275242,0,6,16,0,1,1
26,1,537,1,0,0.443604497503005,0.556395502496994,1,7,16,0,0,1
26,0,468,1,0,0.467412630070064,0.532587369929935,1,8,16,0,1,1
26,1,438,1,0,0.437388737220732,0.562611262779267,1,9,16,0,0,1
26,0,485,1,0,0.458279160542718,0.541720839457281,1,10,16,0,1,1
26,1,921,1,1,0.500930916193783,0.499069083806216,0,11,16,0,1,1
26,0,36,1,1,0.550356483606605,0.449643516393394,0,12,16,0,0,1
26,0,76,1,1,0.519165434651164,0.480834565348835,0,13,16,0,0,1
26,1,393,1,0,0.470596098624882,0.529403901375117,1,14,16,0,0,1
26,0,525,1,0,0.492327347113852,0.507672652886147,1,15,16,0,1,1
26,0,126,1,1,0.560064885666232,0.439935114333767,0,16,16,0,0,1
26,1,199,1,0,0.485070297522003,0.514929702477996,1,17,16,0,0,1
26,0,318,1,1,0.524107682922473,0.475892317077526,0,18,16,0,0,1
26,0,232,1,0,0.438242184812037,0.561757815187962,1,19,16,0,1,1
26,0,218,1,0,0.468022966280659,0.53197703371934,1,20,16,0,1,1
26,1,293,1,0,0.467706726875436,0.532293273124563,1,21,16,0,0,1
26,1,256,1,0,0.49945852726729,0.500541472732709,1,22,16,0,0,1
26,1,283,1,1,0.541073235185328,0.458926764814671,0,23,16,0,1,1
26,0,320,1,1,0.504465890841305,0.495534109158694,0,24,16,0,0,1
26,0,502,1,0,0.47161799080387,0.528382009196129,1,25,16,0,1,1
27,1,747,1,1,0.570088281,0.429911719,0,1,1,1,0,1
27,0,520,1,1,0.578256308,0.421743692,0,2,1,1,1,1
27,0,868,1,1,0.520527531,0.479472469,0,3,1,1,1,1
27,0,498,1,1,0.556253959,0.443746041,0,4,1,1,1,1
27,1,594,1,0,0.423981215,0.576018785,1,5,1,1,1,1
27,0,499,1,0,0.441065422,0.558934578,1,6,1,1,0,1
27,1,593,1,0,0.471078532,0.528921468,1,7,1,1,1,1
27,0,447,1,0,0.422251573,0.577748427,1,8,1,1,0,1
27,1,427,1,0,0.433738899,0.566261101,1,9,1,1,1,1
27,1,863,1,1,0.549306843,0.450693157,0,10,1,1,0,1
27,0,715,1,0,0.456676995,0.543323005,1,11,1,1,0,1
27,0,770,1,1,0.546630704,0.453369296,0,12,1,1,1,1
27,1,612,1,1,0.567406784,0.432593216,0,13,1,1,0,1
27,1,637,1,0,0.465511835,0.534488165,1,14,1,1,1,1
27,0,794,1,1,0.508073003,0.491926997,0,15,1,1,1,1
27,0,979,1,0,0.488512075,0.511487925,1,16,1,1,0,1
27,0,488,1,0,0.461073484,0.538926516,1,17,1,1,0,1
27,1,787,1,0,0.494570058,0.505429942,1,18,1,1,1,1
27,1,566,1,0,0.453939269,0.546060731,1,19,1,1,1,1
27,0,516,1,0,0.424316584,0.575683416,1,20,1,1,0,1
27,0,529,1,1,0.569839737,0.430160263,0,21,1,1,1,1
27,0,874,1,1,0.518333089,0.481666911,0,22,1,1,1,1
27,0,615,1,1,0.524752249,0.475247751,0,23,1,1,1,1
27,0,554,1,1,0.553293886,0.446706114,0,24,1,1,1,1
27,0,651,1,1,0.516066299,0.483933701,0,25,1,1,1,1
27,0,460,4,1,0.842638611,0.157361389,0,1,2,1,1,4
27,1,381,4,1,0.838744878,0.161255122,0,2,2,1,0,4
27,1,598,4,0,0.161148322,0.838851678,1,3,2,1,1,4
27,1,700,4,1,0.878903983,0.121096017,0,4,2,1,0,4
27,1,699,4,0,0.135324344,0.864675656,1,5,2,1,1,4
27,0,430,4,0,0.156633131,0.843366869,1,6,2,1,0,4
27,0,432,4,1,0.827156771,0.172843229,0,7,2,1,1,4
27,1,402,4,0,0.19639804,0.80360196,1,8,2,1,1,4
27,0,373,4,1,0.871269718,0.128730282,0,9,2,1,1,4
27,0,509,4,0,0.122630989,0.877369011,1,10,2,1,0,4
27,0,433,4,1,0.845271362,0.154728638,0,11,2,1,1,4
27,1,292,4,0,0.144552263,0.855447737,1,12,2,1,1,4
27,0,307,4,1,0.869341162,0.130658838,0,13,2,1,1,4
27,1,350,4,0,0.151818374,0.848181626,1,14,2,1,1,4
27,0,900,4,0,0.179493743,0.820506257,1,15,2,1,0,4
27,1,453,4,0,0.163812716,0.836187284,1,16,2,1,1,4
27,0,403,4,1,0.834784871,0.165215129,0,17,2,1,1,4
27,0,411,4,1,0.837770246,0.162229754,0,18,2,1,1,4
27,0,315,4,1,0.874254857,0.125745143,0,19,2,1,1,4
27,1,436,4,0,0.187962578,0.812037422,1,20,2,1,1,4
27,0,346,4,1,0.819611143,0.180388857,0,21,2,1,1,4
27,1,402,4,0,0.170229648,0.829770352,1,22,2,1,1,4
27,1,388,4,0,0.184560346,0.815439654,1,23,2,1,1,4
27,1,335,4,0,0.177230768,0.822769232,1,24,2,1,1,4
27,0,412,4,1,0.87985424,0.12014576,0,25,2,1,1,4
27,0,774,2,0,0.442468679,0.557531321,0,1,3,0,1,2
27,1,660,2,0,0.470532931,0.529467069,0,2,3,0,0,2
27,0,552,2,0,0.465104005,0.534895995,0,3,3,0,1,2
27,1,835,2,1,0.578799699,0.421200301,1,4,3,0,1,2
27,1,492,2,1,0.554518953,0.445481047,1,5,3,0,1,2
27,0,496,2,0,0.422313064,0.577686936,0,6,3,0,1,2
27,1,489,2,1,0.55952859,0.44047141,1,7,3,0,1,2
27,0,527,2,0,0.425370314,0.574629686,0,8,3,0,1,2
27,0,541,2,0,0.439450135,0.560549865,0,9,3,0,1,2
27,1,629,2,1,0.535770864,0.464229136,1,10,3,0,1,2
27,1,620,2,1,0.552606494,0.447393506,1,11,3,0,1,2
27,1,689,2,1,0.517328738,0.482671262,1,12,3,0,1,2
27,1,679,2,1,0.522443748,0.477556252,1,13,3,0,1,2
27,0,518,2,0,0.427814285,0.572185715,0,14,3,0,1,2
27,1,545,2,1,0.578940885,0.421059115,1,15,3,0,1,2
27,0,638,2,0,0.479873009,0.520126991,0,16,3,0,1,2
27,1,396,2,1,0.544522324,0.455477676,1,17,3,0,1,2
27,0,600,2,0,0.484232764,0.515767236,0,18,3,0,1,2
27,1,500,2,1,0.525338332,0.474661668,1,19,3,0,1,2
27,0,583,2,1,0.501123402,0.498876598,1,20,3,0,0,2
27,1,553,2,0,0.46984337,0.53015663,0,21,3,0,0,2
27,1,651,2,1,0.549350679,0.450649321,1,22,3,0,1,2
27,1,567,2,1,0.507837715,0.492162285,1,23,3,0,1,2
27,1,523,2,0,0.49831479,0.50168521,0,24,3,0,0,2
27,1,840,2,0,0.499529797,0.500470203,0,25,3,0,0,2
27,0,555,3,0,0.179753943,0.820246057,1,1,4,1,0,3
27,0,428,3,0,0.13875102,0.86124898,1,2,4,1,0,3
27,0,487,3,1,0.866255512,0.133744488,0,3,4,1,1,3
27,1,403,3,0,0.163508445,0.836491555,1,4,4,1,1,3
27,1,472,3,0,0.180250345,0.819749655,1,5,4,1,1,3
27,0,391,3,0,0.164695,0.835305,1,6,4,1,0,3
27,1,367,3,0,0.135123446,0.864876554,1,7,4,1,1,3
27,1,579,3,0,0.129086245,0.870913755,1,8,4,1,1,3
27,0,597,3,1,0.851975814,0.148024186,0,9,4,1,1,3
27,1,574,3,1,0.834878893,0.165121107,0,10,4,1,0,3
27,0,581,3,1,0.859877253,0.140122747,0,11,4,1,1,3
27,0,768,3,0,0.145698774,0.854301226,1,12,4,1,0,3
27,1,499,3,1,0.871804399,0.128195601,0,13,4,1,0,3
27,0,439,3,1,0.839216481,0.160783519,0,14,4,1,1,3
27,1,718,3,1,0.854785464,0.145214536,0,15,4,1,0,3
27,0,311,3,1,0.820578016,0.179421984,0,16,4,1,1,3
27,1,417,3,1,0.862816113,0.137183887,0,17,4,1,0,3
27,0,359,3,1,0.872662192,0.127337808,0,18,4,1,1,3
27,1,661,3,0,0.140926771,0.859073229,1,19,4,1,1,3
27,1,552,3,0,0.141945991,0.858054009,1,20,4,1,1,3
27,1,582,3,1,0.843410951,0.156589049,0,21,4,1,0,3
27,0,589,3,0,0.137105279,0.862894721,1,22,4,1,0,3
27,0,718,3,1,0.836725562,0.163274438,0,23,4,1,1,3
27,0,468,3,1,0.852915485,0.147084515,0,24,4,1,1,3
27,0,438,3,0,0.184437316,0.815562684,1,25,4,1,0,3
27,0,455,4,1,0.80999582,0.19000418,1,1,5,0,0,4
27,1,375,4,1,0.820694519,0.179305481,1,2,5,0,1,4
27,1,401,4,1,0.826013369,0.173986631,1,3,5,0,1,4
27,0,450,4,0,0.121446935,0.878553065,0,4,5,0,1,4
27,1,351,4,1,0.833753894,0.166246106,1,5,5,0,1,4
27,1,392,4,1,0.840371966,0.159628034,1,6,5,0,1,4
27,0,446,4,0,0.178671498,0.821328502,0,7,5,0,1,4
27,1,397,4,1,0.858119581,0.141880419,1,8,5,0,1,4
27,1,422,4,0,0.166068085,0.833931915,0,9,5,0,0,4
27,1,391,4,0,0.129048201,0.870951799,0,10,5,0,0,4
27,0,391,4,0,0.187380267,0.812619733,0,11,5,0,1,4
27,0,419,4,0,0.152934931,0.847065069,0,12,5,0,1,4
27,1,515,4,1,0.843043196,0.156956804,1,13,5,0,1,4
27,0,387,4,0,0.145763263,0.854236737,0,14,5,0,1,4
