ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
207	1	[582.3999999761581]	1	1	0.579537867968421	0.420462132031578	25	0	1	1	1	0	0.159075735936843	0
207	0	[702.2000000178814]	1	1	0.513146068419874	0.486853931580125	18	1	2	1	1	0	0.026292136839749	1
207	0	[732.7999999821186]	1	1	0.516646501452397	0.483353498547602	20	1	3	1	1	0	0.033293002904795	1
207	1	[478.69999998807907]	1	0	0.407401002653986	0.592598997346013	15	1	4	1	1	0	0.185197994692027	1
207	1	[545.5999999940395]	1	0	0.428155296318601	0.571844703681398	20	1	5	1	1	0	0.143689407362797	1
207	0	[810.3000000119209]	1	0	0.46105438203908	0.538945617960919	16	1	6	1	1	0	0.077891235921839	0
207	0	[423.40000000596046]	1	1	0.595478011677062	0.404521988322937	16	0	7	1	1	0	0.190956023354125	1
207	1	[600.0999999940395]	1	0	0.459944628986268	0.540055371013731	18	1	8	1	1	0	0.080110742027463	1
207	0	[469.09999999403954]	1	1	0.55268841888626	0.447311581113739	10	1	9	1	1	0	0.105376837772521	1
207	0	[539.5999999940395]	1	1	0.533393958719114	0.466606041280885	18	1	10	1	1	0	0.066787917438229	1
207	1	[515.7000000178814]	1	0	0.430255895004819	0.56974410499518	12	1	11	1	1	0	0.139488209990361	1
207	1	[472.80000001192093]	1	0	0.426854344756286	0.573145655243713	24	0	12	1	1	0	0.146291310487427	1
207	0	[498.2999999821186]	1	1	0.571276578294798	0.428723421705201	20	1	13	1	1	0	0.142553156589597	1
207	1	[463.59999999403954]	1	0	0.409491967154517	0.590508032845482	11	1	14	1	1	0	0.181016065690965	1
207	1	[410.40000000596046]	1	0	0.442242452601046	0.557757547398953	15	1	15	1	1	0	0.115515094797907	1
207	0	[469.2000000178814]	1	1	0.58762006257424	0.412379937425759	16	0	16	1	1	0	0.175240125148481	1
207	0	[463.7000000178814]	1	1	0.573838832295938	0.426161167704061	19	1	17	1	1	0	0.147677664591877	1
207	0	[475.80000001192093,956.8000000119209]	1	1	0.507623735759591	0.492376264240409	15	1	18	1	1	0	0.015247471519182	1
207	1	[414.09999999403954]	1	0	0.431393241829714	0.568606758170285	21	1	19	1	1	0	0.137213516340571	1
207	1	[478.90000000596046]	1	0	0.437740136835205	0.562259863164794	18	0	20	1	1	0	0.124519726329589	1
207	1	[442.30000001192093]	1	0	0.494486483984302	0.505513516015697	8	1	21	1	1	0	0.011027032031395	1
207	0	[814.7000000178814]	1	1	0.504647250222136	0.495352749777863	19	0	22	1	1	0	0.00929450044427299	1
207	0	[677.2999999821186]	1	1	0.505644642769049	0.49435535723095	18	1	23	1	1	0	0.011289285538099	1
207	0	[481.89999997615814]	1	1	0.55257050295846	0.447429497041539	21	0	24	1	1	0	0.105141005916921	1
207	1	[486.5]	1	0	0.488409267727773	0.511590732272226	23	0	25	1	1	0	0.023181464544453	1
207	1	[613.4000000059605]	2	0	0.49547306434791	0.50452693565209	20	1	1	2	1	0	0.00905387130417995	1
207	1	[464.5]	2	0	0.400245202068874	0.599754797931125	26	1	2	2	1	0	0.199509595862251	1
207	0	[734.3000000119209]	2	1	0.52182229473629	0.478177705263709	18	1	3	2	1	0	0.043644589472581	1
207	0	[598.5999999940395]	2	1	0.52715542851825	0.472844571481749	22	1	4	2	1	0	0.054310857036501	1
207	0	[550.1999999880791]	2	1	0.536718478037444	0.463281521962555	22	1	5	2	1	0	0.073436956074889	1
207	1	[451.5]	2	0	0.410748040861037	0.589251959138962	14	1	6	2	1	0	0.178503918277925	1
207	0	[484]	2	1	0.583079261464254	0.416920738535745	20	1	7	2	1	0	0.166158522928509	1
207	0	[418.09999999403954]	2	1	0.592742826150529	0.407257173849471	19	1	8	2	1	0	0.185485652301058	1
207	1	[543.5]	2	0	0.473466164145786	0.526533835854213	16	1	9	2	1	0	0.053067671708427	1
207	1	[531.9000000059605]	2	0	0.450498364132279	0.54950163586772	11	1	10	2	1	0	0.099003271735441	1
207	1	[581.3000000119209]	2	0	0.476806902603931	0.523193097396068	18	1	11	2	1	0	0.046386194792137	1
207	0	[504.7000000178814]	2	1	0.535838879568073	0.464161120431927	18	1	12	2	1	0	0.071677759136146	1
207	1	[527.5]	2	0	0.417750450337158	0.582249549662841	22	1	13	2	1	0	0.164499099325683	1
207	0	[483.10000002384186]	2	1	0.579496785872567	0.420503214127432	17	1	14	2	1	0	0.158993571745135	1
207	0	[458.89999997615814]	2	1	0.590859544948427	0.409140455051572	15	1	15	2	1	0	0.181719089896855	1
207	0	[776.5999999940395]	2	1	0.505680885052722	0.494319114947277	16	1	16	2	1	0	0.011361770105445	1
207	1	[420.69999998807907]	2	0	0.438438767402471	0.561561232597529	20	1	17	2	1	0	0.123122465195058	1
207	0	[560.1000000238419]	2	1	0.55613819227341	0.443861807726589	20	1	18	2	1	0	0.112276384546821	1
207	0	[474.09999999403954]	2	1	0.55201135170498	0.44798864829502	10	1	19	2	1	0	0.10402270340996	1
207	1	[400.2999999821186]	2	0	0.439130216033109	0.56086978396689	10	1	20	2	1	0	0.121739567933781	1
207	1	[434]	2	0	0.456051974671572	0.543948025328427	18	1	21	2	1	0	0.087896050656855	1
207	0	[472.90000000596046]	2	1	0.574805430547406	0.425194569452593	13	1	22	2	1	0	0.149610861094813	1
207	0	[699.7000000178814]	2	0	0.493643258477885	0.506356741522114	14	0	23	2	1	0	0.012713483044229	0
207	0	[670.1999999880791]	2	1	0.507222870098448	0.492777129901552	13	1	24	2	1	0	0.014445740196896	1
207	1	[630.9000000059605]	2	0	0.487929488572736	0.512070511427263	10	1	25	2	1	0	0.024141022854527	1
207	1	[972.4000000059605]	2	0	0.479796002178124	0.520203997821875	17	0	1	3	0	1	0.040407995643751	0
207	1	[470.90000000596046]	2	0	0.437491059243162	0.562508940756838	23	0	2	3	0	1	0.125017881513676	0
207	1	[480.90000000596046]	2	0	0.42438968037267	0.575610319627329	46	0	3	3	0	1	0.151220639254659	0
207	1	[573.5]	2	1	0.596766681512796	0.403233318487203	70	1	4	3	0	1	0.193533363025593	1
207	0	[489.90000000596046]	2	0	0.47401052064941	0.525989479350589	86	1	5	3	0	1	0.051978958701179	1
207	1	[576.5]	2	1	0.563703941267827	0.436296058732172	81	1	6	3	0	1	0.127407882535655	1
207	0	[686.5]	2	0	0.484364197105321	0.515635802894678	81	1	7	3	0	1	0.031271605789357	1
207	1	[638.8000000119209]	2	1	0.57887657568815	0.42112342431185	84	1	8	3	0	1	0.1577531513763	1
207	1	[661.5]	2	1	0.541715222078725	0.458284777921274	85	1	9	3	0	1	0.083430444157451	1
207	0	[454.7000000178814]	2	0	0.404581280453705	0.595418719546294	78	1	10	3	0	1	0.190837439092589	1
207	1	[505.39999997615814]	2	1	0.563713774197704	0.436286225802295	76	1	11	3	0	1	0.127427548395409	1
207	1	[771.8999999761581]	2	0	0.494471160763689	0.505528839236311	79	0	12	3	0	1	0.011057678472622	0
207	1	[803.9000000059605]	2	0	0.471335683966264	0.528664316033735	88	0	13	3	0	1	0.057328632067471	0
207	0	[466.89999997615814]	2	0	0.463013933882575	0.536986066117424	73	1	14	3	0	1	0.0739721322348491	1
207	1	[763]	2	1	0.524951662504119	0.47504833749588	77	1	15	3	0	1	0.049903325008239	1
207	1	[416.5]	2	1	0.595266812170095	0.404733187829904	78	1	16	3	0	1	0.190533624340191	1
207	0	[490.5]	2	0	0.436260706969536	0.563739293030463	86	1	17	3	0	1	0.127478586060927	1
207	0	[535.1999999880791]	2	0	0.485341792799602	0.514658207200397	75	1	18	3	0	1	0.029316414400795	1
207	1	[439.59999999403954]	2	1	0.52886903727147	0.471130962728529	79	1	19	3	0	1	0.0577380745429411	1
207	1	[673.2999999821186]	2	1	0.56087316419314	0.439126835806859	84	1	20	3	0	1	0.121746328386281	1
207	1	[495.5]	2	1	0.539563664397123	0.460436335602876	76	1	21	3	0	1	0.079127328794247	1
207	1	[480.09999999403954]	2	1	0.536660607311248	0.463339392688751	75	1	22	3	0	1	0.073321214622497	1
207	0	[565.8000000119209]	2	0	0.440273706593199	0.5597262934068	77	1	23	3	0	1	0.119452586813601	1
207	1	[412.69999998807907]	2	1	0.586602913190321	0.413397086809678	85	1	24	3	0	1	0.173205826380643	1
207	0	[566.5]	2	0	0.480132154167474	0.519867845832526	76	0	25	3	0	1	0.039735691665052	1
207	0	[713.7000000178814]	3	1	0.88433534463178	0.115664655368219	55	0	1	4	0	1	0.768670689263561	0
207	0	[432.89999997615814]	3	0	0.0934426260194592	0.90655737398054	68	1	2	4	0	1	0.813114747961081	1
207	1	[403.09999999403954]	3	1	0.896012893929505	0.103987106070494	76	1	3	4	0	1	0.792025787859011	1
207	1	[370.80000001192093]	3	1	0.942651903247651	0.0573480967523486	61	0	4	4	0	1	0.885303806495302	1
207	0	[432.80000001192093]	3	0	0.147829978286391	0.852170021713608	74	1	5	4	0	1	0.704340043427217	1
207	0	[451]	3	0	0.0568550709076609	0.943144929092339	83	1	6	4	0	1	0.886289858184678	1
207	0	[401.7999999821186]	3	0	0.0727637746246405	0.927236225375359	77	0	7	4	0	1	0.854472450750719	1
207	1	[407.89999997615814]	3	1	0.92752785597446	0.0724721440255396	74	1	8	4	0	1	0.85505571194892	1
