ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
136	1	631.900000000372	1	0	0.465152034635221	0.534847965364778	1	1	1	1	1
136	0	525.5	1	0	0.493195019381299	0.5068049806187	1	2	1	1	0
136	1	706.799999998882	1	0	0.459456539304105	0.540543460695895	1	3	1	1	1
136	0	824.900000000372	1	0	0.478325244742418	0.521674755257581	1	4	1	1	0
136	1	720.60000000149	1	0	0.43099617868061	0.569003821319389	1	5	1	1	1
136	0	866.400000000372	1	0	0.498702873077302	0.501297126922698	1	6	1	1	0
136	0	742.5	1	0	0.436402148477169	0.56359785152283	1	7	1	1	0
136	1	664.800000000745	1	1	0.528368593058866	0.471631406941134	0	8	1	1	0
136	0	866.699999999254	1	0	0.480725180391605	0.519274819608394	1	9	1	1	0
136	0	627	1	1	0.510070750440375	0.489929249559624	0	10	1	1	1
136	0	722.5	1	1	0.528307511545439	0.47169248845456	0	11	1	1	1
136	0	522.900000000372	1	1	0.532330437818502	0.467669562181497	0	12	1	1	1
136	0	487.10000000149	1	1	0.548128410871476	0.451871589128523	0	13	1	1	1
136	0	488.900000000372	1	1	0.525885712490743	0.474114287509256	0	14	1	1	1
136	1	614.300000000745	1	0	0.425849789173677	0.574150210826322	1	15	1	1	1
136	0	602.10000000149	1	1	0.579592606979398	0.420407393020601	0	16	1	1	1
136	0	462.700000001117	1	1	0.571572151521391	0.428427848478608	0	17	1	1	1
136	0	697.700000001117	1	0	0.497691143868898	0.502308856131101	1	18	1	1	0
136	0	493	1	1	0.57911729696084	0.420882703039159	0	19	1	1	1
136	0	491.300000000745	1	1	0.547010741974122	0.452989258025877	0	20	1	1	1
136	1	569.300000000745	1	0	0.434955198936028	0.565044801063971	1	21	1	1	1
136	0	520	1	1	0.516788306685171	0.483211693314828	0	22	1	1	1
136	0	433.199999999254	1	1	0.542542720521053	0.457457279478946	0	23	1	1	1
136	0	517.400000000372	1	1	0.552154141496716	0.447845858503283	0	24	1	1	1
136	1	753.900000000372	1	0	0.453587286686079	0.54641271331392	1	25	1	1	1
136	0	416.599999999627	2	1	0.552690556464458	0.447309443535541	1	1	2	0	0
136	1	444.099999999627	2	1	0.546319030169461	0.453680969830538	1	2	2	0	1
136	1	540.300000000745	2	1	0.548598047761341	0.451401952238658	1	3	2	0	1
136	0	535.300000000745	2	0	0.439744998834223	0.560255001165776	0	4	2	0	1
136	1	518.400000000372	2	1	0.569087424044359	0.43091257595564	1	5	2	0	1
136	0	580.200000001117	2	0	0.458920675467352	0.541079324532647	0	6	2	0	1
136	1	452.400000000372	2	1	0.531869056388501	0.468130943611498	1	7	2	0	1
136	1	554.299999998882	2	1	0.547284274632072	0.452715725367928	1	8	2	0	1
136	1	514.099999999627	2	0	0.486546308035997	0.513453691964002	0	9	2	0	0
136	1	913.800000000745	2	0	0.492818276089584	0.507181723910415	0	10	2	0	0
136	1	542.200000001117	2	1	0.527006506160489	0.47299349383951	1	11	2	0	1
136	0	573.199999999254	2	0	0.459142625413222	0.540857374586777	0	12	2	0	1
136	1	529.300000000745	2	1	0.503814469841143	0.496185530158856	1	13	2	0	1
136	0	514.899999998509	2	0	0.434059356359089	0.56594064364091	0	14	2	0	1
136	1	540.900000000372	2	1	0.525444473685593	0.474555526314406	1	15	2	0	1
136	0	523.099999999627	2	0	0.479278237824613	0.520721762175387	0	16	2	0	1
136	0	519.699999999254	2	0	0.438415277830951	0.561584722169048	0	17	2	0	1
136	0	665.900000000372	2	0	0.47959292627634	0.52040707372366	0	18	2	0	1
136	1	439.699999999254	2	1	0.522093236555488	0.477906763444511	1	19	2	0	1
136	0	437.5	2	0	0.447374426707554	0.552625573292445	0	20	2	0	1
136	1	450.699999999254	2	1	0.502453041931497	0.497546958068502	1	21	2	0	1
136	1	525.699999999254	2	1	0.535279990458784	0.464720009541215	1	22	2	0	1
136	0	475.099999999627	2	0	0.42339052669317	0.576609473306829	0	23	2	0	1
136	0	383	2	0	0.43428837148559	0.565711628514409	0	24	2	0	1
136	1	608.300000000745	2	0	0.472585158912314	0.527414841087685	0	25	2	0	0
136	1	398.700000001117	3	0	0.136703672382928	0.863296327617071	0	1	3	0	0
136	0	429.199999999254	3	0	0.145050702356207	0.854949297643792	0	2	3	0	1
136	0	396.300000000745	3	1	0.879747034103326	0.120252965896673	1	3	3	0	0
136	0	554.400000000372	3	1	0.80142236395101	0.198577636048989	1	4	3	0	0
136	1	849.900000000372	3	1	0.820730216276676	0.179269783723323	1	5	3	0	1
136	1	397.5	3	0	0.183399825551606	0.816600174448393	0	6	3	0	0
136	0	646.400000000372	3	1	0.836903706595759	0.16309629340424	1	7	3	0	0
136	1	449.399999998509	3	1	0.866776911007258	0.133223088992741	1	8	3	0	1
136	0	764.400000000372	3	0	0.14710821110864	0.852891788891359	0	9	3	0	1
136	1	332.5	3	0	0.15919571870906	0.840804281290939	0	10	3	0	0
136	1	460.599999999627	3	1	0.822658855669422	0.177341144330577	1	11	3	0	1
136	0	383.400000000372	3	1	0.829741650639122	0.170258349360877	1	12	3	0	0
136	0	550.199999999254	3	1	0.804546166402623	0.195453833597377	1	13	3	0	0
136	1	461.5	3	0	0.169212310793075	0.830787689206924	0	14	3	0	0
136	0	761.199999999254	3	1	0.856547519230145	0.143452480769855	1	15	3	0	0
136	1	615.200000001117	3	1	0.832693369429252	0.167306630570747	1	16	3	0	1
136	1	417.599999999627	3	1	0.8791946614164	0.120805338583599	1	17	3	0	1
136	0	713.900000000372	3	0	0.166620063813942	0.833379936186057	0	18	3	0	1
136	1	660.5	3	1	0.835849429181036	0.164150570818963	1	19	3	0	1
136	0	519.10000000149	3	0	0.128729019033243	0.871270980966756	0	20	3	0	1
136	0	461.099999999627	3	0	0.199923616297353	0.800076383702646	0	21	3	0	1
136	1	365.800000000745	3	0	0.188628847587833	0.811371152412166	0	22	3	0	0
136	1	412.300000000745	3	0	0.174735608528548	0.825264391471451	0	23	3	0	0
136	1	448.099999999627	3	1	0.877337641855908	0.122662358144091	1	24	3	0	1
136	NaN	554.699999999254	3	0	0.123917037522611	0.876082962477388	0	25	3	0	0
136	1	565.300000000745	4	0	0.176659368547063	0.823340631452936	0	1	4	0	0
136	0	413.800000000745	4	0	0.169048924161942	0.830951075838058	0	2	4	0	1
136	1	412	4	1	0.859891496528391	0.140108503471608	1	3	4	0	1
136	1	421.099999999627	4	1	0.861557425545795	0.138442574454204	1	4	4	0	1
136	1	464.299999998882	4	1	0.80082623936122	0.199173760638779	1	5	4	0	1
136	0	394.5	4	0	0.128270758247241	0.871729241752758	0	6	4	0	1
136	1	454.199999999254	4	1	0.839879688296751	0.160120311703248	1	7	4	0	1
136	0	420.900000000372	4	1	0.800259880022895	0.199740119977104	1	8	4	0	0
136	1	440	4	1	0.859352567294293	0.140647432705707	1	9	4	0	1
136	0	370.599999999627	4	0	0.16782636777301	0.832173632226989	0	10	4	0	1
136	0	415.5	4	0	0.191342551733396	0.808657448266603	0	11	4	0	1
136	1	419.899999998509	4	1	0.806611503675899	0.193388496324101	1	12	4	0	1
136	0	363.800000000745	4	0	0.130912969840052	0.869087030159947	0	13	4	0	1
136	0	382.099999999627	4	0	0.135401907210893	0.864598092789106	0	14	4	0	1
136	0	511.799999998882	4	0	0.142435792252903	0.857564207747096	0	15	4	0	1
136	0	420.400000000372	4	0	0.15001298034691	0.849987019653089	0	16	4	0	1
136	1	442.699999999254	4	1	0.849070031448498	0.150929968551502	1	17	4	0	1
136	1	426.5	4	1	0.83324181166758	0.166758188332419	1	18	4	0	1
136	1	442.5	4	1	0.866574813214242	0.133425186785757	1	19	4	0	1
136	0	426.199999999254	4	0	0.194688047061184	0.805311952938815	0	20	4	0	1
136	1	467.199999999254	4	1	0.82449855251384	0.175501447486159	1	21	4	0	1
136	1	408.099999999627	4	1	0.82608319230644	0.17391680769356	1	22	4	0	1
136	0	494.199999999254	4	0	0.182412270108798	0.817587729891201	0	23	4	0	1
136	1	433.799999998882	4	1	0.876603368592664	0.123396631407335	1	24	4	0	1
136	0	444.199999999254	4	0	0.129556752892334	0.870443247107665	0	25	4	0	1
136	0	436.099999999627	4	1	0.812911867491062	0.187088132508937	0	1	5	1	1
136	1	332.699999999254	4	0	0.170196237467908	0.829803762532092	1	2	5	1	1
136	0	349.599999999627	4	1	0.834571990047222	0.165428009952777	0	3	5	1	1
136	1	399.5	4	0	0.155511424527947	0.844488575472052	1	4	5	1	1
136	1	387.400000000372	4	0	0.150256962769366	0.849743037230633	1	5	5	1	1
136	0	551.300000000745	4	1	0.825932982100085	0.174067017899914	0	6	5	1	1
136	0	497.799999998882	4	1	0.805035201392895	0.194964798607104	0	7	5	1	1
136	0	818.199999999254	4	0	0.146750784794934	0.853249215205065	1	8	5	1	0
136	1	860.599999999627	4	0	0.137528557686845	0.862471442313154	1	9	5	1	1
136	0	391.300000000745	4	1	0.834702968690799	0.1652970313092	0	10	5	1	1
136	0	407.800000000745	4	1	0.804649976267629	0.19535002373237	0	11	5	1	1
136	0	403.200000001117	4	1	0.879673496451192	0.120326503548807	0	12	5	1	1
136	1	427.5	4	0	0.127538127006631	0.872461872993368	1	13	5	1	1
136	0	390.700000001117	4	1	0.852323687133084	0.147676312866915	0	14	5	1	1
136	1	439.10000000149	4	0	0.138329692104505	0.861670307895494	1	15	5	1	1
136	1	515	4	0	0.195446285480562	0.804553714519437	1	16	5	1	1
136	0	487	4	1	0.802581260335975	0.197418739664024	0	17	5	1	1
136	1	403.099999999627	4	0	0.150422359424198	0.849577640575801	1	18	5	1	1
136	0	362.299999998882	4	1	0.835044117914438	0.164955882085561	0	19	5	1	1
136	1	408.899999998509	4	0	0.198036555379271	0.801963444620728	1	20	5	1	1
136	0	380.900000000372	4	1	0.800068936708204	0.199931063291795	0	21	5	1	1
136	0	405.400000000372	4	1	0.875019274111875	0.124980725888124	0	22	5	1	1
136	0	394.299999998882	4	1	0.818888156871384	0.181111843128615	0	23	5	1	1
136	1	357.199999999254	4	0	0.192109262151849	0.80789073784815	1	24	5	1	1
136	1	379.200000001117	4	0	0.180096426997383	0.819903573002617	1	25	5	1	1
136	0	548.299999998882	2	1	0.577284920828871	0.422715079171128	0	1	6	1	1
136	0	890.399999998509	2	0	0.482449644141543	0.517550355858457	1	2	6	1	0
136	0	886.800000000745	2	1	0.574275988236701	0.425724011763298	0	3	6	1	1
136	1	490.099999999627	2	0	0.430694313356726	0.569305686643273	1	4	6	1	1
136	0	424.5	2	1	0.557439598752067	0.442560401247933	0	5	6	1	1
136	0	481.400000000372	2	1	0.564224637465497	0.435775362534502	0	6	6	1	1
136	0	408.199999999254	2	1	0.516789210436956	0.483210789563043	0	7	6	1	1
136	0	717.399999998509	2	1	0.526482435931029	0.47351756406897	0	8	6	1	1
136	1	671.299999998882	2	1	0.504148658970583	0.495851341029416	0	9	6	1	0
136	0	886.900000000372	2	0	0.423165391230982	0.576834608769018	1	10	6	1	0
136	0	779.599999999627	2	1	0.534298872152305	0.465701127847694	0	11	6	1	1
136	0	554.199999999254	2	0	0.489612357360742	0.510387642639257	1	12	6	1	0
136	1	668.700000001117	2	0	0.458515727827852	0.541484272172147	1	13	6	1	1
136	0	478.800000000745	2	1	0.576893094314275	0.423106905685724	0	14	6	1	1
136	1	494.199999999254	2	0	0.447449701823103	0.552550298176896	1	15	6	1	1
136	0	512.900000000372	2	1	0.565403465649986	0.434596534350013	0	16	6	1	1
136	0	472.799999998882	2	1	0.549611588432142	0.450388411567857	0	17	6	1	1
136	1	490.5	2	0	0.434259132227512	0.565740867772488	1	18	6	1	1
136	0	432.599999999627	2	1	0.526698111521479	0.473301888478521	0	19	6	1	1
136	0	388.400000000372	2	0	0.440926124834305	0.559073875165694	1	20	6	1	0
136	1	733.5	2	1	0.541672540410013	0.458327459589987	0	21	6	1	0
136	0	686.300000000745	2	0	0.43874696717851	0.561253032821489	1	22	6	1	0
136	1	678.300000000745	2	0	0.44313487010774	0.556865129892259	1	23	6	1	1
136	1	795.299999998882	2	0	0.499137368678491	0.500862631321508	1	24	6	1	1
136	0	514.399999998509	2	0	0.432832580735762	0.567167419264237	1	25	6	1	0
136	1	617.599999999627	3	1	0.807907534636624	0.192092465363375	0	1	7	1	0
136	1	397.899999998509	3	0	0.194222709470181	0.805777290529818	1	2	7	1	1
136	0	376.299999998882	3	1	0.838722673026933	0.161277326973066	0	3	7	1	1
136	1	422.200000001117	3	1	0.873434014193451	0.126565985806548	0	4	7	1	0
136	1	519.900000000372	3	0	0.148837354679634	0.851162645320365	1	5	7	1	1
136	0	360.10000000149	3	1	0.822874727231688	0.177125272768311	0	6	7	1	1
136	0	407.900000000372	3	1	0.862920721626994	0.137079278373005	0	7	7	1	1
136	0	520.099999999627	3	1	0.842583961791655	0.157416038208344	0	8	7	1	1
136	1	472.099999999627	3	0	0.147105532572689	0.85289446742731	1	9	7	1	1
136	1	343.400000000372	3	0	0.178582691161217	0.821417308838782	1	10	7	1	1
136	0	464.200000001117	3	0	0.147558371644343	0.852441628355656	1	11	7	1	0
136	1	326.800000000745	3	0	0.188313505417206	0.811686494582793	1	12	7	1	1
136	0	305.599999999627	3	1	0.833736104117907	0.166263895882092	0	13	7	1	1
136	1	306.799999998882	3	0	0.167501393908103	0.832498606091896	1	14	7	1	1
136	0	325.799999998882	3	1	0.836020045306995	0.163979954693004	0	15	7	1	1
136	1	371.900000000372	3	0	0.174063818688133	0.825936181311866	1	16	7	1	1
136	1	319.5	3	1	0.855604109155832	0.144395890844167	0	17	7	1	0
136	1	351.300000000745	3	0	0.131005527967392	0.868994472032607	1	18	7	1	1
136	0	282.700000001117	3	1	0.826699922370245	0.173300077629754	0	19	7	1	1
136	1	332.900000000372	3	0	0.196712269903748	0.803287730096251	1	20	7	1	1
136	0	405.300000000745	3	0	0.12153004307054	0.878469956929459	1	21	7	1	0
136	0	260.599999999627	3	0	0.125086773702744	0.874913226297255	1	22	7	1	0
136	1	343.199999999254	3	1	0.845843568074267	0.154156431925732	0	23	7	1	0
136	0	332.099999999627	3	0	0.195000395288813	0.804999604711186	1	24	7	1	0
136	1	286.5	3	1	0.867084004435506	0.132915995564493	0	25	7	1	0
136	1	287.900000000372	1	0	0.476856727370869	0.52314327262913	0	1	8	0	0
136	1	447	1	1	0.537631159476042	0.462368840523957	1	2	8	0	1
136	1	598.200000001117	1	1	0.529869676309052	0.470130323690947	1	3	8	0	1
136	0	586.800000000745	1	0	0.432634182556603	0.567365817443396	0	4	8	0	1
136	0	351.400000000372	1	1	0.505588964451244	0.494411035548755	1	5	8	0	0
136	1	413.199999999254	1	1	0.575246131765622	0.424753868234377	1	6	8	0	1
136	0	536.599999999627	1	0	0.433066833353942	0.566933166646057	0	7	8	0	1
136	1	485.400000000372	1	1	0.57333878847088	0.426661211529119	1	8	8	0	1
136	0	569.599999999627	1	0	0.426274993438558	0.573725006561442	0	9	8	0	1
136	0	494.099999999627	1	0	0.436374938892766	0.563625061107233	0	10	8	0	1
136	0	597.199999999254	1	0	0.450030491367621	0.549969508632378	0	11	8	0	1
136	1	578.099999999627	1	1	0.544507664221185	0.455492335778814	1	12	8	0	1
136	0	478.699999999254	1	0	0.469967426716094	0.530032573283906	0	13	8	0	1
136	1	526.299999998882	1	1	0.530377687839292	0.469622312160707	1	14	8	0	1
136	1	563.699999999254	1	1	0.550634893061408	0.449365106938592	1	15	8	0	1
