ID,choice,rt,choice_cond,state,contrast_left,contrast_right,mu,correct,trials,blocks,contrast,congruence,con_diff_choice,ecoperf,mu_congruence,condition,actual_mu,est_error
165,0,"[383.60000002384186]",3,1,0.863210270502695,0.136789729497304,0.1,0,19,4,1,0,0.726420541005391,1,0.9,3,0.7,0.2
165,0,"[446.2000000476837]",3,1,0.854305542336024,0.145694457663976,0.1,1,20,4,1,0,0.708611084672048,1,0.9,3,0.7,0.2
165,1,"[521.9000000357628]",3,0,0.109095892199154,0.890904107800846,0.11,1,21,4,1,0,0.781808215601692,1,0.89,3,0.7,0.19
165,0,"[428.5]",3,1,0.852643437429027,0.147356562570972,0.1,1,22,4,1,0,0.705286874858055,1,0.9,3,0.7,0.2
165,1,"[634.1999999880791]",3,0,0.0904046292829046,0.909595370717095,0.11,0,23,4,1,0,0.81919074143419,1,0.89,3,0.7,0.19
165,1,"[389.30000001192093]",3,0,0.080293323665464,0.919706676334536,0.12,1,24,4,1,0,0.839413352669072,1,0.88,3,0.7,0.18
165,1,"[444.4000000357628]",3,0,0.114498514681907,0.885501485318092,0.12,1,25,4,1,0,0.771002970636185,1,0.88,3,0.7,0.18
165,1,"[541.3000000119209]",2,0,0.41316305204404,0.586836947955959,0.39,0,1,5,0,0,0.173673895911919,0,0.61,2,0.9,0.29
165,0,"[532.6000000238419]",2,1,0.564330136705104,0.435669863294895,0.25,0,2,5,0,0,0.128660273410209,0,0.75,2,0.9,0.15
165,0,"[777.6999999880791]",2,0,0.489107327209932,0.510892672790067,0.24,1,3,5,0,0,0.021785345580135,1,0.76,2,0.9,0.14
165,0,"[389.5999999642372]",2,1,0.52905230573044,0.470947694269559,0.25,0,4,5,0,0,0.058104611460881,0,0.75,2,0.9,0.15
165,1,"[469.5999999642372]",2,1,0.588838306683394,0.411161693316605,0.22,1,5,5,0,0,0.177676613366789,1,0.78,2,0.9,0.12
165,0,"[486.10000002384186]",2,0,0.428604649008896,0.571395350991103,0.24,1,6,5,0,0,0.142790701982207,1,0.76,2,0.9,0.14
165,0,"[438]",2,0,0.487002127847272,0.512997872152727,0.23,1,7,5,0,0,0.025995744305455,1,0.77,2,0.9,0.13
165,1,"[716.5999999642372]",2,0,0.482061985395476,0.517938014604523,0.15,0,8,5,0,0,0.035876029209047,0,0.85,2,0.9,0.05
165,1,"[516.1000000238419]",2,1,0.523651459074185,0.476348540925814,0.19,1,9,5,0,0,0.047302918148371,1,0.81,2,0.9,0.09
165,1,"[465.7000000476837]",2,1,0.566311481937293,0.433688518062707,0.19,1,10,5,0,0,0.132622963874586,1,0.81,2,0.9,0.09
165,1,"[472.39999997615814]",2,1,0.502723796093146,0.497276203906853,0.19,1,11,5,0,0,0.00544759218629298,1,0.81,2,0.9,0.09
165,0,"[468.10000002384186]",2,0,0.40626300271545,0.593736997284549,0.16,1,12,5,0,0,0.187473994569099,1,0.84,2,0.9,0.0600000000000001
165,1,"[475.39999997615814]",2,1,0.542505114997352,0.457494885002647,0.18,1,13,5,0,0,0.085010229994705,1,0.82,2,0.9,0.0800000000000001
165,1,"[529]",2,1,0.504639392682455,0.495360607317544,0.17,1,14,5,0,0,0.00927878536491095,1,0.83,2,0.9,0.0700000000000001
165,0,"[442.5999999642372]",2,0,0.434158887726189,0.56584111227381,0.18,1,15,5,0,0,0.131682224547621,1,0.82,2,0.9,0.0800000000000001
165,1,"[655]",2,0,0.493577011819554,0.506422988180445,0.15,0,16,5,0,0,0.012845976360891,0,0.85,2,0.9,0.05
165,0,"[432.9000000357628]",2,0,0.426869571032442,0.573130428967557,0.17,1,17,5,0,0,0.146260857935115,1,0.83,2,0.9,0.0700000000000001
165,1,"[575.3999999761581]",2,0,0.495968358168121,0.504031641831878,0.17,0,18,5,0,0,0.00806328366375697,0,0.83,2,0.9,0.0700000000000001
165,1,"[445.5]",2,1,0.573082316408463,0.426917683591536,0.19,1,19,5,0,0,0.146164632816927,1,0.81,2,0.9,0.09
165,0,"[435.7000000476837]",2,0,0.446487095660091,0.553512904339908,0.19,1,20,5,0,0,0.107025808679817,1,0.81,2,0.9,0.09
165,0,"[442]",2,0,0.441797609957381,0.558202390042618,0.17,1,21,5,0,0,0.116404780085237,1,0.83,2,0.9,0.0700000000000001
165,1,"[528.5]",2,1,0.559574240656216,0.440425759343783,0.18,1,22,5,0,0,0.119148481312433,1,0.82,2,0.9,0.0800000000000001
165,1,"[467.2000000476837]",2,1,0.521301694667667,0.478698305332332,0.19,1,23,5,0,0,0.042603389335335,1,0.81,2,0.9,0.09
165,1,"[440.39999997615814]",2,1,0.556096349404606,0.443903650595393,0.18,1,24,5,0,0,0.112192698809213,1,0.82,2,0.9,0.0800000000000001
165,1,"[409]",2,1,0.572749328761408,0.427250671238591,0.17,1,25,5,0,0,0.145498657522817,1,0.83,2,0.9,0.0700000000000001
165,1,"[463.10000002384186]",2,1,0.597932083759978,0.402067916240021,0.5,0,1,6,1,1,0.195864167519957,0,0.5,2,0.9,0.4
165,0,"[799.5]",2,0,0.402008624382355,0.597991375617644,0.5,0,2,6,1,1,0.195982751235289,0,0.5,2,0.9,0.4
165,0,"[400.5999999642372]",2,0,0.425834366571901,0.574165633428098,0.5,0,3,6,1,1,0.148331266856197,0,0.5,2,0.9,0.4
165,1,"[501.9000000357628]",2,0,0.452264031898347,0.547735968101652,0.58,1,4,6,1,1,0.095471936203305,1,0.58,2,0.9,0.32
165,0,"[520.3000000119209]",2,1,0.536784405715737,0.463215594284262,0.8,1,5,6,1,1,0.073568811431475,1,0.8,2,0.9,0.1
165,1,"[472]",2,0,0.413651322995824,0.586348677004175,0.87,1,6,6,1,1,0.172697354008351,1,0.87,2,0.9,0.03
165,0,"[499.0999999642372]",2,1,0.570642099157293,0.429357900842706,1,1,7,6,1,1,0.141284198314587,1,1,2,0.9,0.1
165,1,"[487.60000002384186]",2,0,0.465604832109242,0.534395167890757,1,1,8,6,1,1,0.0687903357815151,1,1,2,0.9,0.1
165,0,"[479.9000000357628]",2,1,0.531826689947627,0.468173310052372,1,1,9,6,1,1,0.063653379895255,1,1,2,0.9,0.1
165,1,"[470.80000001192093]",2,0,0.404887878818086,0.595112121181913,1,1,10,6,1,1,0.190224242363827,1,1,2,0.9,0.1
165,1,"[485.69999998807907]",2,0,0.431398425120803,0.568601574879196,1,1,11,6,1,1,0.137203149758393,1,1,2,0.9,0.1
165,0,"[489.10000002384186]",2,1,0.543528428094021,0.456471571905978,1,1,12,6,1,1,0.087056856188043,1,1,2,0.9,0.1
165,0,"[451.69999998807907]",2,1,0.599601003618786,0.400398996381213,1,1,13,6,1,1,0.199202007237573,1,1,2,0.9,0.1
165,0,"[425.5]",2,1,0.579525701422602,0.420474298577397,1,1,14,6,1,1,0.159051402845205,1,1,2,0.9,0.1
165,0,"[432.7000000476837]",2,1,0.595304259964534,0.404695740035465,1,1,15,6,1,1,0.190608519929069,1,1,2,0.9,0.1
165,1,"[440.30000001192093]",2,0,0.472269707984718,0.527730292015281,1,1,16,6,1,1,0.055460584030563,1,1,2,0.9,0.1
165,0,"[422.5]",2,1,0.576796121074774,0.423203878925225,1,1,17,6,1,1,0.153592242149549,1,1,2,0.9,0.1
165,1,"[451]",2,0,0.460447357927716,0.539552642072283,1,1,18,6,1,1,0.079105284144567,1,1,2,0.9,0.1
165,0,"[459.60000002384186]",2,1,0.585962814195844,0.414037185804155,1,1,19,6,1,1,0.171925628391689,1,1,2,0.9,0.1
165,0,"[494.10000002384186]",2,1,0.527856636140191,0.472143363859808,1,1,20,6,1,1,0.055713272280383,1,1,2,0.9,0.1
165,1,"[466.5999999642372]",2,0,0.463353946499295,0.536646053500704,1,1,21,6,1,1,0.073292107001409,1,1,2,0.9,0.1
165,1,"[491.5999999642372]",2,0,0.467839375549511,0.532160624450488,1,1,22,6,1,1,0.064321248900977,1,1,2,0.9,0.1
165,0,"[437.39999997615814]",2,1,0.55215451535706,0.447845484642939,1,1,23,6,1,1,0.104309030714121,1,1,2,0.9,0.1
165,0,"[437.30000001192093]",2,1,0.527180614357843,0.472819385642156,1,1,24,6,1,1,0.054361228715687,1,1,2,0.9,0.1
165,1,"[495.10000002384186]",2,0,0.49407415386831,0.505925846131689,1,0,25,6,1,1,0.011851692263379,1,1,2,0.9,0.1
165,0,"[436.19999998807907]",3,1,0.925605052857342,0.0743949471426575,0.62,1,1,7,1,1,0.851210105714684,1,0.62,3,0.7,0.08
165,0,"[414.5]",3,1,0.898909343159645,0.101090656840354,1,1,2,7,1,1,0.797818686319291,1,1,3,0.7,0.3
165,1,"[458.0999999642372]",3,0,0.119157577198893,0.880842422801106,0.75,0,3,7,1,1,0.761684845602213,1,0.75,3,0.7,0.05
165,0,"[397.19999998807907]",3,1,0.938679566198569,0.061320433801431,0.76,1,4,7,1,1,0.877359132397138,1,0.76,3,0.7,0.0600000000000001
165,0,"[369.39999997615814]",3,1,0.902839980520919,0.0971600194790803,0.67,0,5,7,1,1,0.805679961041839,1,0.67,3,0.7,0.0299999999999999
165,1,"[383.60000002384186]",3,0,0.0637505922211143,0.936249407778885,0.76,1,6,7,1,1,0.872498815557771,1,0.76,3,0.7,0.0600000000000001
165,0,"[402.0999999642372]",3,1,0.891440341546085,0.108559658453914,0.76,1,7,7,1,1,0.782880683092171,1,0.76,3,0.7,0.0600000000000001
165,1,"[410.80000001192093]",3,0,0.081077885938215,0.918922114061784,0.77,0,8,7,1,1,0.837844228123569,1,0.77,3,0.7,0.0700000000000001
165,1,"[343.4000000357628]",3,0,0.108537598711383,0.891462401288616,0.78,1,9,7,1,1,0.782924802577233,1,0.78,3,0.7,0.0800000000000001
165,1,"[372.7999999523163]",3,0,0.0827785913711846,0.917221408628815,0.76,1,10,7,1,1,0.83444281725763,1,0.76,3,0.7,0.0600000000000001
165,1,"[342.5]",3,0,0.0930440861738646,0.906955913826135,0.76,1,11,7,1,1,0.81391182765227,1,0.76,3,0.7,0.0600000000000001
165,1,"[333.80000001192093]",3,0,0.116860802049884,0.883139197950115,0.75,1,12,7,1,1,0.766278395900231,1,0.75,3,0.7,0.05
165,1,"[358.69999998807907]",3,0,0.0787162369400233,0.921283763059976,0.75,0,13,7,1,1,0.842567526119953,1,0.75,3,0.7,0.05
165,0,"[419.69999998807907]",3,1,0.912192708142619,0.087807291857381,0.69,0,14,7,1,1,0.824385416285238,1,0.69,3,0.7,0.01
165,0,"[402.19999998807907]",3,1,0.907583871757313,0.0924161282426865,0.67,1,15,7,1,1,0.815167743514627,1,0.67,3,0.7,0.0299999999999999
165,1,"[369.39999997615814]",3,0,0.059141529874306,0.940858470125693,0.66,1,16,7,1,1,0.881716940251387,1,0.66,3,0.7,0.0399999999999999
165,1,"[344.5]",3,0,0.137115554280281,0.862884445719718,0.68,0,17,7,1,1,0.725768891439437,1,0.68,3,0.7,0.0199999999999999
165,0,"[377.19999998807907]",3,1,0.924837702138612,0.0751622978613877,0.64,1,18,7,1,1,0.849675404277224,1,0.64,3,0.7,0.0599999999999999
165,0,"[339]",3,1,0.923053429815233,0.0769465701847668,0.6,0,19,7,1,1,0.846106859630466,1,0.6,3,0.7,0.1
165,1,"[408.69999998807907]",3,0,0.0557823901232774,0.944217609876722,0.63,1,20,7,1,1,0.888435219753445,1,0.63,3,0.7,0.07
165,0,"[371.69999998807907]",3,1,0.86053819280129,0.139461807198709,0.66,1,21,7,1,1,0.721076385602581,1,0.66,3,0.7,0.0399999999999999
165,1,"[445.89999997615814]",3,0,0.0636125590155481,0.936387440984451,0.64,1,22,7,1,1,0.872774881968903,1,0.64,3,0.7,0.0599999999999999
165,0,"[427.60000002384186]",3,1,0.892764131229084,0.107235868770915,0.66,0,23,7,1,1,0.785528262458169,1,0.66,3,0.7,0.0399999999999999
165,0,"[357.80000001192093]",3,1,0.896393409063696,0.103606590936303,0.68,1,24,7,1,1,0.792786818127393,1,0.68,3,0.7,0.0199999999999999
165,1,"[570.6999999880791]",3,0,0.118513616400125,0.881486383599874,0.67,1,25,7,1,1,0.762972767199749,1,0.67,3,0.7,0.0299999999999999
165,0,"[664.5]",1,1,0.501397064131544,0.498602935868456,0.9,1,1,8,1,1,0.00279412826308795,1,0.9,1,0.7,0.2
165,1,"[493.60000002384186]",1,0,0.413521611699329,0.586478388300671,0.72,0,2,8,1,1,0.172956776601342,1,0.72,1,0.7,0.02
165,0,"[600.3999999761581]",1,1,0.576186846291202,0.423813153708797,0.76,1,3,8,1,1,0.152373692582405,1,0.76,1,0.7,0.0600000000000001
165,1,"[461]",1,0,0.413339862399573,0.586660137600426,0.76,1,4,8,1,1,0.173320275200853,1,0.76,1,0.7,0.0600000000000001
165,0,"[492.2999999523163]",1,1,0.533075627196313,0.466924372803686,0.81,1,5,8,1,1,0.066151254392627,1,0.81,1,0.7,0.11
165,1,"[410.69999998807907]",1,0,0.469675764666423,0.530324235333576,0.75,0,6,8,1,1,0.060648470667153,1,0.75,1,0.7,0.05
165,1,"[469.69999998807907]",1,1,0.528474410534234,0.471525589465765,0.72,1,7,8,1,1,0.056948821068469,0,0.72,1,0.7,0.02
165,0,"[486.2999999523163]",1,0,0.485055257521143,0.514944742478856,0.73,0,8,8,1,1,0.029889484957713,0,0.73,1,0.7,0.03
165,1,"[474.10000002384186]",1,1,0.58179941476291,0.418200585237089,0.76,0,9,8,1,1,0.163598829525821,0,0.76,1,0.7,0.0600000000000001
165,1,"[481.2000000476837]",1,0,0.421897413621528,0.578102586378471,0.77,1,10,8,1,1,0.156205172756943,1,0.77,1,0.7,0.0700000000000001
165,0,"[554.3999999761581]",1,1,0.566571930192413,0.433428069807586,0.67,0,11,8,1,1,0.133143860384827,1,0.67,1,0.7,0.0299999999999999
165,1,"[432.5]",1,0,0.47034905135908,0.529650948640919,0.73,1,12,8,1,1,0.059301897281839,1,0.73,1,0.7,0.03
165,1,"[518.3999999761581]",1,1,0.529299537347618,0.470700462652381,0.66,0,13,8,1,1,0.058599074695237,0,0.66,1,0.7,0.0399999999999999
165,0,"[460.30000001192093]",1,1,0.519917426161396,0.480082573838603,0.72,1,14,8,1,1,0.039834852322793,1,0.72,1,0.7,0.02
165,0,"[622.7999999523163]",1,1,0.54417679351375,0.455823206486249,0.69,0,15,8,1,1,0.088353587027501,1,0.69,1,0.7,0.01
165,1,"[430.60000002384186]",1,0,0.478430063052915,0.521569936947084,0.7,1,16,8,1,1,0.043139873894169,1,0.7,1,0.7,0
165,1,"[423.89999997615814]",1,0,0.438360987412355,0.561639012587644,0.72,0,17,8,1,1,0.123278025175289,1,0.72,1,0.7,0.02
165,1,"[433.5999999642372]",1,0,0.475828414080945,0.524171585919054,0.61,1,18,8,1,1,0.048343171838109,1,0.61,1,0.7,0.09
165,0,"[516.1000000238419]",1,1,0.529813968225807,0.470186031774192,0.62,1,19,8,1,1,0.059627936451615,1,0.62,1,0.7,0.08
165,0,"[406.0999999642372]",1,0,0.479652527237586,0.520347472762413,0.61,1,20,8,1,1,0.040694945524827,0,0.61,1,0.7,0.09
165,1,"[550.1999999880791]",1,0,0.407843739711063,0.592156260288937,0.63,1,21,8,1,1,0.184312520577874,1,0.63,1,0.7,0.07
165,1,"[918.7000000476837]",1,1,0.500842367011693,0.499157632988306,0.64,1,22,8,1,1,0.00168473402338704,0,0.64,1,0.7,0.0599999999999999
165,1,"[557.2000000476837]",1,0,0.44973315491468,0.550266845085319,0.66,1,23,8,1,1,0.100533690170639,1,0.66,1,0.7,0.0399999999999999
165,0,"[449.10000002384186]",1,0,0.442704118051142,0.557295881948857,0.64,0,24,8,1,1,0.114591763897715,0,0.64,1,0.7,0.0599999999999999
165,0,"[458.30000001192093]",1,1,0.560170668738094,0.439829331261905,0.75,1,25,8,1,1,0.120341337476189,1,0.75,1,0.7,0.05
165,1,"[629.5]",1,0,0.417708737228765,0.582291262771234,0.5,0,1,9,0,1,0.164582525542469,0,0.5,1,0.7,0.2
165,0,"[570.6000000238419]",1,1,0.564377465630737,0.435622534369262,0.5,1,2,9,0,1,0.128754931261475,0,0.5,1,0.7,0.2
165,1,"[442.9000000357628]",1,1,0.582745234402021,0.417254765597978,0.84,1,3,9,0,1,0.165490468804043,1,0.84,1,0.7,0.14
165,1,"[502.89999997615814]",1,1,0.544876086990602,0.455123913009397,0.5,0,4,9,0,1,0.089752173981205,1,0.5,1,0.7,0.2
165,1,"[453.19999998807907]",1,0,0.414213830480259,0.58578616951974,0.5,0,5,9,0,1,0.171572339039481,0,0.5,1,0.7,0.2
165,0,"[698.5]",1,0,0.464262604061852,0.535737395938147,0.77,1,6,9,0,1,0.071474791876295,1,0.77,1,0.7,0.0700000000000001
165,1,"[486.39999997615814]",1,1,0.537150894104612,0.462849105895387,0.76,1,7,9,0,1,0.074301788209225,1,0.76,1,0.7,0.0600000000000001
165,0,"[578.5]",1,0,0.419572529639735,0.580427470360264,0.64,0,8,9,0,1,0.160854940720529,1,0.64,1,0.7,0.0599999999999999
165,0,"[463.39999997615814]",1,0,0.440463030831202,0.559536969168797,0.63,1,9,9,0,1,0.119073938337595,1,0.63,1,0.7,0.07
165,0,"[420.5]",1,0,0.411519828855557,0.588480171144442,0.63,0,10,9,0,1,0.176960342288885,1,0.63,1,0.7,0.07
165,0,"[538.4000000357628]",1,1,0.587591214237092,0.412408785762907,0.65,0,11,9,0,1,0.175182428474185,0,0.65,1,0.7,0.0499999999999999
165,1,"[919.8999999761581]",1,0,0.448541933345116,0.551458066654883,0.61,0,12,9,0,1,0.102916133309767,0,0.61,1,0.7,0.09
165,1,"[632.9000000357628]",1,1,0.506849450523284,0.493150549476715,0.65,1,13,9,0,1,0.013698901046569,1,0.65,1,0.7,0.0499999999999999
165,1,"[590.3000000119209]",1,1,0.525673582240037,0.474326417759962,0.64,1,14,9,0,1,0.051347164480075,1,0.64,1,0.7,0.0599999999999999
165,0,"[489.2000000476837]",1,0,0.432373333108571,0.567626666891428,0.77,1,15,9,0,1,0.135253333782857,1,0.77,1,0.7,0.0700000000000001
165,1,"[445.5999999642372]",1,0,0.474101885357618,0.525898114642381,0.75,1,16,9,0,1,0.051796229284763,0,0.75,1,0.7,0.05
165,1,"[624.3000000119209]",1,1,0.524656531973921,0.475343468026078,0.75,0,17,9,0,1,0.049313063947843,1,0.75,1,0.7,0.05
165,1,"[524.1999999880791]",1,1,0.526634332840851,0.473365667159148,0.77,1,18,9,0,1,0.053268665681703,1,0.77,1,0.7,0.0700000000000001
165,1,"[720.0999999642372,805.5]",1,0,0.470410297040119,0.52958970295988,0.77,0,19,9,0,1,0.059179405919761,0,0.77,1,0.7,0.0700000000000001
165,0,"[554.9000000357628]",1,0,0.4679103775748,0.532089622425199,0.77,0,20,9,0,1,0.064179244850399,1,0.77,1,0.7,0.0700000000000001
165,1,"[500.60000002384186]",1,1,0.507115924902402,0.492884075097598,0.75,0,21,9,0,1,0.014231849804804,1,0.75,1,0.7,0.05
165,1,"[418.89999997615814]",1,1,0.573638141314928,0.426361858685071,0.75,1,22,9,0,1,0.147276282629857,1,0.75,1,0.7,0.05
165,1,"[545.5]",1,1,0.516826027895021,0.483173972104978,0.75,1,23,9,0,1,0.033652055790043,1,0.75,1,0.7,0.05
165,1,"[489.69999998807907]",1,1,0.519991798919725,0.480008201080274,0.75,1,24,9,0,1,0.039983597839451,1,0.75,1,0.7,0.05
165,0,"[998.0999999642372]",1,0,0.476220486831357,0.523779513168642,0.77,1,25,9,0,1,0.047559026337285,1,0.77,1,0.7,0.0700000000000001
165,1,"[622.1999999880791]",1,0,0.490275205795,0.509724794204999,0.37,0,1,10,0,0,0.0194495884099991,0,0.63,1,0.7,0.07
165,1,"[863.1000000238419]",1,1,0.518494649437557,0.481505350562443,0.36,0,2,10,0,0,0.036989298875114,1,0.64,1,0.7,0.0599999999999999
165,1,"[439.30000001192093]",1,0,0.4111002901643,0.588899709835699,0.11,0,3,10,0,0,0.177799419671399,0,0.89,1,0.7,0.19
165,0,"[453.89999997615814]",1,1,0.583709107594319,0.41629089240568,0,0,4,10,0,0,0.167418215188639,0,1,1,0.7,0.3
165,1,"[472.7000000476837]",1,1,0.510884616616389,0.48911538338361,0,0,5,10,0,0,0.021769233232779,1,1,1,0.7,0.3
165,0,"[481.19999998807907]",1,0,0.434758610531173,0.565241389468827,0,1,6,10,0,0,0.130482778937654,1,1,1,0.7,0.3
165,1,"[448.39999997615814]",1,1,0.550075087095163,0.449924912904836,0,1,7,10,0,0,0.100150174190327,1,1,1,0.7,0.3
165,0,"[454.10000002384186]",1,0,0.429153878353912,0.570846121646087,0,0,8,10,0,0,0.141692243292175,1,1,1,0.7,0.3
165,0,"[475.30000001192093]",1,1,0.523798739467682,0.476201260532317,0,0,9,10,0,0,0.047597478935365,0,1,1,0.7,0.3
165,1,"[528.5999999642372]",1,0,0.472995684135955,0.527004315864044,0,0,10,10,0,0,0.054008631728089,0,1,1,0.7,0.3
165,0,"[462.19999998807907]",1,0,0.442744897835614,0.557255102164385,0,0,11,10,0,0,0.114510204328771,1,1,1,0.7,0.3
165,0,"[512.9000000357628]",1,0,0.446490307184411,0.553509692815588,0,1,12,10,0,0,0.107019385631177,1,1,1,0.7,0.3
165,1,"[610.1000000238419]",1,1,0.545717244567621,0.454282755432378,0,1,13,10,0,0,0.091434489135243,1,1,1,0.7,0.3
165,1,"[472.30000001192093]",1,1,0.5422985009038,0.457701499096199,0,1,14,10,0,0,0.084597001807601,1,1,1,0.7,0.3
165,0,"[556.2999999523163]",1,0,0.400031579720462,0.599968420279537,0,1,15,10,0,0,0.199936840559075,1,1,1,0.7,0.3
165,0,"[399.30000001192093]",1,0,0.425650789493871,0.574349210506128,0,0,16,10,0,0,0.148698421012257,1,1,1,0.7,0.3
165,1,"[506.5999999642372]",1,1,0.585929591686865,0.414070408313134,0,0,17,10,0,0,0.171859183373731,1,1,1,0.7,0.3
165,0,"[425.60000002384186]",1,1,0.503085918618034,0.496914081381965,0,0,18,10,0,0,0.00617183723606896,0,1,1,0.7,0.3
165,0,"[583]",1,0,0.455428961756331,0.544571038243668,0,1,19,10,0,0,0.089142076487337,1,1,1,0.7,0.3
165,0,"[557.3000000119209]",1,0,0.466343058824234,0.533656941175765,0,0,20,10,0,0,0.067313882351531,1,1,1,0.7,0.3
165,1,"[428.60000002384186]",1,1,0.596758864238025,0.403241135761974,0,0,21,10,0,0,0.193517728476051,1,1,1,0.7,0.3
165,1,"[498.69999998807907]",1,1,0.574724607395188,0.425275392604811,0,1,22,10,0,0,0.149449214790377,1,1,1,0.7,0.3
165,0,"[646]",1,0,0.453234002143012,0.546765997856987,0,1,23,10,0,0,0.093531995713975,1,1,1,0.7,0.3
165,1,"[596]",1,1,0.533582835036969,0.46641716496303,0,1,24,10,0,0,0.067165670073939,1,1,1,0.7,0.3
165,0,"[580.6999999880791]",1,0,0.478615857148254,0.521384142851745,0,1,25,10,0,0,0.0427682857034909,1,1,1,0.7,0.3
165,1,"[554.5]",2,1,0.534620677330109,0.46537932266989,0.99,1,1,11,0,1,0.069241354660219,1,0.99,2,0.9,0.09
165,0,"[514.1999999880791]",2,0,0.421084960769677,0.578915039230323,1,1,2,11,0,1,0.157830078460646,1,1,2,0.9,0.1
165,1,"[530.8000000119209]",2,1,0.506636291632846,0.493363708367153,1,1,3,11,0,1,0.013272583265693,1,1,2,0.9,0.1
165,0,"[436.30000001192093]",2,0,0.400536777281524,0.599463222718475,1,1,4,11,0,1,0.198926445436951,1,1,2,0.9,0.1
165,1,"[626.6000000238419]",2,1,0.512504794524611,0.487495205475389,1,1,5,11,0,1,0.025009589049222,1,1,2,0.9,0.1
165,0,"[504.80000001192093]",2,0,0.42437548782805,0.575624512171949,1,1,6,11,0,1,0.151249024343899,1,1,2,0.9,0.1
165,0,"[457.5999999642372]",2,0,0.447025041562988,0.552974958437011,1,1,7,11,0,1,0.105949916874023,1,1,2,0.9,0.1
165,1,"[538.6000000238419]",2,1,0.569731127681406,0.430268872318593,1,1,8,11,0,1,0.139462255362813,1,1,2,0.9,0.1
165,1,"[686.3000000119209]",2,1,0.500727873539654,0.499272126460345,1,1,9,11,0,1,0.00145574707930896,1,1,2,0.9,0.1
165,1,"[547]",2,1,0.527570081898147,0.472429918101852,1,1,10,11,0,1,0.055140163796295,1,1,2,0.9,0.1
165,1,"[502.5]",2,1,0.53878152538358,0.461218474616419,1,1,11,11,0,1,0.077563050767161,1,1,2,0.9,0.1
165,1,"[426.2000000476837]",2,1,0.55201961551648,0.447980384483519,1,1,12,11,0,1,0.104039231032961,1,1,2,0.9,0.1
165,0,"[670.2999999523163]",2,0,0.449165625669606,0.550834374330393,1,1,13,11,0,1,0.101668748660787,1,1,2,0.9,0.1
165,0,"[471.10000002384186]",2,0,0.413466237232202,0.586533762767797,1,1,14,11,0,1,0.173067525535595,1,1,2,0.9,0.1
165,1,"[597.4000000357628]",2,1,0.506415001292789,0.49358499870721,1,1,15,11,0,1,0.012830002585579,1,1,2,0.9,0.1
165,0,"[456.10000002384186]",2,0,0.473058981125893,0.526941018874106,1,1,16,11,0,1,0.053882037748213,1,1,2,0.9,0.1
165,1,"[491.80000001192093]",2,1,0.59950231713343,0.400497682866569,1,1,17,11,0,1,0.199004634266861,1,1,2,0.9,0.1
165,1,"[429.39999997615814]",2,1,0.539277636650868,0.460722363349131,1,1,18,11,0,1,0.078555273301737,1,1,2,0.9,0.1
165,0,"[640.6999999880791]",2,0,0.454217118587953,0.545782881412046,1,1,19,11,0,1,0.091565762824093,1,1,2,0.9,0.1
165,0,"[789.3000000119209]",2,0,0.477609421727752,0.522390578272247,1,1,20,11,0,1,0.044781156544495,1,1,2,0.9,0.1
165,0,"[474.5999999642372]",2,0,0.429274261304214,0.570725738695785,1,1,21,11,0,1,0.141451477391571,1,1,2,0.9,0.1
165,0,"[440.19999998807907]",2,0,0.410957784220635,0.589042215779364,1,1,22,11,0,1,0.178084431558729,1,1,2,0.9,0.1
165,1,"[524.3000000119209]",2,1,0.534757817444674,0.465242182555325,1,1,23,11,0,1,0.069515634889349,1,1,2,0.9,0.1
165,0,"[449.80000001192093]",2,0,0.438729955620075,0.561270044379924,1,1,24,11,0,1,0.122540088759849,1,1,2,0.9,0.1
165,0,"[657.9000000357628]",2,0,0.438404216241642,0.561595783758357,1,0,25,11,0,1,0.123191567516715,1,1,2,0.9,0.1
165,0,"[568.5]",3,1,0.910443090280458,0.0895569097195413,NaN,1,1,12,0,0,0.820886180560917,0,NaN,3,0.7,NaN
165,1,"[629.3000000119209]",3,0,0.11503862015016,0.884961379849839,0.69,0,2,12,0,0,0.769922759699679,0,0.31,3,0.7,0.39
165,0,"[482.0999999642372]",3,1,0.865126205724172,0.134873794275827,0.27,0,3,12,0,0,0.730252411448345,0,0.73,3,0.7,0.03
165,1,"[418.0999999642372]",3,0,0.0549154823797838,0.945084517620216,0.18,0,4,12,0,0,0.890169035240432,0,0.82,3,0.7,0.12
165,1,"[419.30000001192093]",3,1,0.948002336211845,0.0519976637881544,0.1,0,5,12,0,0,0.896004672423691,1,0.9,3,0.7,0.2
165,0,"[424.10000002384186]",3,0,0.132975794473323,0.867024205526676,0.05,1,6,12,0,0,0.734048411053353,1,0.95,3,0.7,0.25
165,1,"[459.89999997615814]",3,1,0.910422798439586,0.0895772015604137,0.13,1,7,12,0,0,0.820845596879172,1,0.87,3,0.7,0.17
165,0,"[633.5]",3,0,0.105152759140291,0.894847240859708,0.06,0,8,12,0,0,0.789694481719417,1,0.94,3,0.7,0.24
165,0,"[486.5]",3,1,0.899270670569293,0.100729329430706,0,0,9,12,0,0,0.798541341138587,0,1,3,0.7,0.3
165,0,"[422.9000000357628]",3,0,0.116640142795926,0.883359857204074,0,1,10,12,0,0,0.766719714408148,1,1,3,0.7,0.3
