ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
46	1	413.82	3	1	0.873825064	0.126174936	1	1	1	0	1
46	1	807.48	3	0	0.196400051	0.803599949	0	2	1	0	0
46	0	396.48	3	1	0.826068795	0.173931205	1	3	1	0	0
46	1	919.035	3	1	0.826163568	0.173836432	1	4	1	0	1
46	1	440.245	3	0	0.199673971	0.800326029	0	5	1	0	0
46	0	441.115	3	1	0.825256017	0.174743983	1	6	1	0	0
46	0	481.195	3	1	0.83707938	0.16292062	1	7	1	0	0
46	0	626.485	3	0	0.165621144	0.834378856	0	8	1	0	1
46	1	623.565	3	1	0.817017821	0.182982179	1	9	1	0	1
46	0	542.73	3	1	0.849271853	0.150728147	1	10	1	0	0
46	0	798.775	3	0	0.179251481	0.820748519	0	11	1	0	1
46	1	833.61	3	1	0.826656193	0.173343807	1	12	1	0	1
46	0	448.25	3	0	0.19110859	0.80889141	0	13	1	0	1
46	0	457.925	3	0	0.154632662	0.845367338	0	14	1	0	1
46	0	437.535	3	0	0.135342977	0.864657023	0	15	1	0	1
46	0	764.73	3	0	0.172143211	0.827856789	0	16	1	0	1
46	1	694.755	3	1	0.822077158	0.177922842	1	17	1	0	1
46	1	908.995	3	0	0.175481704	0.824518296	0	18	1	0	0
46	0	480.435	3	0	0.151520176	0.848479824	0	19	1	0	1
46	1	596.065	3	0	0.154523679	0.845476321	0	20	1	0	0
46	0	599.99	3	1	0.826846184	0.173153816	1	21	1	0	0
46	1	689.895	3	1	0.815641356	0.184358644	1	22	1	0	1
46	1	412.82	3	0	0.190279602	0.809720398	0	23	1	0	0
46	0	396.215	3	1	0.877363023	0.122636977	1	24	1	0	0
46	0	614.485	3	0	0.13048806	0.86951194	0	25	1	0	1
46	0	530.625	2	1	0.570669671	0.429330329	1	1	2	0	0
46	0	710.96	2	0	0.432631503	0.567368497	0	2	2	0	1
46	1	580.08	2	1	0.531433427	0.468566573	1	3	2	0	1
46	0	741.83	2	0	0.454467893	0.545532107	0	4	2	0	1
46	1	578.78	2	1	0.541440311	0.458559689	1	5	2	0	1
46	0	535.95	2	0	0.426940584	0.573059416	0	6	2	0	1
46	1	894.04	2	1	0.502594029	0.497405971	1	7	2	0	1
46	1	522.395	2	1	0.563026808	0.436973192	1	8	2	0	1
46	0	416.035	2	1	0.572251773	0.427748227	1	9	2	0	0
46	1	475.465	2	0	0.475142584	0.524857416	0	10	2	0	0
46	1	524.18	2	1	0.549754427	0.450245573	1	11	2	0	1
46	0	557.2	2	0	0.440296425	0.559703575	0	12	2	0	1
46	0	555.595	2	0	0.454549043	0.545450957	0	13	2	0	1
46	0	691.49	2	0	0.485417185	0.514582815	0	14	2	0	1
46	0	521.16	2	1	0.578919442	0.421080558	1	15	2	0	0
46	1	865.9	2	0	0.487720026	0.512279974	0	16	2	0	0
46	0	548.485	2	1	0.548460331	0.451539669	1	17	2	0	0
46	1	642.685	2	1	0.549502696	0.450497304	1	18	2	0	1
46	0	700.475	2	0	0.468306853	0.531693147	0	19	2	0	1
46	0	657.48	2	0	0.432238065	0.567761935	0	20	2	0	1
46	0	461.67	2	0	0.434484761	0.565515239	0	21	2	0	1
46	0	672.09	2	0	0.487488818	0.512511182	0	22	2	0	1
46	1	752.94	2	1	0.542690194	0.457309806	1	23	2	0	1
46	1	702.495	2	1	0.527072302	0.472927698	1	24	2	0	1
46	0	607.455	2	0	0.442674831	0.557325169	0	25	2	0	1
46	0	596.535	1	1	0.549176694	0.450823306	0	1	3	1	1
46	1	619.06	1	0	0.442610044	0.557389956	1	2	3	1	1
46	0	695.455	1	1	0.502907008	0.497092992	0	3	3	1	1
46	1	1014.185	1	0	0.489211269	0.510788731	1	4	3	1	1
46	0	604.11	1	0	0.452112538	0.547887462	1	5	3	1	0
46	1	421.47	1	0	0.435060544	0.564939456	1	6	3	1	1
46	0	822.745	1	1	0.503624967	0.496375033	0	7	3	1	1
46	1	651.67	1	0	0.485586251	0.514413749	1	8	3	1	1
46	1	854.555	1	1	0.535050218	0.464949782	0	9	3	1	0
46	1	773.02	1	1	0.527880004	0.472119996	0	10	3	1	0
46	1	922.795	1	0	0.456784271	0.543215729	1	11	3	1	1
46	1	658.8	1	1	0.560845947	0.439154053	0	12	3	1	0
46	0	820.015	1	1	0.550393353	0.449606647	0	13	3	1	1
46	0	909.075	1	0	0.455287476	0.544712524	1	14	3	1	0
46	0	805.305	1	1	0.540404142	0.459595858	0	15	3	1	1
46	1	737.365	1	0	0.43262986	0.56737014	1	16	3	1	1
46	1	590.925	1	1	0.559607259	0.440392741	0	17	3	1	0
46	1	785.805	1	1	0.554705775	0.445294225	0	18	3	1	0
46	0	583.19	1	1	0.551858165	0.448141835	0	19	3	1	1
46	1	925.455	1	1	0.5231162	0.4768838	0	20	3	1	0
46	0	505.58	1	1	0.502679662	0.497320338	0	21	3	1	1
46	1	476.26	1	0	0.421049473	0.578950527	1	22	3	1	1
46	0	599.655	1	0	0.45278026	0.54721974	1	23	3	1	0
46	1	546.63	1	0	0.473813417	0.526186583	1	24	3	1	1
46	1	641.05	1	0	0.450806986	0.549193014	1	25	3	1	1
46	1	631.86	4	0	0.143481711	0.856518289	1	1	4	1	1
46	0	443.44	4	1	0.835906559	0.164093441	0	2	4	1	1
46	1	656.725	4	0	0.151338713	0.848661287	1	3	4	1	1
46	1	599.175	4	0	0.136744618	0.863255382	1	4	4	1	1
46	0	408.885	4	1	0.841936444	0.158063556	0	5	4	1	1
46	1	424.96	4	0	0.188114046	0.811885954	1	6	4	1	1
46	0	369.015	4	1	0.821895352	0.178104648	0	7	4	1	1
46	1	382.765	4	0	0.123205086	0.876794914	1	8	4	1	1
46	1	942.44	4	1	0.830465395	0.169534605	0	9	4	1	0
46	0	488.485	4	0	0.145550024	0.854449976	1	10	4	1	0
46	0	798.075	4	1	0.817054043	0.182945957	0	11	4	1	1
46	0	709.595	4	1	0.858804263	0.141195737	0	12	4	1	1
46	1	510.54	4	0	0.16293212	0.83706788	1	13	4	1	1
46	1	466.51	4	0	0.17209683	0.82790317	1	14	4	1	1
46	1	448.905	4	0	0.18828166	0.81171834	1	15	4	1	1
46	1	426.155	4	0	0.199241386	0.800758614	1	16	4	1	1
46	0	426.02	4	1	0.855582081	0.144417919	0	17	4	1	1
46	0	401.45	4	1	0.827300311	0.172699689	0	18	4	1	1
46	1	843	4	0	0.165939459	0.834060541	1	19	4	1	1
