ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
198	0	[611.5]	2	0	0.45457816072956	0.545421839270439	71	1	1	1	0	1	0.090843678540879	1
198	1	[494.29999999701977]	2	1	0.568624898710824	0.431375101289176	67	1	2	1	0	1	0.137249797421648	1
198	0	[835.8999999910593]	2	0	0.48074998756311	0.519250012436889	17	1	3	1	0	1	0.038500024873779	1
198	0	[430.20000000298023]	2	0	0.478643758980164	0.521356241019835	20	1	4	1	0	1	0.042712482039671	1
198	1	[558]	2	1	0.541219084636921	0.458780915363078	93	1	5	1	0	1	0.082438169273843	1
198	0	[520.8000000119209]	2	0	0.495739058673179	0.50426094132682	97	1	6	1	0	1	0.00852188265364096	1
198	0	[493.80000001192093]	2	0	0.435055098178987	0.564944901821012	100	1	7	1	0	1	0.129889803642025	1
198	0	[528.5999999940395]	2	0	0.447705958343246	0.552294041656753	100	1	8	1	0	1	0.104588083313507	1
198	1	[545.7000000029802]	2	1	0.566655379964222	0.433344620035777	100	1	9	1	0	1	0.133310759928445	1
198	1	[460]	2	1	0.54888523433598	0.451114765664019	100	1	10	1	0	1	0.097770468671961	1
198	0	[700.1999999880791]	2	0	0.410495879268827	0.589504120731172	100	1	11	1	0	1	0.179008241462345	1
198	0	[518.6000000089407]	2	0	0.41724863679734	0.582751363202659	100	1	12	1	0	1	0.165502726405319	1
198	0	[439.5]	2	0	0.453583249442965	0.546416750557035	100	1	13	1	0	1	0.09283350111407	1
198	1	[486]	2	1	0.557613268051043	0.442386731948956	100	1	14	1	0	1	0.115226536102087	1
198	1	[786.7999999970198]	2	0	0.489943194206007	0.510056805793992	100	0	15	1	0	1	0.020113611587985	0
198	1	[550.3999999910593]	2	1	0.55626251572763	0.443737484272369	100	1	16	1	0	1	0.112525031455261	1
198	1	[986.1999999880791]	2	1	0.503124599983607	0.496875400016392	100	1	17	1	0	1	0.00624919996721501	1
198	1	[447]	2	1	0.577772263480995	0.422227736519004	100	1	18	1	0	1	0.155544526961991	1
198	0	[506.19999998807907]	2	0	0.42700060037752	0.572999399622479	100	1	19	1	0	1	0.145998799244959	1
198	1	[595.8999999910593]	2	1	0.565526964036741	0.434473035963258	100	1	20	1	0	1	0.131053928073483	1
198	1	[665.9000000059605]	2	1	0.513207671206222	0.486792328793777	100	1	21	1	0	1	0.026415342412445	1
198	1	[574.6000000089407]	2	1	0.559774972473386	0.440225027526613	100	1	22	1	0	1	0.119549944946773	1
198	0	[610.8999999910593]	2	0	0.467882240799182	0.532117759200817	100	1	23	1	0	1	0.0642355184016351	1
