ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
372	0	[569.3999999761581]	3	1	0.941097122886366	0.0589028771136332	0	1	1	1	1	0	0.882194245772733	1
372	1	[501.30000001192093]	3	0	0.09339695121503	0.90660304878497	66	0	2	1	1	0	0.81320609756994	1
372	0	[560.5]	3	1	0.850689584386128	0.149310415613871	98	0	3	1	1	0	0.701379168772257	1
372	0	[407.69999998807907]	3	0	0.109918903920158	0.890081096079841	60	0	4	1	1	0	0.780162192159683	0
372	0	[465.7999999523163]	3	0	0.0502320718136201	0.949767928186379	41	1	5	1	1	0	0.899535856372759	0
372	0	[384]	3	1	0.933985034329139	0.0660149656708606	30	1	6	1	1	0	0.867970068658278	1
372	1	[352.5]	3	0	0.0568195912487424	0.943180408751257	80	1	7	1	1	0	0.886360817502515	1
372	1	[399.10000002384186]	3	1	0.862802861942918	0.137197138057081	13	0	8	1	1	0	0.725605723885837	0
372	0	[464.39999997615814]	3	1	0.948433527830331	0.0515664721696687	19	1	9	1	1	0	0.896867055660662	1
372	1	[361.39999997615814]	3	0	0.0858334601159434	0.914166539884056	75	0	10	1	1	0	0.828333079768113	1
372	1	[447.69999998807907]	3	1	0.876774225448632	0.123225774551367	83	1	11	1	1	0	0.753548450897265	0
372	0	[376.10000002384186]	3	0	0.101404499744768	0.898595500255231	28	0	12	1	1	0	0.797191000510463	0
372	1	[376.4000000357628]	3	0	0.0689126129946544	0.931087387005345	73	1	13	1	1	0	0.862174774010691	1
372	1	[374.69999998807907]	3	1	0.886300980258339	0.11369901974166	100	0	14	1	1	0	0.772601960516679	0
372	0	[384.0999999642372]	3	0	0.114364263799747	0.885635736200252	74	0	15	1	1	0	0.771271472400505	0
372	1	[407.9000000357628]	3	1	0.882806309117673	0.117193690882326	86	1	16	1	1	0	0.765612618235347	0
372	1	[376.10000002384186]	3	0	0.120048228112233	0.879951771887766	12	1	17	1	1	0	0.759903543775533	1
372	0	[383.7000000476837]	3	1	0.878939076267997	0.121060923732002	29	1	18	1	1	0	0.757878152535995	1
372	0	[406.0999999642372]	3	1	0.896409708984743	0.103590291015256	17	0	19	1	1	0	0.792819417969487	1
