ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
147	1	647.299999997019	3	0	0.199629571355173	0.800370428644826	0	1	1	0	0
147	0	406.70000000298	3	0	0.123781185012654	0.876218814987345	0	2	1	0	1
147	1	449.199999988079	3	1	0.823776757674724	0.176223242325275	1	3	1	0	1
147	0	392.299999997019	3	1	0.812630170896719	0.18736982910328	1	4	1	0	0
147	0	644.299999997019	3	0	0.19609890550306	0.803901094496939	0	5	1	0	1
147	1	420.5	3	0	0.178943923988869	0.82105607601113	0	6	1	0	0
147	1	700.70000000298	3	1	0.874655920341157	0.125344079658842	1	7	1	0	1
147	1	238.40000000596	3	0	0.172224101625206	0.827775898374793	0	8	1	0	0
147	0	505.299999997019	3	1	0.827809229531365	0.172190770468634	1	9	1	0	0
147	0	485.70000000298	3	0	0.162307686526711	0.837692313473288	0	10	1	0	1
147	1	405.299999997019	3	0	0.190310699916708	0.809689300083291	0	11	1	0	0
147	1	372.099999994039	3	1	0.820493327604037	0.179506672395962	1	12	1	0	1
147	0	427.70000000298	3	0	0.124045378476592	0.875954621523407	0	13	1	0	1
147	0	381	3	0	0.173656643883801	0.826343356116198	0	14	1	0	1
147	1	368.5	3	0	0.123361727502743	0.876638272497256	0	15	1	0	0
147	1	308	3	1	0.866314949589876	0.133685050410123	1	16	1	0	1
147	1	297.299999997019	3	1	0.843859959924507	0.156140040075492	1	17	1	0	1
147	1	413.90000000596	3	1	0.846438853836771	0.153561146163228	1	18	1	0	1
147	1	744.099999994039	3	1	0.83943902399229	0.160560976007709	1	19	1	0	1
147	1	636.899999991059	3	1	0.832798323719008	0.167201676280992	1	20	1	0	1
147	1	566.699999988079	3	1	0.816251775128975	0.183748224871024	1	21	1	0	1
147	0	564.5	3	0	0.174893674379834	0.825106325620165	0	22	1	0	1
147	1	821.70000000298	3	1	0.839704464846905	0.160295535153094	1	23	1	0	1
147	1	635.40000000596	3	0	0.15631088893007	0.84368911106993	0	24	1	0	0
147	0	490.20000000298	3	1	0.8682285068301	0.131771493169899	1	25	1	0	0
147	0	693.90000000596	4	0	0.134810600172424	0.865189399827575	0	1	2	0	1
147	0	418.899999991059	4	0	0.179400565263291	0.820599434736708	0	2	2	0	1
147	0	463.20000000298	4	0	0.15395527831632	0.846044721683679	0	3	2	0	1
147	0	343.099999994039	4	0	0.176070555910685	0.823929444089314	0	4	2	0	1
147	0	535.20000000298	4	1	0.82712570987682	0.172874290123179	1	5	2	0	0
147	0	505.10000000894	4	0	0.148948724009555	0.851051275990444	0	6	2	0	1
147	0	404.299999997019	4	1	0.840813203191721	0.159186796808278	1	7	2	0	0
147	0	458.70000000298	4	0	0.187191458092379	0.812808541907621	0	8	2	0	1
147	1	863.699999988079	4	0	0.180276590193923	0.819723409806076	0	9	2	0	0
147	0	480.70000000298	4	1	0.878360404265326	0.121639595734673	1	10	2	0	0
147	0	435.899999991059	4	0	0.176348157467177	0.823651842532823	0	11	2	0	1
147	1	400.90000000596	4	1	0.840501697623751	0.159498302376248	1	12	2	0	1
147	0	418.5	4	0	0.143425383539377	0.856574616460622	0	13	2	0	1
147	1	356.099999994039	4	1	0.826955572261729	0.17304442773827	1	14	2	0	1
147	0	362.10000000894	4	0	0.129435615633513	0.870564384366486	0	15	2	0	1
147	1	417	4	1	0.82594119174181	0.174058808258189	1	16	2	0	1
147	1	458.70000000298	4	1	0.870021940959187	0.129978059040812	1	17	2	0	1
147	0	402.799999997019	4	0	0.169913121933706	0.830086878066293	0	18	2	0	1
147	0	417.40000000596	4	0	0.19903529656129	0.800964703438709	0	19	2	0	1
147	1	363.70000000298	4	1	0.862156683419536	0.137843316580463	1	20	2	0	1
147	1	466.20000000298	4	1	0.866848582621487	0.133151417378512	1	21	2	0	1
