ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
24	0	851.600000000093	4	1	0.878107217195348	0.121892782804651	0	1	1	1	1
24	0	391.899999999906	4	1	0.84628388748548	0.153716112514519	0	2	1	1	1
24	0	381.899999999906	4	1	0.863543564332136	0.136456435667863	0	3	1	1	1
24	1	369.5	4	0	0.183945546892536	0.816054453107463	1	4	1	1	1
24	0	323.800000000279	4	1	0.879737825128236	0.120262174871763	0	5	1	1	1
24	1	345	4	0	0.126399432716932	0.873600567283067	1	6	1	1	1
24	1	369	4	0	0.161444992415578	0.838555007584421	1	7	1	1	1
24	0	352.5	4	1	0.848115501743399	0.1518844982566	0	8	1	1	1
24	1	379	4	0	0.179085880534938	0.820914119465061	1	9	1	1	1
24	0	370.69999999972	4	0	0.135713959583652	0.864286040416347	1	10	1	1	0
24	1	393.599999999627	4	1	0.833351668338609	0.16664833166139	0	11	1	1	0
24	0	371.69999999972	4	1	0.871466319421355	0.128533680578644	0	12	1	1	1
24	1	405.5	4	0	0.131209570684912	0.868790429315087	1	13	1	1	1
24	0	337.100000000093	4	1	0.842531922439457	0.157468077560542	0	14	1	1	1
24	1	486.899999999906	4	0	0.16315030223925	0.836849697760749	1	15	1	1	1
24	0	295.799999999813	4	1	0.872579716828158	0.127420283171841	0	16	1	1	1
24	1	280.100000000558	4	0	0.135075333804188	0.864924666195811	1	17	1	1	1
24	0	342.5	4	1	0.826802144561774	0.173197855438225	0	18	1	1	1
24	1	272.900000000372	4	0	0.131634504823474	0.868365495176525	1	19	1	1	1
24	0	304.700000000186	4	1	0.807361597099813	0.192638402900186	0	20	1	1	1
24	1	298.599999999627	4	0	0.138706732146814	0.861293267853185	1	21	1	1	1
24	0	312	4	1	0.867525138418214	0.132474861581785	0	22	1	1	1
24	1	409.599999999627	4	0	0.16385965762918	0.836140342370819	1	23	1	1	1
24	0	294.400000000372	4	1	0.815992368734675	0.184007631265324	0	24	1	1	1
24	1	366.100000000558	4	0	0.137312207522818	0.862687792477181	1	25	1	1	1
24	1	661.699999999254	1	1	0.557167939469602	0.442832060530398	0	1	2	1	0
24	0	911.299999999813	1	0	0.492409516255444	0.507590483744555	1	2	2	1	0
24	1	536.600000000558	1	0	0.436254486044871	0.563745513955128	1	3	2	1	1
24	0	616.600000000558	1	0	0.468259709248158	0.531740290751841	1	4	2	1	0
24	0	729	1	1	0.543834353765811	0.456165646234188	0	5	2	1	1
24	0	687.299999999813	1	1	0.519410497256085	0.480589502743914	0	6	2	1	1
24	1	445.900000000372	1	0	0.480201248637829	0.51979875136217	1	7	2	1	1
24	0	590.799999999813	1	1	0.560335762488353	0.439664237511646	0	8	2	1	1
24	1	761.200000000186	1	0	0.481519305907904	0.518480694092095	1	9	2	1	1
24	0	837	1	1	0.504264202431466	0.495735797568533	0	10	2	1	1
24	1	620.900000000372	1	0	0.444859051963619	0.55514094803638	1	11	2	1	1
24	1	512.900000000372	1	0	0.425239423026463	0.574760576973536	1	12	2	1	1
24	1	686	1	0	0.435855678839796	0.564144321160203	1	13	2	1	1
24	1	888.100000000558	1	0	0.490518252991645	0.509481747008354	1	14	2	1	1
24	1	561.700000000186	1	0	0.476413330121695	0.523586669878304	1	15	2	1	1
24	0	695.099999999627	1	1	0.537045251266983	0.462954748733016	0	16	2	1	1
24	0	749.799999999813	1	1	0.505451496373721	0.494548503626278	0	17	2	1	1
24	0	792.800000000745	1	1	0.531698532200811	0.468301467799188	0	18	2	1	1
24	1	803.099999999627	1	1	0.500935339587839	0.49906466041216	0	19	2	1	0
24	0	588.200000000186	1	0	0.492126145413606	0.507873854586393	1	20	2	1	0
24	0	553.600000000558	1	1	0.542658504720628	0.457341495279371	0	21	2	1	1
24	0	546.199999999254	1	1	0.573959612954625	0.426040387045374	0	22	2	1	1
24	1	531.099999999627	1	0	0.489676358508369	0.51032364149163	1	23	2	1	1
24	0	827.400000000372	1	0	0.495391042348514	0.504608957651485	1	24	2	1	0
24	0	688.5	1	1	0.538181403487785	0.461818596512214	0	25	2	1	1
24	0	446.900000000372	2	1	0.558778469268552	0.441221530731448	1	1	3	0	0
24	1	409.400000000372	2	0	0.433576789754435	0.566423210245564	0	2	3	0	0
24	0	433.399999999441	2	1	0.553508608206067	0.446491391793932	1	3	3	0	0
24	0	452.599999999627	2	0	0.469601994713584	0.530398005286415	0	4	3	0	1
24	1	557	2	1	0.55965342087318	0.440346579126819	1	5	3	0	1
24	0	476.399999999441	2	0	0.480085362199477	0.519914637800522	0	6	3	0	1
24	1	350.200000000186	2	1	0.507425464741422	0.492574535258577	1	7	3	0	1
24	1	444.200000000186	2	1	0.538605132999655	0.461394867000344	1	8	3	0	1
24	0	573.600000000558	2	0	0.450305449966925	0.549694550033074	0	9	3	0	1
24	0	527.100000000558	2	0	0.427171288039807	0.572828711960192	0	10	3	0	1
24	0	454.700000000186	2	0	0.438155558558893	0.561844441441106	0	11	3	0	1
24	0	610.300000000745	2	0	0.446203713387031	0.553796286612968	0	12	3	0	1
24	1	467.200000000186	2	1	0.503002389682318	0.496997610317681	1	13	3	0	1
24	0	497.400000000372	2	0	0.469793803881422	0.530206196118577	0	14	3	0	1
24	0	609.5	2	0	0.484120124425374	0.515879875574625	0	15	3	0	1
24	0	597	2	0	0.440527210974821	0.559472789025178	0	16	3	0	1
24	1	444.299999999813	2	1	0.576007475842746	0.423992524157254	1	17	3	0	1
24	1	483.400000000372	2	1	0.556076078485844	0.443923921514155	1	18	3	0	1
24	1	562.299999999813	2	1	0.505265601298506	0.494734398701493	1	19	3	0	1
24	1	704	2	1	0.576082938345994	0.423917061654006	1	20	3	0	1
24	1	695.299999999813	2	0	0.498512688598617	0.501487311401382	0	21	3	0	0
24	0	486.100000000558	2	0	0.473466602689213	0.526533397310786	0	22	3	0	1
24	0	423.900000000372	2	0	0.462158783329959	0.53784121667004	0	23	3	0	1
24	1	380.199999999254	2	1	0.545850274535943	0.454149725464056	1	24	3	0	1
24	0	546.399999999441	2	1	0.50054064096324	0.499459359036759	1	25	3	0	0
24	0	387.899999999441	4	0	0.171968359877963	0.828031640122036	0	1	4	0	1
24	1	332.5	4	1	0.824928923223248	0.175071076776751	1	2	4	0	1
24	1	411	4	1	0.867930652533106	0.132069347466893	1	3	4	0	1
24	1	394.100000000558	4	0	0.19928253572682	0.800717464273179	0	4	4	0	0
24	1	394.100000000558	4	1	0.86443503301208	0.135564966987919	1	5	4	0	1
24	0	394	4	0	0.175343165494912	0.824656834505087	0	6	4	0	1
24	0	385.800000000745	4	0	0.144127399404118	0.855872600595881	0	7	4	0	1
24	1	415.399999999441	4	1	0.807697428634556	0.192302571365443	1	8	4	0	1
24	0	427.200000000186	4	0	0.171207599278127	0.828792400721872	0	9	4	0	1
24	1	456.100000000558	4	1	0.813060804110689	0.18693919588931	1	10	4	0	1
24	1	456.799999999813	4	1	0.872172874692248	0.127827125307751	1	11	4	0	1
24	0	382.600000000558	4	0	0.139406108303001	0.860593891696998	0	12	4	0	1
24	1	355.399999999441	4	1	0.861135817591478	0.138864182408521	1	13	4	0	1
24	0	351.400000000372	4	0	0.146276127460598	0.853723872539401	0	14	4	0	1
24	0	398.400000000372	4	0	0.146573703391254	0.853426296608745	0	15	4	0	1
24	1	576.700000000186	4	1	0.876710967585362	0.123289032414637	1	16	4	0	1
24	0	315.099999999627	4	0	0.138905836196979	0.86109416380302	0	17	4	0	1
24	1	353.200000000186	4	1	0.845639871174133	0.154360128825866	1	18	4	0	1
24	1	549.600000000558	4	1	0.859295988820462	0.140704011179537	1	19	4	0	1
24	1	448.5	4	1	0.818385487399952	0.181614512600047	1	20	4	0	1
24	1	398.799999999813	4	1	0.817511203266229	0.18248879673377	1	21	4	0	1
24	0	514.799999999813	4	0	0.17832157080932	0.821678429190679	0	22	4	0	1
24	0	406.799999999813	4	0	0.17752894542684	0.822471054573159	0	23	4	0	1
24	1	367.099999999627	4	1	0.820341932910767	0.179658067089232	1	24	4	0	1
24	1	773.800000000745	4	0	0.175277769935252	0.824722230064747	0	25	4	0	0
24	1	438.899999999441	3	1	0.843922507783849	0.156077492216151	1	1	5	0	1
24	0	502.600000000558	3	1	0.871665547695392	0.128334452304607	1	2	5	0	0
24	0	363.199999999254	3	1	0.84119784273386	0.158802157266139	1	3	5	0	0
24	0	336.099999999627	3	0	0.161760748741723	0.838239251258276	0	4	5	0	1
24	1	556.600000000558	3	1	0.806240073051448	0.193759926948551	1	5	5	0	1
24	1	100.200000000186	3	0	0.12014189325765	0.879858106742349	0	6	5	0	0
24	0	582.700000000186	3	0	0.125313320253521	0.874686679746478	0	7	5	0	1
24	1	443.299999999813	3	1	0.831845860057033	0.168154139942966	1	8	5	0	1
24	1	395.900000000372	3	1	0.862437350270936	0.137562649729063	1	9	5	0	1
24	0	340	3	0	0.195979312100478	0.804020687899521	0	10	5	0	1
24	0	395.599999999627	3	0	0.195983712963523	0.804016287036477	0	11	5	0	1
24	0	406.099999999627	3	0	0.151565345712851	0.848434654287148	0	12	5	0	1
24	1	378.5	3	1	0.877046502853587	0.122953497146412	1	13	5	0	1
24	1	386.899999999441	3	1	0.806801324125521	0.193198675874478	1	14	5	0	1
24	0	437.799999999813	3	0	0.145166899702609	0.85483310029739	0	15	5	0	1
24	1	452.200000000186	3	1	0.805512440983577	0.194487559016422	1	16	5	0	1
