state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence
0,0,1,1,0,0.666666666666667,5,1,-0.0789473684210526,-0.0422810860020137,NaN,NaN,0.666666666666667,NaN
1,1,1,0,1,0.714285714285714,6,1,0.0473684210526316,0.04140715107889,NaN,NaN,0.285714285714286,NaN
0,0,1,1,0,0.75,7,1,-0.0789473684210526,-0.0290762212752258,NaN,NaN,0.75,NaN
0,0,1,1,0,0.777777777777778,8,1,-0.1,-0.106418905097425,NaN,NaN,0.777777777777778,NaN
0,1,0,0,1,0.8,9,0,-0.0157894736842105,0.0483180972958046,NaN,NaN,0.2,NaN
0,0,1,1,0,0.727272727272734,10,1,-0.1,-0.111997779711876,NaN,NaN,0.727272727272734,NaN
0,0,1,1,0,0.749999999999986,11,1,-0.0789473684210526,-0.0852584602059057,NaN,NaN,0.749999999999986,NaN
1,1,1,0,1,0.769230769230781,12,1,0.0894736842105263,0.0685412059050663,NaN,NaN,0.230769230769219,NaN
1,1,1,0,1,0.785714285714263,13,1,0.068421052631579,0.0627901921251907,NaN,NaN,0.214285714285737,NaN
0,0,1,1,0,0.800000000000026,14,1,-0.0157894736842105,-0.0224121670370651,NaN,NaN,0.800000000000026,NaN
1,1,1,0,1,0.8125,15,1,0.0473684210526316,0.0428769015106087,NaN,NaN,0.1875,NaN
1,1,1,0,1,0.823529411764696,16,1,0.0368421052631579,0.0424386121879787,NaN,NaN,0.176470588235304,NaN
0,0,1,1,0,0.833333333333329,17,1,-0.068421052631579,-0.0819181540854485,NaN,NaN,0.833333333333329,NaN
1,1,1,0,1,0.84210526315789,18,1,0.0473684210526316,0.0703054499935898,NaN,NaN,0.15789473684211,NaN
0,0,1,1,0,0.850000000000023,19,1,-0.0473684210526316,-0.0468309439355348,NaN,NaN,0.850000000000023,NaN
0,0,1,1,0,0.857142857142833,20,1,-0.0473684210526316,-0.0306234315255559,NaN,NaN,0.857142857142833,NaN
0,0,1,1,0,0.863636363636374,21,1,-0.0263157894736842,-0.00645077997121296,NaN,NaN,0.863636363636374,NaN
1,1,1,0,1,0.869565217391312,22,1,0.0368421052631579,0.0285930591615109,NaN,NaN,0.130434782608688,NaN
1,1,1,0,1,0.875,23,1,0.0894736842105263,0.133995314790739,NaN,NaN,0.125,NaN
1,1,1,0,1,0.879999999999995,24,1,0.0789473684210526,0.10617802701627,NaN,NaN,0.120000000000005,NaN
1,0,0,1,0,0.884615384615415,25,0,0.0368421052631579,-0.00891478867033309,NaN,NaN,0.884615384615415,NaN
0,0,1,1,0,0.5,1,1,-0.0473684210526316,-0.0232526264652301,NaN,NaN,0.5,NaN
0,0,1,1,0,0.666666666666667,2,1,-0.0473684210526316,-0.108895838780701,NaN,NaN,0.666666666666667,NaN
1,1,1,0,1,0.75,3,1,0.0894736842105263,0.0749593526724067,NaN,NaN,0.25,NaN
0,0,1,1,0,0.8,4,1,-0.00526315789473684,-0.0281849187025111,NaN,NaN,0.8,NaN
0,0,1,1,0,0.833333333333333,5,1,-0.0473684210526316,-0.0456778441049975,NaN,NaN,0.833333333333333,NaN
1,1,1,0,1,0.857142857142857,6,1,0.0368421052631579,0.0395567033014992,NaN,NaN,0.142857142857143,NaN
1,1,1,0,1,0.875,7,1,0.1,0.0966863322263316,NaN,NaN,0.125,NaN
1,0,0,1,0,0.888888888888889,8,0,0.0157894736842105,-0.0153674675636541,NaN,NaN,0.888888888888889,NaN
0,0,1,1,0,0.799999999999999,9,1,-0.0368421052631579,-0.0528362455386991,NaN,NaN,0.799999999999999,NaN
1,1,1,0,1,0.81818181818182,10,1,0.0473684210526316,0.048972302664548,NaN,NaN,0.18181818181818,NaN
1,1,1,0,1,0.833333333333332,11,1,0.0263157894736842,0.0090270765658811,NaN,NaN,0.166666666666668,NaN
1,1,1,0,1,0.846153846153845,12,1,0.1,0.110374217858423,NaN,NaN,0.153846153846155,NaN
0,0,1,1,0,0.857142857142858,13,1,-0.1,-0.0931396567465261,NaN,NaN,0.857142857142858,NaN
1,1,1,0,1,0.866666666666667,14,1,0.0263157894736842,0.0700533276375574,NaN,NaN,0.133333333333333,NaN
0,0,1,1,0,0.875,15,1,-0.0578947368421053,-0.0205739111839547,NaN,NaN,0.875,NaN
0,0,1,1,0,0.882352941176471,16,1,-0.1,-0.118273939535573,NaN,NaN,0.882352941176471,NaN
0,0,1,1,0,0.888888888888889,17,1,-0.068421052631579,-0.0670445256900318,NaN,NaN,0.888888888888889,NaN
0,0,1,1,0,0.894736842105264,18,1,-0.1,-0.0828588462664158,NaN,NaN,0.894736842105264,NaN
1,1,1,0,1,0.899999999999999,19,1,0.1,0.0981391394181175,NaN,NaN,0.100000000000001,NaN
1,1,1,0,1,0.904761904761905,20,1,0.0263157894736842,0.0195931129613777,NaN,NaN,0.0952380952380949,NaN
0,0,1,1,0,0.90909090909091,21,1,-0.0578947368421053,-0.0995304953624445,NaN,NaN,0.90909090909091,NaN
0,0,1,1,0,0.913043478260871,22,1,-0.0894736842105263,-0.12813756159402,NaN,NaN,0.913043478260871,NaN
1,1,1,0,1,0.916666666666664,23,1,0.0473684210526316,0.0307377182893439,NaN,NaN,0.0833333333333357,NaN
0,1,0,0,1,0.920000000000002,24,0,-0.0263157894736842,0.00576056670205297,NaN,NaN,0.0799999999999983,NaN
1,1,1,0,1,0.884615384615358,25,1,0.1,0.121971578934109,NaN,NaN,0.115384615384642,NaN
1,0,0,0,1,0.5,1,0,0.0368421052631579,0.029750383421351,NaN,NaN,0.5,NaN
0,0,1,1,0,0.666666666666667,2,1,-0.0789473684210526,-0.100872551294935,NaN,NaN,0.666666666666667,NaN
1,1,1,0,1,0.75,3,1,0.1,0.0949528878503179,NaN,NaN,0.25,NaN
1,1,1,0,1,0.8,4,1,0.0894736842105263,0.0853534530782561,NaN,NaN,0.2,NaN
1,1,1,0,1,0.833333333333333,5,1,0.1,0.0959732824955253,NaN,NaN,0.166666666666667,NaN
1,1,1,0,1,0.857142857142857,6,1,0.0894736842105263,0.116017360641918,NaN,NaN,0.142857142857143,NaN
0,1,0,0,1,0.875,7,0,-0.00526315789473684,0.0298167851353192,NaN,NaN,0.125,NaN
0,0,1,1,0,0.777777777777778,8,1,-0.0473684210526316,-0.0718431037008993,NaN,NaN,0.777777777777778,NaN
1,1,1,0,1,0.8,9,1,0.0368421052631579,0.0924804569874599,NaN,NaN,0.2,NaN
0,0,1,1,0,0.818181818181818,10,1,-0.0789473684210526,-0.0914401064923267,NaN,NaN,0.818181818181818,NaN
0,0,1,1,0,0.833333333333332,11,1,-0.0473684210526316,-0.0162188066409003,NaN,NaN,0.833333333333332,NaN
0,0,1,1,0,0.846153846153847,12,1,-0.0789473684210526,-0.0950217826344043,NaN,NaN,0.846153846153847,NaN
1,1,1,0,1,0.857142857142858,13,1,0.0789473684210526,0.0892016502421501,NaN,NaN,0.142857142857142,NaN
1,1,1,0,1,0.866666666666667,14,1,0.0368421052631579,0.0314477695326314,NaN,NaN,0.133333333333333,NaN
1,0,0,1,0,0.875,15,0,0.00526315789473684,-0.019470844198712,NaN,NaN,0.875,NaN
0,0,1,1,0,0.82352941176471,16,1,-0.1,-0.109687639560868,NaN,NaN,0.82352941176471,NaN
0,0,1,1,0,0.833333333333329,17,1,-0.1,-0.101021898539767,NaN,NaN,0.833333333333329,NaN
1,1,1,0,1,0.84210526315789,18,1,0.068421052631579,0.086604731779528,NaN,NaN,0.15789473684211,NaN
0,0,1,1,0,0.850000000000023,19,1,-0.0789473684210526,-0.0193653600233885,NaN,NaN,0.850000000000023,NaN
0,1,0,0,1,0.857142857142833,20,0,-0.0578947368421053,0.00178225732269993,NaN,NaN,0.142857142857167,NaN
1,0,0,1,0,0.818181818181529,21,0,0.0157894736842105,-0.0798333891786659,NaN,NaN,0.818181818181529,NaN
0,0,1,1,0,0.782608695648378,22,1,-0.0473684210526316,-0.00117746510109241,NaN,NaN,0.782608695648378,NaN
0,0,1,1,0,0.791666666667879,23,1,-0.1,-0.150120598257806,NaN,NaN,0.791666666667879,NaN
1,1,1,0,1,0.799999999993815,24,1,0.0263157894736842,0.0778297956323341,NaN,NaN,0.200000000006185,NaN
1,1,1,0,1,0.807692307689649,25,1,0.0368421052631579,0.0926230848410602,NaN,NaN,0.192307692310351,NaN
1,1,1,0,1,0.5,1,1,0.0789473684210526,0.0775973840458399,NaN,NaN,0.5,NaN
1,1,1,0,1,0.666666666666667,2,1,0.0578947368421053,0.0460225176586373,NaN,NaN,0.333333333333333,NaN
0,0,1,1,0,0.75,3,1,-0.1,-0.106122833417994,NaN,NaN,0.75,NaN
0,0,1,1,0,0.8,4,1,-0.0473684210526316,-0.0837909262387525,NaN,NaN,0.8,NaN
0,0,1,1,0,0.833333333333333,5,1,-0.0157894736842105,-0.0278173730761139,NaN,NaN,0.833333333333333,NaN
1,1,1,0,1,0.857142857142857,6,1,0.0473684210526316,0.043060620547189,NaN,NaN,0.142857142857143,NaN
0,0,1,1,0,0.875,7,1,-0.0368421052631579,-0.028297178009196,NaN,NaN,0.875,NaN
0,0,1,1,0,0.888888888888889,8,1,-0.00526315789473684,-0.0115422070618399,NaN,NaN,0.888888888888889,NaN
0,0,1,1,0,0.9,9,1,-0.0263157894736842,-0.0112873627474386,NaN,NaN,0.9,NaN
1,1,1,0,1,0.909090909090909,10,1,0.00526315789473684,0.0226293821282427,NaN,NaN,0.0909090909090909,NaN
0,0,1,1,0,0.916666666666667,11,1,-0.0157894736842105,-0.0226730200393853,NaN,NaN,0.916666666666667,NaN
0,0,1,1,0,0.923076923076923,12,1,-0.0263157894736842,-0.0315132599447614,NaN,NaN,0.923076923076923,NaN
1,1,1,0,1,0.928571428571428,13,1,0.0789473684210526,0.105197674760716,NaN,NaN,0.0714285714285715,NaN
0,0,1,1,0,0.933333333333333,14,1,-0.1,-0.123760008288584,NaN,NaN,0.933333333333333,NaN
0,0,1,1,0,0.9375,15,1,-0.00526315789473684,-0.0603129337988291,NaN,NaN,0.9375,NaN
1,1,1,0,1,0.941176470588235,16,1,0.1,0.0949830452859263,NaN,NaN,0.0588235294117647,NaN
0,0,1,1,0,0.944444444444444,17,1,-0.0368421052631579,-0.0574185443696475,NaN,NaN,0.944444444444444,NaN
1,1,1,0,1,0.947368421052632,18,1,0.0894736842105263,0.0243715681602541,NaN,NaN,0.0526315789473685,NaN
0,0,1,1,0,0.95,19,1,-0.0157894736842105,-0.00822036288354965,NaN,NaN,0.95,NaN
0,0,1,1,0,0.952380952380952,20,1,-0.0578947368421053,-0.0420587645021933,NaN,NaN,0.952380952380952,NaN
1,1,1,0,1,0.954545454545455,21,1,0.0473684210526316,0.0665265512589002,NaN,NaN,0.0454545454545454,NaN
0,0,1,1,0,0.956521739130435,22,1,-0.0578947368421053,-0.0122997307961965,NaN,NaN,0.956521739130435,NaN
1,0,0,1,0,0.958333333333333,23,0,0.0368421052631579,-0.0227942157258213,NaN,NaN,0.958333333333333,NaN
1,1,1,0,1,0.919999999999998,24,1,0.0894736842105263,0.0530896839106283,NaN,NaN,0.0800000000000018,NaN
0,0,1,1,0,0.923076923076923,25,1,-0.0789473684210526,-0.111370907805548,NaN,NaN,0.923076923076923,NaN
1,1,1,1,0,0.5,1,1,0.00526315789473684,-0.000161527088437479,NaN,NaN,0.5,NaN
1,0,0,0,1,0.333333333333333,2,0,0.0894736842105263,0.0458901835147556,NaN,NaN,0.666666666666667,NaN
1,1,1,0,1,0.5,3,1,0.0473684210526316,0.032107125749395,NaN,NaN,0.5,NaN
0,0,1,1,0,0.6,4,1,-0.0789473684210526,-0.0884629109960375,NaN,NaN,0.6,NaN
1,1,1,0,1,0.666666666666667,5,1,0.00526315789473684,0.00710776284704742,NaN,NaN,0.333333333333333,NaN
0,0,1,1,0,0.714285714285714,6,1,-0.0263157894736842,-0.0102780389404381,NaN,NaN,0.714285714285714,NaN
0,1,0,0,1,0.75,7,0,-0.0368421052631579,0.0101650170297871,NaN,NaN,0.25,NaN
1,1,1,0,1,0.666666666666668,8,1,0.068421052631579,0.0364650092754318,NaN,NaN,0.333333333333332,NaN
0,0,1,1,0,0.699999999999999,9,1,-0.0578947368421053,-0.0338779532998574,NaN,NaN,0.699999999999999,NaN
0,0,1,1,0,0.727272727272734,10,1,-0.0368421052631579,-0.0415660499380534,NaN,NaN,0.727272727272734,NaN
0,0,1,1,0,0.75,11,1,-0.0263157894736842,-0.0526760329844045,NaN,NaN,0.75,NaN
0,0,1,1,0,0.769230769230759,12,1,-0.0263157894736842,-0.0274388552775055,NaN,NaN,0.769230769230759,NaN
0,0,1,1,0,0.785714285714278,13,1,-0.0473684210526316,-0.0809172390289341,NaN,NaN,0.785714285714278,NaN
0,0,1,1,0,0.800000000000011,14,1,-0.0578947368421053,-0.0372093641621935,NaN,NaN,0.800000000000011,NaN
1,1,1,0,1,0.812499999999986,15,1,0.0263157894736842,0.0450898112712608,NaN,NaN,0.187500000000014,NaN
1,1,1,0,1,0.823529411764724,16,1,0.0473684210526316,0.0610476147345552,NaN,NaN,0.176470588235276,NaN
1,0,0,1,0,0.833333333333329,17,0,0.0263157894736842,-0.00875562726077381,NaN,NaN,0.833333333333329,NaN
1,0,0,1,0,0.789473684210634,18,0,0.00526315789473684,-0.00853258298397845,NaN,NaN,0.789473684210634,NaN
0,0,1,1,0,0.749999999998181,19,1,-0.0263157894736842,-0.0220141114499691,NaN,NaN,0.749999999998181,NaN
1,1,1,0,1,0.761904761906408,20,1,0.0157894736842105,0.0233496620443096,NaN,NaN,0.238095238093592,NaN
0,0,1,1,0,0.772727272730663,21,1,-0.0789473684210526,-0.116198825810539,NaN,NaN,0.772727272730663,NaN
0,0,1,1,0,0.782608695652925,22,1,-0.0368421052631579,-0.0198510056629837,NaN,NaN,0.782608695652925,NaN
1,1,1,0,1,0.791666666662422,23,1,0.0894736842105263,0.104754156734428,NaN,NaN,0.208333333337578,NaN
0,0,1,1,0,0.800000000015643,24,1,-0.0263157894736842,-0.0268240421585553,NaN,NaN,0.800000000015643,NaN
0,1,0,0,1,0.807692307680554,25,0,-0.00526315789473684,0.0171845462274599,NaN,NaN,0.192307692319446,NaN
1,0,0,0,1,0.5,1,0,0.1,0.0987216244779966,NaN,NaN,0.5,NaN
0,0,1,1,0,0.666666666666667,2,1,-0.0789473684210526,-0.0829522454743652,NaN,NaN,0.666666666666667,NaN
0,0,1,1,0,0.75,3,1,-0.068421052631579,-0.0797488771976039,NaN,NaN,0.75,NaN
1,0,0,1,0,0.8,4,0,0.0157894736842105,-0.0281957929679757,NaN,NaN,0.8,NaN
0,0,1,1,0,0.666666666666667,5,1,-0.0473684210526316,-0.015614667068843,NaN,NaN,0.666666666666667,NaN
1,1,1,0,1,0.714285714285714,6,1,0.0894736842105263,0.0780182043912351,NaN,NaN,0.285714285714286,NaN
1,1,1,0,1,0.75,7,1,0.0789473684210526,0.0677662903529737,NaN,NaN,0.25,NaN
1,1,1,0,1,0.777777777777778,8,1,0.068421052631579,0.0823114418953089,NaN,NaN,0.222222222222222,NaN
0,0,1,1,0,0.799999999999999,9,1,-0.0789473684210526,-0.106201710975571,NaN,NaN,0.799999999999999,NaN
0,0,1,1,0,0.81818181818182,10,1,-0.0368421052631579,-0.0368712348930768,NaN,NaN,0.81818181818182,NaN
1,1,1,0,1,0.833333333333332,11,1,0.0473684210526316,0.0229303315754868,NaN,NaN,0.166666666666668,NaN
1,1,1,0,1,0.846153846153845,12,1,0.0473684210526316,0.111757962741149,NaN,NaN,0.153846153846155,NaN
1,1,1,0,1,0.857142857142858,13,1,0.0473684210526316,0.012643616090527,NaN,NaN,0.142857142857142,NaN
0,0,1,1,0,0.866666666666667,14,1,-0.068421052631579,-0.124433577833558,NaN,NaN,0.866666666666667,NaN
0,0,1,1,0,0.875,15,1,-0.0789473684210526,-0.115977399703928,NaN,NaN,0.875,NaN
1,1,1,0,1,0.882352941176471,16,1,0.0789473684210526,0.0765962813791833,NaN,NaN,0.117647058823529,NaN
1,1,1,0,1,0.888888888888889,17,1,0.0157894736842105,0.0516207901907882,NaN,NaN,0.111111111111111,NaN
1,1,1,0,1,0.894736842105264,18,1,0.0157894736842105,0.0529018136869248,NaN,NaN,0.105263157894736,NaN
1,1,1,0,1,0.899999999999999,19,1,0.0578947368421053,0.0538722811027734,NaN,NaN,0.100000000000001,NaN
1,1,1,0,1,0.904761904761905,20,1,0.0789473684210526,0.0137946149057296,NaN,NaN,0.0952380952380949,NaN
0,0,1,1,0,0.90909090909091,21,1,-0.0578947368421053,-0.0747444160823372,NaN,NaN,0.90909090909091,NaN
0,1,0,0,1,0.913043478260871,22,0,-0.0368421052631579,0.00175027234234192,NaN,NaN,0.086956521739129,NaN
0,0,1,1,0,0.875000000000028,23,1,-0.0578947368421053,-0.0589079817485291,NaN,NaN,0.875000000000028,NaN
0,0,1,1,0,0.879999999999995,24,1,-0.0368421052631579,-0.0560416076265081,NaN,NaN,0.879999999999995,NaN
0,0,1,1,0,0.884615384615415,25,1,-0.0473684210526316,-0.0401759738489116,NaN,NaN,0.884615384615415,NaN
0,0,1,1,0,0.5,1,1,-0.0578947368421053,-0.0360444052927343,NaN,NaN,0.5,NaN
1,1,1,0,1,0.666666666666667,2,1,0.0473684210526316,0.0659359778103928,NaN,NaN,0.333333333333333,NaN
0,0,1,1,0,0.75,3,1,-0.0368421052631579,-0.0837369342600499,NaN,NaN,0.75,NaN
0,0,1,1,0,0.8,4,1,-0.0894736842105263,-0.122467436509711,NaN,NaN,0.8,NaN
0,1,0,0,1,0.833333333333333,5,0,-0.00526315789473684,0.0424642487418731,NaN,NaN,0.166666666666667,NaN
0,0,1,1,0,0.714285714285714,6,1,-0.0578947368421053,-0.0310724836980819,NaN,NaN,0.714285714285714,NaN
1,1,1,0,1,0.75,7,1,0.0473684210526316,0.0819967888738168,NaN,NaN,0.25,NaN
0,0,1,1,0,0.777777777777778,8,1,-0.0894736842105263,-0.079907008142154,NaN,NaN,0.777777777777778,NaN
0,0,1,1,0,0.8,9,1,-0.0578947368421053,-0.0519463532121397,NaN,NaN,0.8,NaN
0,0,1,1,0,0.818181818181818,10,1,-0.068421052631579,-0.0789418315943889,NaN,NaN,0.818181818181818,NaN
0,0,1,1,0,0.833333333333332,11,1,-0.0368421052631579,-0.0288846460679071,NaN,NaN,0.833333333333332,NaN
0,0,1,1,0,0.846153846153847,12,1,-0.0789473684210526,-0.0955255576552531,NaN,NaN,0.846153846153847,NaN
0,0,1,1,0,0.857142857142858,13,1,-0.0894736842105263,-0.0583819116947447,NaN,NaN,0.857142857142858,NaN
1,1,1,0,1,0.866666666666667,14,1,0.0894736842105263,0.0690264301638605,NaN,NaN,0.133333333333333,NaN
0,1,0,0,1,0.875,15,0,-0.0157894736842105,0.000433544483637353,NaN,NaN,0.125,NaN
1,1,1,0,1,0.82352941176471,16,1,0.0368421052631579,0.0574443689045292,NaN,NaN,0.17647058823529,NaN
0,0,1,1,0,0.833333333333329,17,1,-0.1,-0.136370467214055,NaN,NaN,0.833333333333329,NaN
1,1,1,0,1,0.84210526315789,18,1,0.1,0.139752589467603,NaN,NaN,0.15789473684211,NaN
0,0,1,1,0,0.850000000000023,19,1,-0.0368421052631579,-0.0719835787478028,NaN,NaN,0.850000000000023,NaN
1,1,1,0,1,0.857142857142833,20,1,0.0368421052631579,0.0200546284710974,NaN,NaN,0.142857142857167,NaN
0,0,1,1,0,0.863636363636346,21,1,-0.0578947368421053,-0.0689810632824312,NaN,NaN,0.863636363636346,NaN
0,1,0,0,1,0.86956521739134,22,0,-0.00526315789473684,0.0306142997306541,NaN,NaN,0.13043478260866,NaN
0,0,1,1,0,0.833333333333258,23,1,-0.0789473684210526,-0.0882838682281324,NaN,NaN,0.833333333333258,NaN
0,0,1,1,0,0.840000000000373,24,1,-0.1,-0.0709211419386639,NaN,NaN,0.840000000000373,NaN
0,0,1,1,0,0.846153846153811,25,1,-0.068421052631579,-0.0673357580472486,NaN,NaN,0.846153846153811,NaN
1,1,1,0,1,0.5,1,1,0.0263157894736842,0.0345871930968603,NaN,NaN,0.5,NaN
1,1,1,0,1,0.666666666666667,2,1,0.0263157894736842,0.029491282340193,NaN,NaN,0.333333333333333,NaN
0,0,1,1,0,0.75,3,1,-0.1,-0.0583364567676585,NaN,NaN,0.75,NaN
0,0,1,1,0,0.8,4,1,-0.0894736842105263,-0.118583051575169,NaN,NaN,0.8,NaN
0,0,1,1,0,0.833333333333333,5,1,-0.0157894736842105,-0.0022242050793055,NaN,NaN,0.833333333333333,NaN
1,1,1,0,1,0.857142857142857,6,1,0.0789473684210526,0.0899543365358141,NaN,NaN,0.142857142857143,NaN
1,1,1,0,1,0.875,7,1,0.0263157894736842,0.0379989143993837,NaN,NaN,0.125,NaN
1,1,1,0,1,0.888888888888889,8,1,0.0473684210526316,0.0250529077009487,NaN,NaN,0.111111111111111,NaN
1,1,1,0,1,0.9,9,1,0.1,0.11587967039338,NaN,NaN,0.1,NaN
1,1,1,0,1,0.909090909090909,10,1,0.0473684210526316,0.1063838409851,NaN,NaN,0.0909090909090909,NaN
1,1,1,0,1,0.916666666666667,11,1,0.0578947368421053,0.0209984898539471,NaN,NaN,0.0833333333333334,NaN
0,0,1,1,0,0.923076923076923,12,1,-0.0578947368421053,-0.0494685667687234,NaN,NaN,0.923076923076923,NaN
