ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
311	1	[979.5]	2	0	0.428905423747237	0.571094576252762	20	1	1	1	1	0	0.142189152505525	1
311	0	[496.2999999523163]	2	0	0.488070719241436	0.511929280758563	15	0	2	1	1	0	0.023858561517127	0
311	0	[480.09999990463257]	2	1	0.597494033775836	0.402505966224163	0	1	3	1	1	0	0.194988067551673	1
311	1	[509.5]	2	0	0.429072324305784	0.570927675694215	26	1	4	1	1	0	0.141855351388431	1
311	0	[500.10000014305115]	2	1	0.594605472767144	0.405394527232855	24	1	5	1	1	0	0.189210945534289	1
311	0	[509.09999990463257]	2	1	0.562403490003804	0.437596509996195	23	1	6	1	1	0	0.124806980007609	1
311	1	[707.1000001430511]	2	0	0.452368139289258	0.547631860710741	23	1	7	1	1	0	0.095263721421483	1
311	0	[465.89999985694885]	2	1	0.549659108695539	0.45034089130446	4	1	8	1	1	0	0.099318217391079	1
311	0	[488.7000000476837]	2	1	0.554302334597494	0.445697665402505	23	1	9	1	1	0	0.108604669194989	1
311	1	[516.3000001907349]	2	0	0.438545103127035	0.561454896872964	24	1	10	1	1	0	0.122909793745929	1
311	1	[645.8999998569489]	2	0	0.450854668345678	0.549145331654321	2	1	11	1	1	0	0.098290663308643	1
311	1	[604.0999999046326]	2	0	0.414143976786342	0.585856023213657	22	1	12	1	1	0	0.171712046427315	1
311	0	[689.2000000476837]	2	1	0.521327895699568	0.478672104300431	11	1	13	1	1	0	0.0426557913991369	1
311	1	[465]	2	0	0.410133684210661	0.589866315789338	22	1	14	1	1	0	0.179732631578677	1
311	0	[533.7999999523163]	2	1	0.532678061575227	0.467321938424772	7	1	15	1	1	0	0.065356123150455	1
311	1	[555.5]	2	0	0.421840482845362	0.578159517154637	15	1	16	1	1	0	0.156319034309275	1
311	1	[867.3000001907349]	2	0	0.486023625380544	0.513976374619455	50	1	17	1	1	0	0.027952749238911	1
311	1	[607.7000000476837]	2	0	0.44166325933639	0.558336740663609	8	1	18	1	1	0	0.116673481327219	1
311	0	[503.40000009536743]	2	1	0.576242905377655	0.423757094622344	11	1	19	1	1	0	0.152485810755311	1
311	0	[516.2000000476837]	2	1	0.590357796048617	0.409642203951382	19	1	20	1	1	0	0.180715592097235	1
311	1	[448]	2	0	0.408183100100106	0.591816899899893	10	1	21	1	1	0	0.183633799799787	1
311	0	[603.7999999523163]	2	1	0.573521260152597	0.426478739847402	21	1	22	1	1	0	0.147042520305195	1
311	1	[583.2999999523163]	2	0	0.403660793677309	0.59633920632269	14	1	23	1	1	0	0.192678412645381	1
311	0	[717]	2	1	0.527762317028068	0.472237682971931	13	1	24	1	1	0	0.0555246340561369	1
311	0	[561.6999998092651]	2	1	0.50618529422694	0.493814705773059	13	0	25	1	1	0	0.012370588453881	1
311	0	[964.6000001430511]	1	0	0.465179320344065	0.534820679655934	18	1	1	2	0	0	0.069641359311869	1
311	0	[602.8000001907349]	1	0	0.440086934535752	0.559913065464248	12	1	2	2	0	0	0.119826130928496	1
311	1	[763.7999999523163]	1	1	0.524941897374309	0.47505810262569	78	0	3	2	0	0	0.049883794748619	1
311	1	[855.4000000953674]	1	1	0.551557431869552	0.448442568130447	14	1	4	2	0	0	0.103114863739105	1
311	1	[802.1999998092651]	1	1	0.53888145534661	0.461118544653389	8	1	5	2	0	0	0.0777629106932211	1
311	1	[712]	1	1	0.519909773140822	0.480090226859177	13	1	6	2	0	0	0.039819546281645	1
311	1	[515]	1	1	0.59394586840376	0.406054131596239	12	1	7	2	0	0	0.187891736807521	1
311	1	[964.2999999523163]	1	1	0.504900310139665	0.495099689860334	50	0	8	2	0	0	0.00980062027933098	1
311	1	[744.3999998569489]	1	1	0.520067856429704	0.479932143570295	14	1	9	2	0	0	0.040135712859409	1
311	0	[583.7999999523163]	1	0	0.433372371398247	0.566627628601752	10	1	10	2	0	0	0.133255257203505	1
311	1	[892.4000000953674]	1	1	0.508122878660306	0.491877121339693	75	0	11	2	0	0	0.016245757320613	1
311	1	[490.09999990463257]	1	1	0.559988055760259	0.44001194423974	15	1	12	2	0	0	0.119976111520519	1
311	0	[551.7999999523163]	1	0	0.407358320036418	0.592641679963581	8	1	13	2	0	0	0.185283359927163	1
311	1	[669.5]	1	1	0.532410512573429	0.46758948742657	14	1	14	2	0	0	0.0648210251468589	1
311	0	[555.2000000476837]	1	0	0.408540157505572	0.591459842494427	82	0	15	2	0	0	0.182919684988855	1
311	0	[514.7000000476837]	1	1	0.567444526196822	0.432555473803177	90	1	16	2	0	0	0.134889052393645	0
311	1	[604.2999999523163]	1	0	0.435351680403413	0.564648319596587	13	0	17	2	0	0	0.129296639193174	0
311	0	[519.0999999046326]	1	0	0.469366827967342	0.530633172032657	87	0	18	2	0	0	0.061266344065315	1
311	0	[548.7999999523163]	1	1	0.545362646840753	0.454637353159246	6	0	19	2	0	0	0.0907252936815069	0
311	1	[526.2999999523163]	1	0	0.425216132645644	0.574783867354355	10	0	20	2	0	0	0.149567734708711	0
311	0	[534.7999999523163]	1	1	0.585207628391215	0.414792371608784	11	0	21	2	0	0	0.170415256782431	0
311	0	[722.8999998569489]	1	0	0.492596762982513	0.507403237017486	11	1	22	2	0	0	0.014806474034973	1
311	0	[511.7999999523163]	1	0	0.458830805202681	0.541169194797318	87	0	23	2	0	0	0.082338389594637	1
311	1	[833.6999998092651]	1	0	0.490966052714943	0.509033947285056	16	0	24	2	0	0	0.018067894570113	0
311	1	[838.3999998569489]	1	0	0.410148279729425	0.589851720270575	14	0	25	2	0	0	0.17970344054115	0
311	0	[721.3000001907349]	3	0	0.115377779731734	0.884622220268265	92	1	1	3	0	1	0.769244440536531	1
311	1	[510.2000000476837]	3	1	0.89520806635505	0.104791933644949	12	0	2	3	0	1	0.790416132710101	1
311	0	[541.7999999523163]	3	1	0.899206896550848	0.100793103449151	90	0	3	3	0	1	0.798413793101697	0
311	1	[459.60000014305115]	3	0	0.0502667076386334	0.949733292361366	95	0	4	3	0	1	0.899466584722733	0
311	1	[466.69999980926514]	3	1	0.920662615154967	0.0793373848450326	91	1	5	3	0	1	0.841325230309934	1
311	1	[472.7000000476837]	3	1	0.94811845195455	0.0518815480454498	90	1	6	3	0	1	0.8962369039091	1
311	0	[456.7999999523163]	3	0	0.130404490331125	0.869595509668875	96	1	7	3	0	1	0.73919101933775	1
311	1	[432.60000014305115]	3	1	0.903454288755322	0.0965457112446773	96	1	8	3	0	1	0.806908577510645	1
311	1	[483.60000014305115]	3	1	0.915949260342777	0.0840507396572228	9	0	9	3	0	1	0.831898520685554	1
311	0	[637.5]	3	0	0.113333886960961	0.886666113039038	93	1	10	3	0	1	0.773332226078077	1
311	0	[541.5]	3	0	0.148273431574218	0.851726568425781	7	0	11	3	0	1	0.703453136851563	1
311	0	[438.7000000476837]	3	1	0.885820031260151	0.114179968739848	89	0	12	3	0	1	0.771640062520303	0
311	1	[496]	3	0	0.0827165240374966	0.917283475962503	94	0	13	3	0	1	0.834566951925006	0
311	0	[335]	3	0	0.121782037601413	0.878217962398586	5	0	14	3	0	1	0.756435924797173	1
311	0	[412.7999999523163]	3	0	0.0871239272433639	0.912876072756636	80	1	15	3	0	1	0.825752145513272	1
311	0	[633.7999999523163]	3	1	0.90147740147128	0.0985225985287196	14	1	16	3	0	1	0.80295480294256	0
311	0	[612.4000000953674]	3	1	0.871741150851012	0.128258849148987	82	0	17	3	0	1	0.743482301702025	0
311	1	[619.6000001430511]	3	0	0.12498272711319	0.87501727288681	89	0	18	3	0	1	0.75003454577362	0
311	0	[425.80000019073486]	3	1	0.85521027469262	0.144789725307379	86	0	19	3	0	1	0.710420549385241	0
311	0	[657.9000000953674]	3	0	0.0743443673913584	0.925655632608641	9	0	20	3	0	1	0.851311265217283	1
311	0	[501.60000014305115]	3	0	0.126139008343787	0.873860991656212	90	1	21	3	0	1	0.747721983312425	1
311	1	[462.10000014305115]	3	1	0.916054777318265	0.0839452226817341	13	0	22	3	0	1	0.832109554636531	1
311	0	[504.7999999523163]	3	1	0.941160482292803	0.0588395177071962	90	0	23	3	0	1	0.882320964585607	0
311	1	[476.2000000476837]	3	0	0.0771768572663459	0.922823142733654	83	0	24	3	0	1	0.845646285467308	0
311	1	[412.2999999523163]	3	1	0.869764061194389	0.13023593880561	87	1	25	3	0	1	0.739528122388779	1
