ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
143	0	680.799999952316	1	1	0.541932148300845	0.458067851699155	1	1	1	0	0
143	1	446	1	0	0.439143642463738	0.560856357536261	0	2	1	0	0
143	0	819.100000023841	1	1	0.511429373025605	0.488570626974394	1	3	1	0	0
143	0	544.199999988079	1	0	0.450419850071115	0.549580149928884	0	4	1	0	1
143	0	869.099999964237	1	0	0.494290014821928	0.505709985178071	0	5	1	0	1
143	0	477.199999988079	1	0	0.431164662217452	0.568835337782547	0	6	1	0	1
143	1	827.600000023841	1	1	0.541670306151537	0.458329693848462	1	7	1	0	1
143	1	669.699999988079	1	1	0.538336762052411	0.461663237947588	1	8	1	0	1
143	0	492.799999952316	1	0	0.428997687222391	0.571002312777608	0	9	1	0	1
143	1	569.099999964237	1	1	0.573106074914077	0.426893925085922	1	10	1	0	1
143	0	879.600000023841	1	0	0.449032675395348	0.550967324604651	0	11	1	0	1
143	0	522.599999964237	1	0	0.458330171694928	0.541669828305071	0	12	1	0	1
143	0	972.199999988079	1	0	0.450300877344841	0.549699122655158	0	13	1	0	1
143	1	915.100000023841	1	1	0.508599767753991	0.491400232246008	1	14	1	0	1
143	1	648.600000023841	1	1	0.540836305390067	0.459163694609932	1	15	1	0	1
143	0	574.100000023841	1	1	0.527972657705327	0.472027342294672	1	16	1	0	0
143	1	540.30000001192	1	1	0.558024373505521	0.441975626494478	1	17	1	0	1
143	0	488.80000001192	1	0	0.487426099865029	0.51257390013497	0	18	1	0	1
143	0	505	1	0	0.425557312952349	0.57444268704765	0	19	1	0	1
143	1	915.5	1	0	0.461416332815403	0.538583667184596	0	20	1	0	0
143	0	541.30000001192	1	0	0.453401746736226	0.546598253263773	0	21	1	0	1
143	0	749.200000047683	1	1	0.50554585456232	0.494454145437679	1	22	1	0	0
143	1	681.100000023841	1	1	0.513971513208356	0.486028486791643	1	23	1	0	1
143	1	667.30000001192	1	1	0.51060290444288	0.489397095557119	1	24	1	0	1
143	NaN	558.30000001192	1	0	0.453815791275648	0.546184208724351	0	25	1	0	0
143	1	473.30000001192	3	1	0.8485145122186	0.151485487781399	1	1	2	0	1
143	1	532.600000023841	3	1	0.853232663160618	0.146767336839381	1	2	2	0	1
143	0	436.900000035762	3	0	0.187842120248751	0.812157879751248	0	3	2	0	1
143	0	429.399999976158	3	0	0.176440036589613	0.823559963410386	0	4	2	0	1
143	1	421.80000001192	3	1	0.844266489749536	0.155733510250463	1	5	2	0	1
143	0	423	3	0	0.176720672128318	0.823279327871681	0	6	2	0	1
143	0	464.699999988079	3	0	0.186631955397088	0.813368044602911	0	7	2	0	1
143	0	502.599999964237	3	0	0.147029077663245	0.852970922336754	0	8	2	0	1
143	1	503	3	1	0.866364234354555	0.133635765645444	1	9	2	0	1
143	0	526.600000023841	3	0	0.191400226591066	0.808599773408934	0	10	2	0	1
143	0	489.5	3	0	0.180070618991634	0.819929381008365	0	11	2	0	1
143	1	395.599999964237	3	1	0.867701225165226	0.132298774834773	1	12	2	0	1
143	0	875.80000001192	3	1	0.86331394977981	0.136686050220189	1	13	2	0	0
143	1	420	3	1	0.859106242027738	0.140893757972261	1	14	2	0	1
143	1	438.099999964237	3	1	0.83461100673193	0.165388993268069	1	15	2	0	1
143	0	553.599999964237	3	0	0.177697233381254	0.822302766618745	0	16	2	0	1
143	0	478.600000023841	3	0	0.195926410130672	0.804073589869327	0	17	2	0	1
143	1	527.80000001192	3	1	0.863885951273843	0.136114048726156	1	18	2	0	1
143	1	448.400000035762	3	1	0.808331338323279	0.19166866167672	1	19	2	0	1
143	1	496.100000023841	3	1	0.804118603315988	0.195881396684011	1	20	2	0	1
143	0	768.399999976158	3	0	0.155367034921707	0.844632965078292	0	21	2	0	1
143	0	516.899999976158	3	0	0.159626731977241	0.840373268022758	0	22	2	0	1
143	1	482.200000047683	3	1	0.805693474928054	0.194306525071945	1	23	2	0	1
143	0	509.900000035762	3	0	0.181713644622036	0.818286355377964	0	24	2	0	1
143	0	572.900000035762	3	0	0.179329427875495	0.820670572124504	0	25	2	0	1
143	1	460.399999976158	3	1	0.878583057573023	0.121416942426976	0	1	3	1	0
143	1	364	3	0	0.150790862892662	0.849209137107337	1	2	3	1	1
143	0	386.100000023841	3	1	0.842652235684814	0.157347764315186	0	3	3	1	1
143	0	377.100000023841	3	1	0.875942908301869	0.12405709169813	0	4	3	1	1
143	1	416.600000023841	3	0	0.144326965459661	0.855673034540338	1	5	3	1	1
143	0	392	3	1	0.848941012704879	0.15105898729512	0	6	3	1	1
143	0	582.899999976158	3	0	0.163810505721286	0.836189494278713	1	7	3	1	0
143	1	420.100000023841	3	0	0.160616622168833	0.839383377831167	1	8	3	1	1
143	0	512.699999988079	3	1	0.827752250024069	0.17224774997593	0	9	3	1	1
143	1	646.5	3	0	0.141184078268427	0.858815921731572	1	10	3	1	1
143	1	497.5	3	0	0.177885357224873	0.822114642775126	1	11	3	1	1
143	0	423.699999988079	3	1	0.874476300054348	0.125523699945651	0	12	3	1	1
143	1	457.400000035762	3	0	0.161641500672821	0.838358499327178	1	13	3	1	1
143	0	477.699999988079	3	0	0.162702940840427	0.837297059159572	1	14	3	1	0
143	0	538.5	3	1	0.855049950994783	0.144950049005216	0	15	3	1	1
143	0	481	3	1	0.800731527613468	0.199268472386531	0	16	3	1	1
143	1	440.400000035762	3	0	0.155106484970427	0.844893515029572	1	17	3	1	1
143	1	471.599999964237	3	0	0.164283275593277	0.835716724406722	1	18	3	1	1
143	0	460.199999988079	3	1	0.836981196839679	0.16301880316032	0	19	3	1	1
143	0	465.099999964237	3	1	0.823036782232503	0.176963217767496	0	20	3	1	1
143	0	444.30000001192	3	1	0.844530999124772	0.155469000875227	0	21	3	1	1
143	0	320.80000001192	3	1	0.86779773828515	0.132202261714849	0	22	3	1	1
143	1	558.400000035762	3	0	0.193653056518613	0.806346943481386	1	23	3	1	1
143	1	424.799999952316	3	0	0.176838870295471	0.823161129704528	1	24	3	1	1
143	1	510.30000001192	3	0	0.175076999009733	0.824923000990266	1	25	3	1	1
143	0	519	2	1	0.555933399214493	0.444066600785506	0	1	4	1	1
143	0	961.30000001192	2	0	0.468968727333656	0.531031272666343	1	2	4	1	0
143	0	643.100000023841	2	0	0.497075632546879	0.50292436745312	1	3	4	1	0
143	0	584.100000023841	2	1	0.550373056350342	0.449626943649657	0	4	4	1	1
143	0	519.099999964237	2	1	0.537545110571827	0.462454889428172	0	5	4	1	1
143	1	843.699999988079	2	1	0.57816046845285	0.421839531547149	0	6	4	1	0
143	0	448	2	1	0.569424775692385	0.430575224307614	0	7	4	1	1
143	1	656.799999952316	2	1	0.500298491893534	0.499701508106465	0	8	4	1	0
143	1	529.600000023841	2	0	0.422571380991479	0.57742861900852	1	9	4	1	1
143	1	519.199999988079	2	0	0.430446006418736	0.569553993581263	1	10	4	1	1
143	1	487.80000001192	2	0	0.43874296257928	0.561257037420719	1	11	4	1	1
143	0	725.700000047683	2	1	0.539633859554797	0.460366140445202	0	12	4	1	1
143	1	469.199999988079	2	0	0.4571239013932	0.542876098606799	1	13	4	1	1
143	1	567.600000023841	2	1	0.534193004573028	0.465806995426971	0	14	4	1	0
143	1	598.30000001192	2	0	0.480483044168608	0.519516955831391	1	15	4	1	1
143	1	491.80000001192	2	0	0.495366824783493	0.504633175216506	1	16	4	1	1
143	1	546.700000047683	2	0	0.430893974992717	0.569106025007283	1	17	4	1	1
143	1	521.80000001192	2	0	0.457078091105057	0.542921908894942	1	18	4	1	1
143	0	537.600000023841	2	1	0.533680946817223	0.466319053182776	0	19	4	1	1
143	0	729	2	1	0.541403065266666	0.458596934733333	0	20	4	1	1
143	0	423.099999964237	2	1	0.528747865922788	0.471252134077211	0	21	4	1	1
143	0	583.100000023841	2	1	0.527949004431225	0.472050995568774	0	22	4	1	1
143	1	482.30000001192	2	0	0.448546651370266	0.551453348629733	1	23	4	1	1
143	0	511.80000001192	2	1	0.548726926813197	0.451273073186802	0	24	4	1	1
143	1	421	2	0	0.479686083730014	0.520313916269985	1	25	4	1	1
143	1	416.80000001192	4	0	0.148955475748701	0.851044524251299	1	1	5	1	1
143	1	356.600000023841	4	0	0.154831324535784	0.845168675464215	1	2	5	1	1
143	1	402.30000001192	4	0	0.129891168344075	0.870108831655924	1	3	5	1	1
143	0	517.399999976158	4	1	0.843186645317081	0.156813354682918	0	4	5	1	1
