ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
26	0	505	3	1	0.821127352887043	0.178872647112956	0	1	1	1	1
26	0	419	3	1	0.80976425424035	0.190235745759649	0	2	1	1	1
26	1	393	3	0	0.147982543481043	0.852017456518956	1	3	1	1	1
26	0	370	3	1	0.800900456007842	0.199099543992157	0	4	1	1	1
26	0	602	3	1	0.822421845148502	0.177578154851497	0	5	1	1	1
26	0	357	3	1	0.843694125300639	0.15630587469936	0	6	1	1	1
26	1	386	3	0	0.134499280501751	0.865500719498248	1	7	1	1	1
26	1	334	3	0	0.162837544582453	0.837162455417546	1	8	1	1	1
26	1	368	3	0	0.167311268537449	0.83268873146255	1	9	1	1	1
26	1	367	3	0	0.195781007552538	0.804218992447461	1	10	1	1	1
26	0	550	3	1	0.839583219448063	0.160416780551936	0	11	1	1	1
26	0	402	3	1	0.877318557912376	0.122681442087623	0	12	1	1	1
26	1	408	3	1	0.811453011499248	0.188546988500751	0	13	1	1	0
26	0	611	3	0	0.156996193401797	0.843003806598202	1	14	1	1	0
26	1	353	3	0	0.121832085024422	0.878167914975577	1	15	1	1	1
26	0	396	3	1	0.851540422438518	0.148459577561481	0	16	1	1	1
26	1	382	3	0	0.166994218206713	0.833005781793286	1	17	1	1	1
26	0	240	3	1	0.874889015961852	0.125110984038147	0	18	1	1	1
26	0	512	3	0	0.143004644387594	0.856995355612405	1	19	1	1	0
26	1	473	3	0	0.120692055995809	0.87930794400419	1	20	1	1	1
26	1	362	3	0	0.121154784853777	0.878845215146222	1	21	1	1	1
26	0	394	3	0	0.165977857023395	0.834022142976604	1	22	1	1	0
26	1	267	3	1	0.841969581618744	0.158030418381255	0	23	1	1	0
26	0	357	3	1	0.855695819057535	0.144304180942464	0	24	1	1	1
26	1	407	3	0	0.162228829999243	0.837771170000756	1	25	1	1	1
26	0	564	1	1	0.572841013554052	0.427158986445947	0	1	2	1	1
26	0	969	1	1	0.554452668027298	0.445547331972701	0	2	2	1	1
26	1	986	1	0	0.470948060698151	0.529051939301848	1	3	2	1	1
26	1	430	1	1	0.569963362878379	0.43003663712162	0	4	2	1	0
26	0	269	1	1	0.563443451146746	0.436556548853253	0	5	2	1	1
26	0	288	1	0	0.479746965571252	0.520253034428747	1	6	2	1	0
26	0	393	1	0	0.493602595830802	0.506397404169197	1	7	2	1	0
26	0	572	1	0	0.46727941831299	0.53272058168701	1	8	2	1	0
26	1	571	1	0	0.44911781526693	0.55088218473307	1	9	2	1	1
26	1	1006	1	1	0.513842318928143	0.486157681071856	0	10	2	1	0
26	1	262	1	1	0.54336460429499	0.456635395705009	0	11	2	1	0
26	0	300	1	1	0.502482900559983	0.497517099440016	0	12	2	1	1
26	0	266	1	0	0.432190178491338	0.567809821508661	1	13	2	1	0
26	1	544	1	0	0.436185465379113	0.563814534620886	1	14	2	1	1
26	0	781	1	1	0.532600933863554	0.467399066136445	0	15	2	1	1
26	0	322	1	1	0.564639935378508	0.435360064621491	0	16	2	1	1
26	1	199	1	0	0.43638026533862	0.563619734661379	1	17	2	1	1
26	0	327	1	0	0.486018016309561	0.513981983690438	1	18	2	1	0
26	0	250	1	0	0.495062758614283	0.504937241385716	1	19	2	1	0
26	1	392	1	0	0.489174417537298	0.510825582462701	1	20	2	1	1
26	0	239	1	1	0.55627432887324	0.443725671126759	0	21	2	1	1
26	0	241	1	1	0.540179319802318	0.459820680197681	0	22	2	1	1
26	1	385	1	0	0.479819341789499	0.5201806582105	1	23	2	1	1
26	0	17	1	NaN	0.510624424899896	0.489375575100103	NaN	24	2	1	1
26	0	585	1	NaN	0.451791170084161	0.548208829915838	NaN	25	2	1	1
26	0	457	4	1	0.822154716331095	0.177845283668904	0	1	3	1	1
26	0	314	4	1	0.836769652406721	0.163230347593278	0	2	3	1	1
26	1	260	4	0	0.166076310003713	0.833923689996286	1	3	3	1	1
26	1	702	4	1	0.850816473093396	0.149183526906603	0	4	3	1	0
26	0	417	4	1	0.843087574946671	0.156912425053328	0	5	3	1	1
26	0	761	4	1	0.836115186572892	0.163884813427107	0	6	3	1	1
26	1	381	4	0	0.169097921211034	0.830902078788965	1	7	3	1	1
26	1	427	4	0	0.154559107210268	0.845440892789731	1	8	3	1	1
26	0	535	4	0	0.182557302495735	0.817442697504265	1	9	3	1	0
26	0	385	4	0	0.139816635172559	0.86018336482744	1	10	3	1	0
26	0	223	4	1	0.870000291968942	0.129999708031057	0	11	3	1	1
26	0	439	4	1	0.807104909221906	0.192895090778093	0	12	3	1	1
26	0	389	4	1	0.845152758650688	0.154847241349312	0	13	3	1	1
26	1	420	4	0	0.180784155650753	0.819215844349247	1	14	3	1	1
26	0	244	4	0	0.138404999492403	0.861595000507596	1	15	3	1	0
26	0	433	4	1	0.822552021820505	0.177447978179494	0	16	3	1	1
26	1	360	4	0	0.147615324475374	0.852384675524625	1	17	3	1	1
26	0	334	4	1	0.87345670595133	0.126543294048669	0	18	3	1	1
26	0	522	4	0	0.193871381481164	0.806128618518835	1	19	3	1	0
26	1	392	4	0	0.126787493056396	0.873212506943603	1	20	3	1	1
26	1	370	4	0	0.153263566852454	0.846736433147546	1	21	3	1	1
26	0	365	4	0	0.166249409215107	0.833750590784892	1	22	3	1	0
26	0	445	4	1	0.837017806159513	0.162982193840486	0	23	3	1	1
26	0	395	4	1	0.875406800234365	0.124593199765634	0	24	3	1	1
26	1	258	4	0	0.144466557050794	0.855533442949205	1	25	3	1	1
26	0	460	2	1	0.537169313643719	0.46283068635628	0	1	4	1	1
26	0	588	2	1	0.548867634856508	0.451132365143491	0	2	4	1	1
26	1	522	2	0	0.433938718608885	0.566061281391114	1	3	4	1	1
26	0	448	2	1	0.537424358560347	0.462575641439652	0	4	4	1	1
26	0	474	2	1	0.571821797417501	0.428178202582498	0	5	4	1	1
26	0	519	2	1	0.560539443373628	0.439460556626371	0	6	4	1	1
26	1	374	2	0	0.422840005930768	0.577159994069231	1	7	4	1	1
26	1	531	2	0	0.420490779244638	0.579509220755361	1	8	4	1	1
26	1	550	2	0	0.483720261635832	0.516279738364167	1	9	4	1	1
26	1	364	2	0	0.447834399255203	0.552165600744796	1	10	4	1	1
26	0	815	2	1	0.522271785749769	0.47772821425023	0	11	4	1	1
26	1	357	2	1	0.511227659259964	0.488772340740035	0	12	4	1	0
26	0	314	2	1	0.569366453656068	0.430633546343931	0	13	4	1	1
26	1	520	2	0	0.43046650712537	0.569533492874629	1	14	4	1	1
26	1	947	2	0	0.472019410737928	0.527980589262071	1	15	4	1	1
26	0	493	2	1	0.57095225204653	0.429047747953469	0	16	4	1	1
26	1	453	2	0	0.473940643768429	0.52605935623157	1	17	4	1	1
26	0	370	2	1	0.550883969368385	0.449116030631614	0	18	4	1	1
26	1	438	2	0	0.44329894217803	0.556701057821969	1	19	4	1	1
26	1	631	2	0	0.434525545113354	0.565474454886645	1	20	4	1	1
26	1	654	2	0	0.488217519678703	0.511782480321296	1	21	4	1	1
