ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
322	0	[433.7000000011176]	2	1	0.565221787826255	0.434778212173744	61	0	1	1	0	0	0.130443575652511	0
322	1	[877.9000000003725]	2	1	0.508677873591855	0.491322126408144	36	1	2	1	0	0	0.017355747183711	1
322	1	[524.5]	2	1	0.570933473358729	0.42906652664127	36	1	3	1	0	0	0.141866946717459	1
322	0	[515.0999999996275]	2	0	0.405894657071366	0.594105342928633	35	1	4	1	0	0	0.188210685857267	1
322	0	[602.8000000007451]	2	0	0.412783463030144	0.587216536969855	38	1	5	1	0	0	0.174433073939711	1
322	0	[638.5999999996275]	2	0	0.490005025722982	0.509994974277017	18	1	6	1	0	0	0.019989948554035	1
322	0	[672]	2	0	0.44202280851387	0.557977191486129	10	1	7	1	0	0	0.115954382972259	1
322	0	[669.0999999996275]	2	0	0.441552482900843	0.558447517099156	22	1	8	1	0	0	0.116895034198313	1
322	1	[486.59999999962747]	2	1	0.559398753650809	0.44060124634919	19	1	9	1	0	0	0.118797507301619	1
322	0	[425.59999999962747]	2	0	0.403236265372906	0.596763734627093	33	1	10	1	0	0	0.193527469254187	1
322	1	[539.9000000003725]	2	1	0.546721539431102	0.453278460568897	0	1	11	1	0	0	0.093443078862205	1
322	0	[444.80000000074506]	2	0	0.432258715353722	0.567741284646277	98	1	12	1	0	0	0.135482569292555	1
322	1	[712.4000000003725]	2	1	0.540315285428991	0.459684714571008	9	1	13	1	0	0	0.080630570857983	1
322	0	[532.5]	2	0	0.48597590819575	0.514024091804249	7	1	14	1	0	0	0.028048183608499	1
322	0	[550.7000000011176]	2	0	0.470956648073177	0.529043351926822	8	1	15	1	0	0	0.0580867038536449	1
322	1	[437.6000000014901]	2	1	0.55778695318449	0.442213046815509	0	1	16	1	0	0	0.115573906368981	1
322	1	[530.5999999996275]	2	1	0.538586476655015	0.461413523344984	13	1	17	1	0	0	0.077172953310031	1
322	0	[471.5]	2	0	0.402953016322948	0.597046983677051	5	1	18	1	0	0	0.194093967354103	1
322	1	[477.09999999962747]	2	1	0.589073079882948	0.410926920117051	18	1	19	1	0	0	0.178146159765897	1
322	1	[402.1000000014901]	2	1	0.569598261343024	0.430401738656975	18	1	20	1	0	0	0.139196522686049	1
322	0	[653.8000000007451]	2	0	0.443874861602122	0.556125138397877	17	1	21	1	0	0	0.112250276795755	1
322	0	[757.6999999992549]	2	0	0.400821027177208	0.599178972822791	17	1	22	1	0	0	0.198357945645583	1
322	1	[573.0999999996275]	2	1	0.547813320540635	0.452186679459364	12	1	23	1	0	0	0.095626641081271	1
322	1	[709.8000000007451]	2	1	0.596626550663848	0.403373449336151	0	1	24	1	0	0	0.193253101327697	1
322	1	[488.69999999925494]	2	1	0.5486841166426	0.451315883357399	1	0	25	1	0	0	0.097368233285201	1
322	1	[896.7999999988824]	3	0	0.120711871546919	0.87928812845308	84	1	1	2	1	1	0.758576256906161	1
322	0	[665.6999999992549]	3	1	0.900863685072572	0.0991363149274271	62	1	2	2	1	1	0.801727370145145	1
322	1	[480.5]	3	0	0.0767571622178738	0.923242837782126	NaN	0	3	2	1	1	0.846485675564252	1
322	0	[621.7999999988824]	3	1	0.942694379902564	0.0573056200974351	64	1	4	2	1	1	0.885388759805129	1
322	0	[442.3999999985099]	3	1	0.872559017732363	0.127440982267636	64	1	5	2	1	1	0.745118035464727	1
322	1	[546.3999999985099]	3	1	0.921860771043192	0.0781392289568074	33	1	6	2	1	1	0.843721542086385	0
322	1	[395.69999999925494]	3	0	0.0972176428342445	0.902782357165755	74	1	7	2	1	1	0.80556471433151	1
322	0	[398.69999999925494]	3	1	0.939110424138413	0.0608895758615866	73	1	8	2	1	1	0.878220848276826	1
