ID	choice	rt	choice_cond	state	contrast_left	contrast_right	mu	correct	trials	blocks	contrast	congruence	con_diff_choice	ecoperf
418	1	[677.6000000014901]	2	1	0.591462026038595	0.408537973961404	50	0	1	1	1	1	0.182924052077191	0
418	0	[608.8999999985099]	2	0	0.472994093124158	0.527005906875841	42	0	2	1	1	1	0.054011813751683	0
418	0	[458.5]	2	0	0.455556450726127	0.544443549273872	60	0	3	1	1	1	0.088887098547745	0
418	0	[523.7999999970198]	2	1	0.561724682660116	0.438275317339883	77	1	4	1	1	1	0.123449365320233	1
418	1	[451.80000000074506]	2	0	0.43848385153075	0.561516148469249	75	1	5	1	1	1	0.123032296938499	1
418	1	[615]	2	0	0.400877797543965	0.599122202456034	81	1	6	1	1	1	0.198244404912069	1
418	1	[439.4000000022352]	2	0	0.414854434446297	0.585145565553702	86	1	7	1	1	1	0.170291131107405	1
418	0	[672]	2	1	0.57702219342265	0.422977806577349	84	1	8	1	1	1	0.154044386845301	1
418	1	[433.70000000298023]	2	0	0.448999066574144	0.551000933425855	92	1	9	1	1	1	0.102001866851711	1
418	0	[603.2000000029802]	2	0	0.499187913803111	0.500812086196888	85	0	10	1	1	1	0.00162417239377699	0
418	1	[354.80000000074506]	2	0	0.430822300824285	0.569177699175714	75	1	11	1	1	1	0.138355398351429	1
418	1	[350.0999999977648]	2	0	0.462397602864877	0.537602397135122	90	1	12	1	1	1	0.075204794270245	1
418	1	[697.4000000022352]	2	0	0.497081365150371	0.502918634849628	89	1	13	1	1	1	0.00583726969925696	1
418	0	[539.2000000029802]	2	1	0.537963080689329	0.46203691931067	85	1	14	1	1	1	0.075926161378659	1
418	1	[665.3000000007451]	2	1	0.503061397303531	0.496938602696468	84	0	15	1	1	1	0.00612279460706305	0
418	0	[425.30000000074506]	2	1	0.550761877328173	0.449238122671826	83	1	16	1	1	1	0.101523754656347	1
418	0	[604.1000000014901]	2	1	0.567165436494694	0.432834563505305	79	1	17	1	1	1	0.134330872989389	1
418	1	[413.0999999977648]	2	0	0.410056748415099	0.5899432515849	84	1	18	1	1	1	0.179886503169801	1
418	0	[512.4000000022352]	2	1	0.561554398380999	0.438445601619	79	1	19	1	1	1	0.123108796761999	1
418	1	[480]	2	0	0.468772521062783	0.531227478937216	79	1	20	1	1	1	0.062454957874433	1
418	0	[648.0999999977648]	2	1	0.514861870350704	0.485138129649295	87	1	21	1	1	1	0.029723740701409	1
418	0	[456.80000000074506]	2	1	0.596594183205638	0.403405816794361	85	1	22	1	1	1	0.193188366411277	1
418	0	[419.5999999977648]	2	1	0.590928950605175	0.409071049394824	79	1	23	1	1	1	0.181857901210351	1
418	1	[363.80000000074506]	2	0	0.41265971958208	0.587340280417919	79	1	24	1	1	1	0.174680560835839	1
418	0	[461.79999999701977]	2	1	0.577460575797052	0.422539424202947	76	1	25	1	1	1	0.154921151594105	1
418	0	[443.6000000014901]	1	1	0.520074280857516	0.479925719142483	29	1	1	2	1	0	0.0401485617150329	1
418	0	[561.5]	1	1	0.547278731705634	0.452721268294365	50	0	2	2	1	0	0.094557463411269	1
418	1	[436.5]	1	0	0.407769338485539	0.59223066151446	70	0	3	2	1	0	0.184461323028921	1
418	0	[476.0999999977648]	1	0	0.411196046614058	0.588803953385941	35	0	4	2	1	0	0.177607906771883	0
418	0	[437.20000000298023]	1	0	0.464565761853567	0.535434238146433	50	1	5	2	1	0	0.070868476292866	0
418	0	[545.1999999992549]	1	0	0.457203926684786	0.542796073315214	39	0	6	2	1	0	0.085592146630428	0
418	1	[427.30000000074506]	1	1	0.547349814235312	0.452650185764687	23	0	7	2	1	0	0.094699628470625	0
418	0	[415.1000000014901]	1	1	0.584385015966997	0.415614984033002	33	0	8	2	1	0	0.168770031933995	1
418	1	[450.79999999701977]	1	1	0.560877635838034	0.439122364161966	23	0	9	2	1	0	0.121755271676068	0
418	0	[571.9000000022352]	1	0	0.413520149945342	0.586479850054657	12	0	10	2	1	0	0.172959700109315	0
418	1	[680.3000000007451]	1	0	0.46008386763653	0.539916132363469	10	1	11	2	1	0	0.0798322647269391	1
418	1	[483]	1	1	0.588302151544837	0.411697848455162	1	0	12	2	1	0	0.176604303089675	0
418	1	[557.5]	1	0	0.450073385048933	0.549926614951066	5	1	13	2	1	0	0.099853229902133	1
418	0	[381.1000000014901]	1	1	0.588656514919508	0.411343485080491	9	1	14	2	1	0	0.177313029839017	1
418	1	[405.9000000022352]	1	0	0.407235222321541	0.592764777678458	10	1	15	2	1	0	0.185529555356917	1
418	0	[377.4000000022352]	1	1	0.549400562701177	0.450599437298822	14	1	16	2	1	0	0.098801125402355	1
418	0	[616.3999999985099]	1	1	0.537186851527164	0.462813148472835	12	1	17	2	1	0	0.0743737030543291	1
418	0	[569.6000000014901]	1	0	0.491022476938369	0.50897752306163	7	0	18	2	1	0	0.017955046123261	0
418	1	[605.3000000007451]	1	0	0.407639582721513	0.592360417278486	19	0	19	2	1	0	0.184720834556973	1
418	0	[580.3999999985099]	1	1	0.529100986614721	0.470899013385278	24	1	20	2	1	0	0.058201973229443	1
418	0	[640.2999999970198]	1	0	0.44280225282491	0.557197747175089	4	0	21	2	1	0	0.114395494350179	0
418	1	[549.2000000029802]	1	0	0.477008472512746	0.522991527487253	13	0	22	2	1	0	0.045983054974507	1
418	1	[618.6999999992549]	1	0	0.424765188610933	0.575234811389067	11	1	23	2	1	0	0.150469622778134	1
418	0	[614.6000000014901]	1	1	0.569161716630326	0.430838283369673	13	0	24	2	1	0	0.138323433260653	1
418	0	[496.20000000298023]	1	1	0.523897954229013	0.476102045770986	13	1	25	2	1	0	0.0477959084580269	1
418	0	[375.69999999925494]	3	1	0.907359834500606	0.0926401654993935	74	1	1	3	1	1	0.814719669001213	1
418	1	[411.6000000014901]	3	0	0.0828009727468143	0.917199027253185	50	0	2	3	1	1	0.834398054506371	1
418	1	[395.69999999925494]	3	0	0.0859955622365823	0.914004437763417	75	1	3	3	1	1	0.828008875526835	1
418	0	[439.6000000014901]	3	1	0.850689578713642	0.149310421286357	50	0	4	3	1	1	0.701379157427285	1
418	0	[434]	3	1	0.947043772299972	0.0529562277000276	39	1	5	3	1	1	0.894087544599944	1
418	0	[416.8999999985099]	3	1	0.875976511641599	0.1240234883584	50	0	6	3	1	1	0.751953023283199	1
418	1	[727.9000000022352]	3	0	0.138442508525735	0.861557491474264	34	0	7	3	1	1	0.723114982948529	1
418	1	[427.6000000014901]	3	1	0.902391638142839	0.0976083618571609	50	0	8	3	1	1	0.804783276285678	0
418	1	[495.3999999985099]	3	1	0.940083116428674	0.0599168835713258	60	0	9	3	1	1	0.880166232857348	0
418	1	[337.69999999925494]	3	0	0.0567898803336659	0.943210119666334	75	1	10	3	1	1	0.886420239332668	1
418	1	[311.80000000074506]	3	0	0.0942359271813991	0.9057640728186	74	1	11	3	1	1	0.811528145637201	1
418	0	[715.5]	3	1	0.852769379657073	0.147230620342926	76	1	12	3	1	1	0.705538759314147	1
418	0	[613.6999999992549]	3	1	0.925521382293129	0.0744786177068705	83	1	13	3	1	1	0.851042764586258	1
418	1	[361.8999999985099]	3	0	0.140805544620787	0.859194455379212	89	1	14	3	1	1	0.718388910758425	1
418	0	[554]	3	1	0.876690512031214	0.123309487968785	89	1	15	3	1	1	0.753381024062429	1
418	1	[337.5999999977648]	3	0	0.135099976789023	0.864900023210976	87	1	16	3	1	1	0.729800046421953	1
418	1	[318.30000000074506]	3	0	0.138285511710727	0.861714488289272	89	1	17	3	1	1	0.723428976578545	1
418	0	[415.6000000014901]	3	1	0.879930692504906	0.120069307495093	81	1	18	3	1	1	0.759861385009813	1
418	0	[416.6000000014901]	3	1	0.852877171791698	0.147122828208301	90	0	19	3	1	1	0.705754343583397	1
418	1	[331.5]	3	0	0.0619548122093682	0.938045187790631	86	1	20	3	1	1	0.876090375581263	1
418	1	[379.80000000074506]	3	0	0.0537268646202144	0.946273135379785	87	0	21	3	1	1	0.892546270759571	1
418	0	[388.69999999925494]	3	1	0.895970873662684	0.104029126337315	91	1	22	3	1	1	0.791941747325369	1
418	1	[354.9000000022352]	3	0	0.123319682832515	0.876680317167484	88	1	23	3	1	1	0.753360634334969	1
418	1	[314.69999999925494]	3	0	0.0972947921165164	0.902705207883483	74	0	24	3	1	1	0.805410415766967	1
418	1	[288.6000000014901]	3	0	0.052589854784489	0.947410145215511	82	1	25	3	1	1	0.894820290431022	1
418	1	[549.6999999992549]	2	0	0.414133924859679	0.58586607514032	50	0	1	4	0	1	0.171732150280641	0
418	1	[520.1000000014901]	2	0	0.477951521140982	0.522048478859017	50	0	2	4	0	1	0.044096957718035	0
418	0	[514]	2	1	0.566816762493904	0.433183237506095	50	0	3	4	0	1	0.133633524987809	0
418	0	[825.3000000007451]	2	0	0.420301799452054	0.579698200547945	74	1	4	4	0	1	0.159396401095891	1
418	1	[445.8999999985099]	2	1	0.53482593008416	0.465174069915839	79	1	5	4	0	1	0.069651860168321	1
418	1	[451.80000000074506]	2	1	0.575609382023697	0.424390617976302	85	1	6	4	0	1	0.151218764047395	1
418	1	[604]	2	1	0.533187482336719	0.46681251766328	81	1	7	4	0	1	0.066374964673439	1
418	1	[391.4000000022352]	2	1	0.554846550201651	0.445153449798348	85	1	8	4	0	1	0.109693100403303	1
418	1	[250.90000000223517]	2	0	0.465900271393463	0.534099728606536	87	0	9	4	0	1	0.068199457213073	0
418	0	[459.4000000022352]	2	0	0.446753291200085	0.553246708799915	82	1	10	4	0	1	0.10649341759983	1
418	0	[387.79999999701977]	2	0	0.43660770071202	0.563392299287979	85	1	11	4	0	1	0.126784598575959	1
418	0	[417.69999999925494]	2	0	0.448752037751764	0.551247962248235	84	1	12	4	0	1	0.102495924496471	1
418	1	[521.3999999985099]	2	1	0.552011414075826	0.447988585924173	81	1	13	4	0	1	0.104022828151653	1
418	1	[617.5]	2	1	0.545191461329659	0.45480853867034	86	1	14	4	0	1	0.090382922659319	1
418	1	[449.5]	2	1	0.588943160565247	0.411056839434753	85	1	15	4	0	1	0.177886321130494	1
418	1	[555.6999999992549]	2	1	0.589057880080844	0.410942119919155	81	1	16	4	0	1	0.178115760161689	1
418	0	[666]	2	0	0.499218571078895	0.500781428921104	84	1	17	4	0	1	0.001562857842209	1
418	0	[452.6000000014901]	2	0	0.422352446952561	0.577647553047438	78	1	18	4	0	1	0.155295106094877	1
418	1	[681.1999999992549]	2	0	0.495240285577854	0.504759714422145	80	0	19	4	0	1	0.00951942884429097	0
418	1	[533.1999999992549]	2	1	0.525885922120635	0.474114077879364	80	1	20	4	0	1	0.051771844241271	1
418	0	[486.0999999977648]	2	0	0.4686918749615	0.5313081250385	83	1	21	4	0	1	0.062616250077	1
418	0	[900]	2	0	0.442438095865006	0.557561904134993	81	1	22	4	0	1	0.115123808269987	1
418	1	[683.8999999985099]	2	1	0.595397820663192	0.404602179336807	82	1	23	4	0	1	0.190795641326385	1
418	1	[395.69999999925494]	2	1	0.566204466759586	0.433795533240413	84	1	24	4	0	1	0.132408933519173	1
418	1	[950.1999999992549]	2	0	0.487485271819309	0.51251472818069	80	0	25	4	0	1	0.025029456361381	0
418	1	[566.1999999992549]	2	1	0.511740014309749	0.48825998569025	41	1	1	5	0	0	0.023480028619499	1
418	1	[485.30000000074506]	2	1	0.556135839424143	0.443864160575856	23	1	2	5	0	0	0.112271678848287	1
418	1	[560.5]	2	0	0.491144364742801	0.508855635257198	38	0	3	5	0	0	0.017711270514397	0
418	1	[485.19999999925494]	2	1	0.535430124230742	0.464569875769258	32	1	4	5	0	0	0.070860248461484	1
418	0	[565.1999999992549]	2	0	0.443218849472143	0.556781150527856	26	1	5	5	0	0	0.113562301055713	1
418	1	[402.1000000014901]	2	1	0.597446251235455	0.402553748764544	30	1	6	5	0	0	0.194892502470911	1
418	1	[665.5]	2	0	0.49277130984772	0.507228690152279	22	0	7	5	0	0	0.014457380304559	0
418	1	[453.80000000074506]	2	1	0.554478998458883	0.445521001541116	31	1	8	5	0	0	0.108957996917767	1
418	1	[359.6000000014901]	2	0	0.413511005259239	0.58648899474076	19	0	9	5	0	0	0.172977989481521	0
418	0	[657.6999999992549]	2	1	0.511409899072175	0.488590100927824	32	0	10	5	0	0	0.022819798144351	0
418	1	[448.69999999925494]	2	1	0.527428525387327	0.472571474612672	32	1	11	5	0	0	0.054857050774655	1
418	0	[548.5]	2	0	0.450924835789952	0.549075164210047	29	1	12	5	0	0	0.098150328420095	1
418	0	[567.3999999985099]	2	0	0.495652928236619	0.50434707176338	27	1	13	5	0	0	0.00869414352676101	1
418	0	[517.8000000007451]	2	1	0.505648725896897	0.494351274103102	80	0	14	5	0	0	0.011297451793795	0
418	1	[512.8999999985099]	2	1	0.534159100818792	0.465840899181207	24	1	15	5	0	0	0.068318201637585	1
418	0	[494.69999999925494]	2	0	0.44135238490021	0.558647615099789	23	1	16	5	0	0	0.117295230199579	1
418	1	[732.1000000014901]	2	0	0.485210739288159	0.51478926071184	25	0	17	5	0	0	0.0295785214236809	0
418	0	[417.69999999925494]	2	0	0.407468850951698	0.592531149048301	23	1	18	5	0	0	0.185062298096603	1
418	1	[535.6000000014901]	2	1	0.595602086070141	0.404397913929858	29	1	19	5	0	0	0.191204172140283	1
418	1	[631.6000000014901]	2	1	0.513414725938499	0.4865852740615	28	1	20	5	0	0	0.026829451876999	1
418	1	[470.19999999925494]	2	1	0.575120867004094	0.424879132995905	26	1	21	5	0	0	0.150241734008189	1
418	1	[666.6000000014901]	2	1	0.552957712466982	0.447042287533018	22	1	22	5	0	0	0.105915424933964	1
418	0	[961.1999999992549]	2	0	0.45665766769592	0.543342332304079	23	0	23	5	0	0	0.086684664608159	1
418	0	[398.3999999985099]	2	0	0.428668972282124	0.571331027717875	18	0	24	5	0	0	0.142662055435751	1
418	0	[389.9000000022352]	2	0	0.462609917495647	0.537390082504352	22	0	25	5	0	0	0.074780165008705	1
418	0	[527.5]	3	0	0.0710319332865497	0.92896806671345	50	1	1	6	0	0	0.8579361334269	1
418	0	[332.19999999925494]	3	1	0.856277063837169	0.14372293616283	50	1	2	6	0	0	0.712554127674339	0
418	1	[335.5]	3	0	0.110999020651527	0.889000979348472	75	1	3	6	0	0	0.778001958696945	0
418	0	[370.6000000014901]	3	1	0.895582389484016	0.104417610515983	75	0	4	6	0	0	0.791164778968033	0
418	1	[777]	3	0	0.141966831868848	0.858033168131151	50	0	5	6	0	0	0.716066336262303	0
418	1	[702]	3	1	0.914218488136572	0.0857815118634275	50	0	6	6	0	0	0.828436976273144	1
418	1	[431.20000000298023]	3	0	0.138216587103102	0.861783412896897	66	1	7	6	0	0	0.723566825793795	0
418	1	[325.5]	3	0	0.0813902745911788	0.918609725408821	58	0	8	6	0	0	0.837219450817642	0
418	0	[448.6000000014901]	3	1	0.911313559742187	0.0886864402578127	50	0	9	6	0	0	0.822627119484374	0
418	1	[348.80000000074506]	3	1	0.851332355384922	0.148667644615077	50	1	10	6	0	0	0.702664710769845	1
418	0	[453.30000000074506]	3	0	0.137853306928867	0.862146693071132	42	1	11	6	0	0	0.724293386142265	1
418	1	[443.80000000074506]	3	1	0.923786585005666	0.0762134149943332	38	1	12	6	0	0	0.847573170011333	1
418	0	[383.19999999925494]	3	0	0.0849294307365607	0.915070569263439	30	1	13	6	0	0	0.830141138526878	1
418	0	[541.6000000014901]	3	0	0.0739314418657811	0.926068558134218	32	1	14	6	0	0	0.852137116268437	1
418	0	[416.69999999925494]	3	0	0.138397801714392	0.861602198285607	21	1	15	6	0	0	0.723204396571215	1
418	1	[376.8999999985099]	3	1	0.917280489229077	0.0827195107709226	27	1	16	6	0	0	0.834560978458154	1
418	1	[385.8999999985099]	3	1	0.942607958772573	0.0573920412274265	22	1	17	6	0	0	0.885215917545147	1
418	0	[590.1999999992549]	3	1	0.871163624106445	0.128836375893554	37	1	18	6	0	0	0.742327248212891	0
418	0	[535.5]	3	0	0.110366359433027	0.889633640566972	26	1	19	6	0	0	0.779267281133945	1
418	0	[691.3999999985099]	3	0	0.142727759563103	0.857272240436897	45	0	20	6	0	0	0.714544480873794	1
418	0	[352.8999999985099]	3	0	0.0780236147500713	0.921976385249928	32	1	21	6	0	0	0.843952770499857	1
418	1	[866.9000000022352]	3	1	0.923968053959197	0.0760319460408029	31	1	22	6	0	0	0.847936107918394	1
418	1	[427.9000000022352]	3	0	0.12431830496915	0.875681695030849	41	1	23	6	0	0	0.751363390061699	0
418	1	[715.1999999992549]	3	1	0.930489548023158	0.0695104519768414	24	0	24	6	0	0	0.860979096046317	1
418	0	[757.8000000007451]	3	1	0.877227959005241	0.122772040994759	28	0	25	6	0	0	0.754455918010482	0
418	0	[674.6000000014901]	3	0	0.110434195710401	0.889565804289598	76	1	1	7	1	0	0.779131608579197	0
418	1	[361.30000000074506]	3	1	0.917874170312752	0.0821258296872473	50	0	2	7	1	0	0.835748340625505	0
418	1	[355.19999999925494]	3	1	0.877261441328703	0.122738558671296	75	1	3	7	1	0	0.754522882657407	0
418	1	[354.69999999925494]	3	1	0.926530303614453	0.0734696963855465	47	0	4	7	1	0	0.853060607228907	0
418	0	[366]	3	1	0.878049072713217	0.121950927286782	54	0	5	7	1	0	0.756098145426435	1
418	0	[375.3999999985099]	3	1	0.85491431395935	0.145085686040649	43	1	6	7	1	0	0.709828627918701	1
418	1	[380]	3	0	0.0966637400996101	0.903336259900389	43	1	7	7	1	0	0.806672519800779	1
418	0	[451.6000000014901]	3	1	0.919666728830245	0.0803332711697542	41	1	8	7	1	0	0.839333457660491	1
418	1	[577.0999999977648]	3	0	0.146983757494741	0.853016242505258	44	0	9	7	1	0	0.706032485010517	1
418	0	[407.5]	3	1	0.882630206346063	0.117369793653936	40	1	10	7	1	0	0.765260412692127	1
418	1	[362]	3	0	0.0810064779914657	0.918993522008534	40	1	11	7	1	0	0.837987044017068	1
418	1	[385]	3	0	0.0851063998983058	0.914893600101694	43	1	12	7	1	0	0.829787200203388	1
418	1	[649.6999999992549]	3	0	0.119534833949979	0.88046516605002	40	1	13	7	1	0	0.760930332100041	1
418	1	[319.3999999985099]	3	0	0.087732191495971	0.912267808504029	34	1	14	7	1	0	0.824535617008058	1
418	1	[321.5]	3	0	0.130841813917181	0.869158186082818	37	1	15	7	1	0	0.738316372165637	1
