ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
37	1	735.099999964237	2	0	0.463372492587544	0.536627507412455	1	1	1	1	1
37	1	949	2	0	0.460291767170278	0.539708232829721	1	2	1	1	1
37	0	488.699999988079	2	1	0.553826128471975	0.446173871528024	0	3	1	1	1
37	0	564.100000023841	2	1	0.563784655362422	0.436215344637577	0	4	1	1	1
37	0	683.099999964237	2	0	0.488968694082164	0.511031305917835	1	5	1	1	0
37	1	734.600000023841	2	0	0.46012189450857	0.539878105491429	1	6	1	1	1
37	0	902.5	2	0	0.492634675083464	0.507365324916535	1	7	1	1	0
37	0	559	2	1	0.550220935669677	0.449779064330322	0	8	1	1	1
37	0	826.600000023841	2	1	0.514355749084307	0.485644250915692	0	9	1	1	1
37	1	512.600000023841	2	0	0.445856989621321	0.554143010378678	1	10	1	1	1
37	1	546.399999976158	2	0	0.458683796097727	0.541316203902273	1	11	1	1	1
37	0	862.699999988079	2	0	0.489314155158643	0.510685844841356	1	12	1	1	0
37	0	822.600000023841	2	1	0.515862384616307	0.484137615383692	0	13	1	1	1
37	0	460.700000047683	2	1	0.575065308780417	0.424934691219582	0	14	1	1	1
37	1	550.799999952316	2	0	0.473248075566264	0.526751924433735	1	15	1	1	1
37	0	473.400000035762	2	1	0.566565232847826	0.433434767152173	0	16	1	1	1
37	1	523.199999988079	2	0	0.46192720388238	0.538072796117619	1	17	1	1	1
37	1	721.399999976158	2	0	0.449819069365493	0.550180930634506	1	18	1	1	1
37	0	487.80000001192	2	1	0.511775541191438	0.488224458808561	0	19	1	1	1
37	0	508.699999988079	2	1	0.561141354791407	0.438858645208592	0	20	1	1	1
37	0	457.400000035762	2	1	0.549408058824936	0.450591941175063	0	21	1	1	1
37	1	534.699999988079	2	0	0.461281641484846	0.538718358515153	1	22	1	1	1
37	1	426.80000001192	2	0	0.435337087329074	0.564662912670925	1	23	1	1	1
37	0	469.199999988079	2	1	0.561303038043974	0.438696961956025	0	24	1	1	1
37	0	511.30000001192	2	1	0.52679499270414	0.473205007295859	0	25	1	1	1
37	1	701.30000001192	1	0	0.44101405160868	0.558985948391319	1	1	2	1	1
37	0	451.30000001192	1	1	0.557980953510774	0.442019046489225	0	2	2	1	1
37	0	512.5	1	0	0.486038285862544	0.513961714137455	1	3	2	1	0
37	1	411.699999988079	1	0	0.429643272906631	0.570356727093368	1	4	2	1	1
37	0	706.80000001192	1	0	0.481588964783093	0.518411035216906	1	5	2	1	0
37	1	463.100000023841	1	0	0.432018108283407	0.567981891716592	1	6	2	1	1
37	0	453.199999988079	1	1	0.529972493519537	0.470027506480462	0	7	2	1	1
37	0	489.5	1	1	0.552625616266536	0.447374383733463	0	8	2	1	1
37	1	437.80000001192	1	0	0.469375604747268	0.530624395252731	1	9	2	1	1
37	0	565.599999964237	1	1	0.530630296036081	0.469369703963918	0	10	2	1	1
37	0	642.5	1	1	0.508858975185587	0.491141024814412	0	11	2	1	1
37	0	595.100000023841	1	1	0.543677463144085	0.456322536855914	0	12	2	1	1
37	0	951.099999964237	1	1	0.558014003568177	0.441985996431822	0	13	2	1	1
37	1	898.199999988079	1	0	0.452263949713556	0.547736050286444	1	14	2	1	1
37	0	939.30000001192	1	1	0.546497300055531	0.453502699944468	0	15	2	1	1
37	0	999.600000023841	1	0	0.485476180406163	0.514523819593836	1	16	2	1	0
37	0	879.199999988079	1	1	0.502257549854367	0.497742450145633	0	17	2	1	1
